,id,cuisine
21163,41160,british
28816,18789,italian
35252,47702,italian
21369,18514,mexican
9992,9538,italian
5807,18223,indian
30558,47408,mexican
28366,47723,jamaican
19130,23538,italian
28250,7308,jamaican
144,1154,italian
8675,34473,french
35899,1111,mexican
29450,42104,greek
4783,19122,italian
4232,9061,french
17122,17177,southern_us
2265,8483,cajun_creole
14740,4747,chinese
17423,32272,brazilian
30755,11719,indian
31021,35728,chinese
28046,2560,chinese
25792,29798,french
2284,35752,chinese
29584,43591,filipino
30944,19003,italian
28259,29245,indian
9550,25405,italian
8502,3428,southern_us
32990,6129,southern_us
24220,41479,british
424,12048,mexican
30600,28529,indian
3849,11608,indian
12132,30933,mexican
32948,45616,french
29402,26801,chinese
38326,1325,italian
5181,22354,british
36726,17064,moroccan
23563,3876,mexican
33809,42366,french
16185,9626,southern_us
30345,12538,italian
2250,28230,mexican
26211,34154,irish
30459,16099,italian
30611,3478,italian
37331,47477,cajun_creole
2077,25119,cajun_creole
1802,1282,italian
4434,107,chinese
28031,46140,indian
5575,42180,thai
17927,17021,chinese
22516,25347,chinese
22655,37187,cajun_creole
29238,16335,chinese
4378,1890,korean
8427,47359,southern_us
14974,32284,italian
32488,45207,indian
29566,40802,mexican
13249,2592,british
33474,14873,french
39084,23675,spanish
29449,22350,italian
35170,35226,mexican
23785,20537,italian
32603,21236,chinese
28964,36839,southern_us
39443,5468,thai
8379,17928,italian
2361,34395,cajun_creole
660,11757,british
38020,5586,vietnamese
22461,13613,thai
28647,16142,italian
2600,19722,greek
16344,2125,italian
11060,11591,mexican
23799,27777,italian
23231,39862,japanese
8753,1412,indian
4298,37874,french
15021,41728,filipino
17196,48233,chinese
27841,46039,mexican
13594,21356,mexican
6701,15424,indian
11607,36825,italian
529,12951,french
11169,875,mexican
37608,15268,filipino
10594,32227,italian
16103,95,british
18644,21482,cajun_creole
19619,33446,italian
15253,2135,french
27107,9676,french
23520,26300,irish
33717,22934,mexican
19002,26370,filipino
14239,7797,southern_us
1648,48846,mexican
33285,36494,italian
6180,20619,mexican
11262,34534,spanish
16985,38508,korean
15503,22971,italian
13891,9154,mexican
29874,48748,southern_us
31750,593,mexican
32980,46296,filipino
8968,35669,southern_us
39246,21170,indian
5151,35573,italian
25811,31479,southern_us
13367,26052,thai
31570,32497,spanish
39435,46033,irish
33618,46261,italian
25087,26923,british
22018,3011,filipino
23203,32217,southern_us
15355,41399,italian
14866,22855,italian
29749,654,southern_us
19468,12883,british
19042,30249,southern_us
28592,20211,indian
38499,49228,chinese
29687,47100,mexican
3088,6671,cajun_creole
33748,47666,italian
20382,33024,mexican
26968,34574,chinese
37294,10949,cajun_creole
3467,29098,indian
31052,33412,italian
27053,43933,mexican
4883,33854,french
5311,27188,mexican
2362,25727,mexican
16176,39972,vietnamese
27938,29726,southern_us
11797,39759,italian
11133,42793,indian
35901,8679,italian
24584,26840,filipino
28121,18740,brazilian
20643,14794,southern_us
13944,17992,french
25499,40378,italian
9789,10719,greek
25861,4133,chinese
17843,39343,french
12683,17700,filipino
25004,29239,southern_us
908,6209,italian
23024,21541,chinese
21581,13773,thai
4423,9922,mexican
10174,2658,thai
28867,6677,brazilian
7135,46365,chinese
10158,10778,chinese
308,9206,spanish
26544,11573,japanese
33273,45660,korean
19731,33248,british
36535,33745,french
14626,33315,italian
12713,35263,mexican
34553,24649,chinese
33600,9369,japanese
16278,39688,chinese
1320,7551,brazilian
2595,10970,southern_us
10954,18426,greek
16826,9111,chinese
24765,36520,southern_us
9659,45726,mexican
20692,45449,british
4830,19577,vietnamese
5159,15902,british
37211,47931,mexican
11691,45292,thai
15423,6204,italian
18829,48464,mexican
17818,1857,mexican
17650,35210,greek
21050,25134,italian
26921,13158,thai
31444,17266,cajun_creole
14030,38733,french
26844,29705,southern_us
15635,6526,greek
16768,45413,southern_us
32576,10398,indian
24267,27511,chinese
34514,24760,french
381,35729,chinese
3627,18229,thai
25454,22654,italian
945,45401,southern_us
5561,39502,mexican
13471,6173,mexican
29957,16263,chinese
34819,18923,southern_us
12740,20883,italian
2438,8247,italian
38395,8486,filipino
31907,4264,italian
28717,30444,indian
20178,29883,indian
9486,35235,italian
34692,29162,chinese
29097,37387,japanese
13096,24629,italian
1957,4232,italian
23259,22084,mexican
20229,49277,southern_us
15185,10707,greek
22704,34819,mexican
11069,38504,french
21389,28988,mexican
37026,12601,greek
22694,27076,indian
25812,3035,french
5168,13233,italian
493,30835,filipino
37224,9088,chinese
13789,11536,indian
2776,24026,indian
25200,34745,greek
10415,30648,italian
1762,16783,filipino
21119,29700,italian
9640,31451,mexican
27544,24581,cajun_creole
18168,3801,italian
19330,7499,greek
32448,3998,italian
32455,49213,indian
32682,38120,french
3847,14607,mexican
2052,33546,indian
18863,42303,korean
30127,37323,italian
15784,30332,italian
18260,7540,cajun_creole
26433,35486,french
21326,5603,mexican
32564,36474,italian
14967,36034,indian
2649,25452,indian
37324,11483,italian
24349,25825,korean
2811,35254,mexican
5808,30585,japanese
13694,4559,japanese
10742,16917,southern_us
14586,1851,italian
13040,38153,mexican
33025,31743,southern_us
7433,18649,thai
17638,17902,cajun_creole
16389,36991,french
7188,20462,french
10197,24097,jamaican
11898,4405,mexican
35149,1019,indian
23771,30055,southern_us
28720,2007,italian
1472,27103,mexican
35622,26060,indian
3514,15453,italian
4264,38285,mexican
17397,21871,italian
21957,27530,mexican
25155,27773,southern_us
29367,3302,thai
6332,22746,mexican
18144,26202,chinese
24800,24299,indian
12011,18116,french
14372,16596,italian
37669,28651,italian
31084,9824,french
26975,28256,thai
3215,13524,southern_us
937,4995,french
3450,16364,italian
30870,12674,italian
3202,366,southern_us
32570,24022,southern_us
21963,21138,greek
31539,31015,french
19200,39443,greek
9007,2343,mexican
20591,19058,french
35860,14893,brazilian
6278,35071,italian
14165,16945,greek
12821,5191,japanese
2064,16436,chinese
20817,42156,british
6561,17461,indian
35751,38183,chinese
37489,4663,jamaican
1761,1262,southern_us
9596,40953,indian
4559,23073,mexican
2662,46451,french
11203,38551,southern_us
3162,11567,southern_us
33368,11925,thai
21074,12626,italian
19214,42824,chinese
8215,31156,korean
9069,33055,japanese
11192,19865,vietnamese
34763,48522,brazilian
9154,47858,mexican
3358,6210,spanish
3435,3336,greek
29778,14327,irish
37369,23576,southern_us
21281,36921,italian
18204,47515,southern_us
17459,47539,italian
30710,20500,spanish
768,12411,moroccan
7057,12537,french
17140,27042,mexican
29557,45202,moroccan
21352,4415,italian
29312,46082,italian
7448,4435,mexican
36211,46717,italian
30983,10940,irish
11014,2977,southern_us
6619,25801,italian
31825,21763,southern_us
30368,16260,russian
5096,27803,italian
37106,41491,italian
20588,20302,southern_us
39079,5842,mexican
21252,10671,spanish
18806,1870,thai
22841,39561,italian
36944,31023,southern_us
23546,20099,southern_us
18088,9733,italian
21214,15555,italian
13411,39750,italian
2567,2325,greek
324,22822,indian
12834,30391,mexican
7360,18076,brazilian
19088,14525,italian
2107,3624,italian
12280,409,korean
33052,34198,thai
15188,25752,mexican
21077,43517,italian
8886,48407,italian
4886,14870,thai
22499,23495,french
29104,695,cajun_creole
35284,39192,italian
4489,44753,indian
7704,26785,cajun_creole
35939,34245,chinese
4111,33962,mexican
24559,7969,chinese
9455,16621,french
720,35305,italian
34386,48430,french
47,3335,southern_us
30299,28605,italian
18743,17179,chinese
11680,7990,southern_us
1055,21944,southern_us
20938,14964,italian
19804,32851,mexican
7149,48361,mexican
19482,41528,mexican
26206,23661,cajun_creole
28092,6829,greek
38897,19077,french
35044,44454,indian
5376,1678,chinese
16245,34093,irish
24096,47717,british
36820,35702,indian
3701,8539,japanese
21978,21966,mexican
20479,42949,cajun_creole
21819,49257,chinese
38182,42641,southern_us
2983,35709,chinese
26373,24258,italian
1408,8015,brazilian
5418,1331,moroccan
13787,15094,moroccan
22862,40402,southern_us
27680,28664,italian
20505,45810,french
548,14720,indian
39114,20852,thai
19866,8637,spanish
27665,48353,italian
8854,23578,mexican
11433,40326,greek
33169,25644,chinese
24943,24804,vietnamese
10924,26866,thai
15676,9891,mexican
31300,25488,thai
8621,33247,italian
35312,11427,italian
6585,1305,cajun_creole
23126,39816,greek
24468,17793,mexican
38444,48568,thai
17679,25172,italian
28187,29138,french
19615,30425,italian
12182,48920,chinese
36742,1151,french
1864,49576,jamaican
7199,19061,italian
7924,26811,mexican
7976,12662,french
32162,23682,southern_us
7672,17425,greek
31712,17913,italian
18632,39253,cajun_creole
35350,10023,italian
23923,3456,southern_us
12709,49108,cajun_creole
29831,2328,italian
13432,41681,chinese
24637,19570,southern_us
4723,19371,chinese
31409,26542,indian
31850,21444,italian
25309,46497,italian
19958,48865,mexican
21444,15102,mexican
20719,26283,spanish
16355,48304,filipino
12862,15344,italian
5254,41313,southern_us
34199,16408,chinese
34850,41109,italian
37984,22133,italian
3667,22275,thai
32195,33754,indian
7460,26494,thai
16782,42512,southern_us
2186,48185,mexican
17287,32251,chinese
1431,28474,mexican
20078,18869,mexican
3219,14856,french
1939,45470,southern_us
9653,24181,thai
11986,10730,mexican
13494,18892,mexican
37236,12480,greek
34270,8691,italian
25445,21304,mexican
16216,24839,cajun_creole
12022,6187,indian
25532,23530,southern_us
33417,43152,southern_us
12544,17820,russian
32499,39650,italian
9416,22548,chinese
4760,34833,indian
29850,2073,indian
2382,16560,southern_us
5332,12322,italian
8622,3181,chinese
34060,15688,cajun_creole
15630,7678,indian
29625,645,italian
37437,42666,spanish
9311,33974,cajun_creole
3735,29755,italian
13269,16299,italian
37596,17281,italian
32014,20928,mexican
4870,39602,greek
26173,337,greek
36714,41182,indian
19294,21179,italian
2210,49324,vietnamese
36275,23065,italian
23626,6402,mexican
25210,13452,italian
12567,7746,jamaican
15288,30999,jamaican
10393,18883,british
21419,17318,italian
11028,11640,moroccan
30675,17670,mexican
37409,17377,italian
193,10425,mexican
9858,31300,chinese
36469,29843,mexican
34122,3259,korean
7717,11713,thai
678,19108,italian
16529,2250,japanese
27736,18597,italian
30226,47343,thai
7965,47360,british
11790,29336,thai
12784,40475,southern_us
36036,34665,chinese
9194,38411,chinese
2492,26442,irish
9871,40921,southern_us
2824,17479,brazilian
2878,408,italian
9868,2383,italian
25631,23874,southern_us
17517,42084,cajun_creole
18507,1790,chinese
19052,46425,chinese
36553,33141,irish
29513,34241,italian
23221,49551,italian
34555,33822,italian
14073,2219,southern_us
38755,715,chinese
19394,20797,southern_us
21538,4795,mexican
16581,7410,cajun_creole
23435,39039,italian
14241,29981,southern_us
31517,19897,mexican
35024,10761,spanish
38759,41960,cajun_creole
23866,28216,greek
30546,28409,greek
18519,39292,mexican
32284,20583,southern_us
10161,47455,italian
32911,38616,thai
266,40014,southern_us
17447,24110,british
27908,9414,irish
36419,17512,southern_us
631,996,italian
27780,24189,chinese
7890,16275,italian
37971,25402,french
29113,3357,chinese
28724,28968,italian
11124,36469,filipino
16964,23903,italian
11012,20533,mexican
2627,24476,moroccan
32283,24720,italian
2268,29313,italian
6269,19497,italian
22394,20121,italian
25505,589,mexican
24620,10536,japanese
13651,29075,indian
960,28881,french
24562,49259,indian
25782,13130,mexican
18114,24559,mexican
12613,36733,french
39527,20781,mexican
31596,39620,french
10215,34625,southern_us
5408,8823,chinese
26277,44268,cajun_creole
23368,19416,mexican
17997,13268,italian
24421,9804,italian
26820,44937,moroccan
10378,18819,mexican
5662,44876,mexican
24817,37349,italian
28908,31589,chinese
36907,42046,mexican
32100,18082,irish
20673,34583,british
23927,4282,indian
25382,32912,southern_us
33537,2438,italian
24707,33226,japanese
6958,14271,thai
32236,12110,french
13227,41600,french
10151,10152,mexican
36878,35711,italian
32847,12742,indian
18431,543,mexican
5074,27809,italian
36454,15520,italian
4753,32386,french
11246,46220,british
7841,8571,mexican
32765,30388,spanish
12965,40679,chinese
7008,13535,chinese
21449,20914,indian
32968,8245,mexican
30164,3289,italian
16323,24403,thai
34715,35256,chinese
990,28236,italian
32594,31654,spanish
38279,12629,mexican
26282,36124,southern_us
18346,22697,southern_us
17328,18498,chinese
5511,18156,italian
34260,23118,russian
15851,42487,italian
23958,46389,thai
23101,10776,italian
17278,28567,vietnamese
25636,12850,southern_us
8426,1208,chinese
24341,32043,italian
31553,27291,italian
15393,18510,french
16267,6175,mexican
30933,48609,mexican
1899,26400,southern_us
15929,15446,southern_us
39043,44836,southern_us
14453,14839,greek
31821,45693,indian
37243,4667,mexican
2283,22201,mexican
28547,13035,mexican
19102,17020,italian
3146,18815,chinese
17952,37050,southern_us
4356,12975,italian
25679,8452,indian
35255,32899,italian
2815,24875,mexican
5686,5276,indian
23425,31764,southern_us
12241,27407,greek
35728,44441,cajun_creole
3559,24929,french
29531,17005,greek
4875,13520,southern_us
38595,24574,mexican
35856,18797,french
9483,3640,thai
4849,46538,british
36264,6274,southern_us
34420,41450,chinese
27720,47099,mexican
28988,2743,thai
12060,12395,french
29729,35564,mexican
31778,15838,french
35967,7271,mexican
35888,3340,jamaican
22459,7238,mexican
28044,42947,chinese
3350,34400,southern_us
36116,11118,italian
34930,7875,thai
11295,28590,filipino
11379,40480,cajun_creole
8088,6682,french
1865,30202,southern_us
13590,8143,indian
17726,18019,cajun_creole
38757,33573,chinese
15932,39484,mexican
30838,49194,southern_us
3817,26767,southern_us
31319,30169,thai
16009,34795,mexican
19809,36100,french
1480,14380,indian
27196,27117,moroccan
17205,46379,korean
26665,29596,indian
12433,5465,thai
6808,41068,italian
22425,18930,indian
38474,2917,greek
6592,29185,italian
6423,19469,indian
21422,48409,mexican
4407,5108,brazilian
8519,34715,japanese
32939,24412,indian
15727,23834,italian
38819,36548,chinese
13041,35130,indian
18765,39580,irish
387,14202,southern_us
6520,18351,mexican
26033,19806,italian
18962,5163,italian
9861,13120,indian
25552,17591,southern_us
12300,20567,italian
28129,28468,greek
26769,47999,indian
23510,1442,french
17232,5858,italian
38286,10712,french
35268,31511,french
27540,27625,french
21546,37845,brazilian
32545,29952,cajun_creole
27123,35358,italian
7551,10597,brazilian
11829,2732,french
3473,22267,mexican
35772,14779,korean
9684,44049,indian
23311,30138,greek
9116,48661,italian
1,25693,southern_us
15712,28179,mexican
3843,28680,southern_us
35110,28694,italian
16962,31700,japanese
27492,46476,spanish
19588,13368,indian
9435,7857,italian
11685,47224,italian
1185,41,mexican
19580,10235,mexican
33640,44953,korean
1350,26591,southern_us
18917,28644,french
16164,8939,greek
36272,39223,french
29392,4157,indian
34182,21024,italian
8677,44203,italian
29422,34144,filipino
28657,35322,chinese
2770,32431,italian
1337,43011,southern_us
6280,33865,indian
15641,28524,italian
27013,25141,thai
35502,17851,italian
2396,49009,spanish
33949,41178,indian
23122,7779,italian
12875,48828,italian
38383,47040,french
16775,46064,italian
12536,32054,japanese
32447,3089,french
31229,42760,italian
7283,47403,italian
3518,15836,southern_us
13316,39635,korean
14569,43885,french
39500,1589,southern_us
7253,40807,italian
3515,3896,italian
23978,32779,cajun_creole
21152,37126,chinese
5169,12553,cajun_creole
32244,28691,mexican
1075,45917,southern_us
15277,13028,cajun_creole
26926,37218,filipino
14551,103,southern_us
13839,22488,mexican
32489,44887,indian
24280,8261,mexican
4664,43768,italian
7181,46882,italian
33696,29275,french
12840,48728,indian
20145,16890,southern_us
35123,14424,cajun_creole
13753,48276,spanish
18365,25004,italian
8256,20772,chinese
33759,4266,indian
17074,24264,moroccan
23768,6542,korean
2730,39869,french
18478,8366,chinese
34214,32188,italian
9625,45222,mexican
20526,32845,french
25641,21959,british
10833,47616,indian
31334,3618,southern_us
38153,40310,italian
28303,21370,french
28507,25279,russian
364,43437,italian
24553,44044,british
28358,36319,southern_us
1824,48636,italian
30132,22620,moroccan
23022,40928,chinese
13337,8002,southern_us
6567,32788,cajun_creole
20245,22588,moroccan
29807,13367,southern_us
13004,10512,italian
25199,40431,greek
1425,3498,italian
32677,5823,mexican
22645,24390,filipino
19256,29790,mexican
32390,29549,italian
8575,2221,chinese
17429,18723,greek
5618,41990,southern_us
22118,28100,italian
39583,1465,mexican
31805,27519,italian
38431,11334,mexican
22180,9250,mexican
13864,641,indian
3922,47725,brazilian
35194,19120,mexican
24167,25146,southern_us
6012,47390,italian
20415,33429,italian
5483,13063,mexican
19972,19025,italian
8405,36344,vietnamese
4382,5379,southern_us
28662,13691,french
17220,21544,japanese
2892,43602,italian
4525,39985,italian
663,21587,mexican
5232,20372,italian
6871,20259,indian
32599,37400,italian
8815,48774,southern_us
39386,21627,indian
4519,22328,chinese
30245,35388,indian
27076,13774,southern_us
21475,43873,mexican
26429,19934,italian
10525,35450,cajun_creole
12035,34279,french
31155,13152,cajun_creole
37388,18453,indian
11151,39957,cajun_creole
34532,17284,indian
38986,29006,italian
31618,37912,italian
18716,5564,mexican
35880,42254,indian
17681,35204,italian
7367,41283,mexican
20676,2900,brazilian
12757,26519,chinese
11587,15144,chinese
19812,48566,southern_us
32474,24056,southern_us
3850,4044,chinese
37870,2742,italian
26807,37309,italian
7131,3186,vietnamese
9338,9316,korean
12295,7842,chinese
39432,25327,spanish
642,4111,mexican
2832,28781,italian
25044,30891,italian
33966,44555,southern_us
16230,20014,italian
23536,49186,italian
12015,37551,chinese
4278,21162,french
16945,19998,italian
31632,47878,chinese
22088,12586,french
21011,38266,mexican
6298,13936,italian
533,5901,french
23842,28911,indian
2487,21291,italian
31053,40032,mexican
17180,46052,indian
2076,29604,southern_us
25235,22376,thai
34463,41312,italian
9265,4418,mexican
20781,6815,italian
29612,22465,mexican
7823,45453,italian
2643,41518,italian
29307,30615,italian
20150,43645,chinese
17687,8130,chinese
37177,44265,italian
37499,9605,mexican
26700,13943,southern_us
33132,49390,italian
4806,1983,italian
26142,24610,italian
4711,22262,southern_us
10448,4975,french
4623,17710,brazilian
23887,15328,southern_us
