id,cuisine
47861,korean
27414,indian
6703,cajun_creole
43989,southern_us
35465,southern_us
44481,italian
44347,southern_us
36670,french
23325,thai
10862,mexican
18088,southern_us
2653,mexican
26831,mexican
45977,chinese
41539,mexican
33610,southern_us
13334,vietnamese
5135,italian
2651,italian
31682,french
2023,italian
34526,mexican
804,southern_us
27487,chinese
37003,italian
37931,southern_us
46221,chinese
3187,japanese
4705,southern_us
44500,mexican
31229,mexican
37993,korean
36369,indian
38818,italian
34087,italian
8967,thai
6575,greek
47307,french
13731,mexican
31634,mexican
13870,jamaican
26508,indian
16287,italian
34281,italian
9998,mexican
23573,indian
1788,british
6983,italian
8732,mexican
27070,italian
16721,brazilian
26791,british
41706,moroccan
22077,southern_us
31650,irish
49472,mexican
39774,irish
14226,mexican
17711,italian
46634,cajun_creole
39192,italian
27264,french
43332,moroccan
6946,french
39234,indian
15469,mexican
3902,cajun_creole
40082,jamaican
22459,mexican
1363,indian
9898,southern_us
1440,mexican
27236,mexican
10904,chinese
49393,mexican
22998,russian
43119,italian
19764,chinese
42083,indian
49642,vietnamese
5112,mexican
42019,mexican
337,greek
36363,french
40693,mexican
33324,indian
43200,italian
9842,mexican
1445,greek
46492,italian
8473,southern_us
7297,southern_us
40687,mexican
27793,southern_us
24633,cajun_creole
25782,mexican
46848,italian
22903,chinese
23422,italian
28359,italian
17976,french
41833,japanese
15119,mexican
15732,greek
36336,french
12489,southern_us
715,chinese
14721,southern_us
33056,indian
1398,mexican
40987,indian
8111,british
6353,french
6872,italian
13884,italian
19208,japanese
49250,italian
24484,chinese
11156,indian
49231,french
7836,french
30102,mexican
27694,chinese
24690,italian
11382,spanish
48444,italian
24012,chinese
29022,moroccan
34430,mexican
31951,italian
27706,italian
4835,italian
1689,greek
11063,indian
16985,italian
47985,southern_us
11448,mexican
26418,italian
40457,french
21608,italian
2611,italian
2190,indian
30550,mexican
19588,vietnamese
26490,cajun_creole
41815,indian
48568,thai
37983,southern_us
13640,french
38365,french
26607,southern_us
39941,chinese
46267,indian
17561,mexican
24913,indian
3037,mexican
43809,southern_us
16794,italian
9654,italian
8624,brazilian
43073,greek
36128,spanish
15180,japanese
45432,french
22913,italian
38169,russian
39750,spanish
1455,italian
13351,spanish
13229,french
24274,indian
29870,southern_us
39364,jamaican
42908,southern_us
9815,mexican
17086,brazilian
44350,vietnamese
38925,italian
15177,russian
6225,mexican
3432,mexican
4605,italian
17829,mexican
26583,chinese
5913,chinese
8268,indian
14107,italian
33988,italian
33535,mexican
25466,moroccan
10579,vietnamese
48045,italian
35651,southern_us
46498,cajun_creole
15098,japanese
13822,southern_us
14259,japanese
16752,japanese
8933,italian
44387,mexican
35139,indian
37140,chinese
15983,italian
10601,moroccan
25494,italian
40025,southern_us
3359,mexican
41743,italian
24850,chinese
358,indian
27982,thai
38321,italian
16974,mexican
14271,thai
13285,mexican
10003,spanish
1365,mexican
25347,chinese
43575,indian
18855,italian
24941,chinese
11487,french
5765,southern_us
31478,mexican
29777,mexican
36102,southern_us
21137,mexican
16072,french
47395,mexican
35498,greek
19422,greek
8524,japanese
38184,mexican
21380,indian
22146,cajun_creole
1393,japanese
2505,mexican
44626,italian
41404,cajun_creole
31615,filipino
44602,spanish
38300,southern_us
42065,southern_us
45184,moroccan
10549,mexican
39936,southern_us
33519,mexican
15311,italian
4133,chinese
26109,mexican
32125,moroccan
48205,greek
46109,british
17054,french
42283,italian
46117,southern_us
6452,french
15048,japanese
12940,chinese
43345,greek
41068,southern_us
19897,vietnamese
37556,russian
46003,thai
39166,french
8859,southern_us
35972,italian
25837,indian
49322,filipino
12201,southern_us
30665,italian
17363,southern_us
4277,indian
25955,french
41101,chinese
42578,southern_us
19370,mexican
14621,spanish
44558,southern_us
44255,indian
46174,spanish
31078,chinese
42677,indian
8177,moroccan
41016,chinese
1821,indian
2529,southern_us
19068,italian
30064,french
38012,mexican
29775,korean
14359,thai
11842,chinese
23215,mexican
13274,mexican
19927,southern_us
1802,indian
12351,southern_us
15689,italian
49667,moroccan
27556,greek
9784,italian
44345,italian
5985,cajun_creole
19958,korean
7760,moroccan
10828,mexican
47716,french
48874,jamaican
42738,jamaican
15329,mexican
1814,italian
14180,italian
33486,greek
2879,southern_us
25843,korean
41336,filipino
346,mexican
47489,mexican
35215,chinese
33616,french
33067,thai
33681,italian
10840,southern_us
35516,italian
2151,japanese
20114,russian
43108,indian
8771,indian
44581,thai
33653,filipino
30668,spanish
8099,brazilian
7677,italian
9370,italian
10521,jamaican
38044,italian
38798,italian
22197,mexican
35143,southern_us
17457,southern_us
27432,italian
31529,russian
21794,italian
29789,japanese
8582,chinese
39901,italian
45330,spanish
24577,italian
47857,indian
15071,southern_us
33909,spanish
13348,japanese
39074,italian
49582,southern_us
20593,italian
46197,italian
1106,spanish
4606,mexican
14676,italian
45759,thai
1933,cajun_creole
8645,french
25691,chinese
29502,indian
7666,italian
7664,italian
41320,southern_us
24753,mexican
29701,southern_us
32808,spanish
16537,italian
26376,spanish
13843,mexican
26551,italian
48940,mexican
47349,french
27756,filipino
43186,southern_us
3929,korean
12778,italian
44317,italian
35130,indian
14682,filipino
6408,japanese
22887,italian
32659,italian
282,korean
1559,greek
21095,italian
22825,cajun_creole
24190,indian
2998,chinese
9021,filipino
33417,mexican
48786,french
33131,irish
44968,italian
10659,filipino
430,indian
7139,italian
34858,italian
2620,chinese
34787,thai
28172,filipino
25609,french
49222,japanese
25855,italian
6265,mexican
8180,french
16200,french
49607,french
37494,southern_us
234,irish
38717,vietnamese
22014,mexican
10004,korean
6753,italian
20559,greek
31471,indian
6803,southern_us
5865,southern_us
15677,southern_us
49528,mexican
39532,mexican
37095,japanese
12612,spanish
36623,cajun_creole
41503,filipino
6553,southern_us
24044,thai
26909,mexican
13327,mexican
31165,southern_us
46193,greek
5667,italian
2068,mexican
30261,chinese
8480,japanese
25189,korean
28115,japanese
47355,mexican
11371,french
32227,italian
28814,southern_us
35089,italian
39415,greek
10113,cajun_creole
17488,filipino
16254,indian
8238,indian
37043,japanese
15505,french
31447,jamaican
42171,italian
34688,indian
16948,italian
40007,southern_us
18795,italian
25023,southern_us
39352,mexican
12708,mexican
14546,russian
13747,chinese
22090,british
23896,italian
10938,mexican
49535,mexican
34313,italian
38823,italian
46832,chinese
9873,korean
2026,southern_us
14779,korean
36927,greek
21264,italian
4266,indian
29174,cajun_creole
12678,italian
4712,southern_us
45655,italian
7514,southern_us
26124,chinese
16390,southern_us
43411,japanese
9779,southern_us
38985,italian
38404,thai
29938,french
39289,mexican
36121,mexican
12716,cajun_creole
43921,filipino
32590,italian
16619,indian
4199,italian
2361,italian
41437,italian
48370,indian
28605,italian
42381,mexican
34001,southern_us
26805,french
34623,indian
24199,italian
26526,indian
17874,italian
25570,chinese
34410,italian
39371,mexican
1389,korean
4493,greek
41943,indian
44563,italian
10830,mexican
33883,vietnamese
15441,italian
35801,italian
2162,brazilian
41377,italian
25309,mexican
2569,southern_us
31319,mexican
33906,italian
27246,indian
29206,french
4409,indian
23083,thai
20387,greek
13279,chinese
1877,southern_us
20554,southern_us
4942,french
44982,italian
46771,italian
10271,french
48752,mexican
7150,italian
38195,southern_us
48327,japanese
12291,spanish
5052,indian
23761,mexican
13412,greek
23513,italian
41689,mexican
31931,french
25526,southern_us
49675,indian
20837,southern_us
17712,southern_us
9482,chinese
26194,russian
46852,italian
38886,thai
26858,italian
41374,moroccan
28843,italian
30335,japanese
690,italian
23449,french
44135,southern_us
15304,spanish
3336,italian
407,italian
46036,mexican
10065,mexican
29147,italian
15575,italian
22573,mexican
48462,italian
24761,southern_us
26130,italian
27944,filipino
27738,irish
30887,italian
47440,italian
49128,southern_us
8297,italian
28680,southern_us
2134,mexican
22111,thai
16969,mexican
27279,filipino
28931,italian
31351,jamaican
24912,cajun_creole
31305,greek
43821,mexican
7156,italian
33066,italian
22029,mexican
42314,mexican
7947,indian
41645,british
48303,italian
17050,italian
48111,chinese
7024,indian
45997,mexican
36853,mexican
36701,indian
27204,mexican
40032,mexican
9181,italian
46324,indian
35120,chinese
13767,mexican
40188,chinese
44319,moroccan
9109,french
30599,french
17538,southern_us
38819,chinese
26167,vietnamese
22522,southern_us
46622,moroccan
21573,mexican
10844,french
10044,indian
38709,italian
23553,chinese
40925,southern_us
32523,southern_us
8468,mexican
13317,thai
19532,japanese
28270,italian
44512,italian
14342,italian
17923,italian
10194,french
49059,filipino
10790,indian
35541,italian
39977,italian
23198,indian
23578,mexican
35137,jamaican
42378,mexican
12556,mexican
14641,southern_us
48579,japanese
44137,southern_us
8424,italian
12389,italian
10668,mexican
16107,thai
2525,moroccan
21456,mexican
12566,italian
5212,southern_us
18027,greek
13291,southern_us
8195,mexican
43753,southern_us
6974,italian
4528,mexican
47178,cajun_creole
302,italian
20101,italian
19342,italian
46971,indian
15865,greek
14252,mexican
21096,mexican
40583,filipino
16543,southern_us
28642,mexican
46587,southern_us
42001,mexican
13905,greek
33030,italian
43324,vietnamese
25950,indian
9838,southern_us
4607,italian
10923,italian
33461,mexican
25947,southern_us
806,italian
6708,jamaican
11524,southern_us
15150,indian
10218,mexican
702,italian
40251,chinese
20486,italian
9893,italian
36492,indian
32825,mexican
20506,mexican
23968,chinese
25513,russian
42236,korean
28764,italian
14934,italian
9950,italian
23252,indian
20961,italian
18825,italian
14666,irish
21516,italian
29814,mexican
29720,southern_us
32851,mexican
11229,korean
21281,italian
12266,italian
29493,indian
30084,italian
41298,mexican
10500,southern_us
35016,southern_us
28703,cajun_creole
22054,southern_us
203,brazilian
26574,korean
38685,jamaican
42092,mexican
29106,southern_us
26521,mexican
18002,italian
9098,filipino
33037,mexican
5488,southern_us
5577,southern_us
27121,indian
35078,southern_us
44530,chinese
6756,italian
10577,cajun_creole
41195,chinese
7312,italian
2987,italian
36904,cajun_creole
34509,irish
25574,italian
15915,brazilian
33090,italian
37318,indian
31791,filipino
42783,mexican
25250,indian
3285,thai
22019,vietnamese
44034,thai
4066,french
19120,mexican
20660,mexican
34319,japanese
5468,thai
13026,southern_us
27767,french
32372,greek
10850,southern_us
9753,japanese
19643,thai
26836,cajun_creole
14139,indian
13212,british
47962,italian
41774,mexican
29271,italian
7169,japanese
38079,moroccan
19536,southern_us
15264,moroccan
1811,mexican
9324,indian
24448,mexican
39793,mexican
32801,cajun_creole
14551,mexican
11210,italian
33388,indian
15651,italian
21120,japanese
29291,mexican
4411,irish
49038,southern_us
33858,mexican
42690,moroccan
9514,korean
5310,thai
17482,indian
22268,greek
46099,french
25053,cajun_creole
43839,french
26745,italian
33065,mexican
9083,greek
31906,chinese
43750,japanese
12700,italian
18804,vietnamese
31728,japanese
32434,korean
9780,mexican
12492,thai
46298,french
44836,southern_us
29189,mexican
44762,southern_us
32955,italian
33249,korean
26345,moroccan
14196,italian
12991,indian
34295,vietnamese
7642,french
20369,indian
46455,mexican
21211,greek
1043,french
10092,thai
23774,southern_us
31603,mexican
12463,italian
26700,mexican
12572,russian
13085,indian
1959,mexican
34930,indian
37600,russian
29378,southern_us
22984,irish
11001,italian
3494,italian
49370,italian
19821,southern_us
20212,vietnamese
24079,indian
7972,southern_us
30400,spanish
47121,japanese
32858,italian
5481,mexican
3671,chinese
42722,indian
1376,thai
38171,french
24283,mexican
2062,chinese
14933,italian
4010,southern_us
47693,mexican
47654,french
25740,indian
45403,mexican
37343,cajun_creole
46656,italian
49140,korean
16531,indian
33688,mexican
1298,french
39296,vietnamese
42037,indian
8970,mexican
46767,southern_us
1088,italian
24002,french
12714,indian
10432,southern_us
20342,italian
7667,italian
8346,italian
3264,italian
47865,mexican
176,japanese
18058,italian
46520,italian
2571,indian
31202,irish
13095,cajun_creole
39992,russian
36867,filipino
5821,cajun_creole
20558,southern_us
41746,french
49551,italian
2465,mexican
48086,mexican
21815,filipino
24823,italian
40047,italian
1744,mexican
33717,moroccan
11669,british
33102,japanese
36042,southern_us
16801,thai
26753,chinese
36664,southern_us
24584,indian
20488,thai
1441,mexican
7489,russian
10591,greek
45290,southern_us
38446,mexican
34939,japanese
44600,french
35149,cajun_creole
14409,chinese
42919,indian
18625,italian
3183,southern_us
31918,moroccan
19584,greek
41545,italian
40856,italian
17158,italian
38097,italian
45361,mexican
45782,mexican
44766,italian
19445,southern_us
25768,mexican
3906,italian
13802,italian
46463,japanese
26229,filipino
12189,mexican
20399,italian
19179,italian
6497,thai
1326,greek
28225,mexican
16693,southern_us
10435,moroccan
21135,brazilian
43515,spanish
28622,chinese
22898,moroccan
48850,brazilian
8667,mexican
19053,italian
12069,french
46802,indian
19363,italian
20717,moroccan
25504,italian
1631,italian
12979,brazilian
32684,korean
47926,korean
40706,british
30404,chinese
27609,russian
7568,mexican
24864,chinese
10289,chinese
8982,italian
22198,italian
33918,italian
38350,italian
47870,british
35942,vietnamese
24062,southern_us
30304,italian
44408,italian
11742,japanese
48907,italian
39142,filipino
12388,italian
1553,southern_us
2517,southern_us
20838,italian
15906,southern_us
34946,mexican
11334,mexican
45889,mexican
37901,irish
1925,thai
24799,irish
8975,cajun_creole
30262,cajun_creole
44891,cajun_creole
16338,irish
44021,italian
1479,italian
18097,southern_us
3641,chinese
1542,italian
33035,indian
22598,southern_us
39285,british
24540,italian
13989,italian
49533,italian
34807,italian
34478,mexican
47184,southern_us
48438,italian
26929,indian
6518,italian
19008,thai
44196,mexican
3570,indian
12592,italian
16419,mexican
42891,indian
17780,cajun_creole
5117,indian
44800,southern_us
17210,southern_us
36684,cajun_creole
7565,italian
25369,spanish
5343,chinese
31752,indian
14278,chinese
19531,greek
18572,mexican
16232,chinese
37176,vietnamese
39575,chinese
27330,irish
995,jamaican
17956,thai
2286,italian
45594,indian
4916,japanese
1832,southern_us
47463,indian
44187,thai
21418,indian
34237,russian
3950,italian
24504,italian
17172,french
27662,italian
9636,mexican
27291,italian
7157,italian
45567,vietnamese
2796,british
21320,korean
24325,french
5873,indian
9578,mexican
12597,mexican
48946,italian
5199,french
17030,italian
36027,mexican
48643,italian
34756,thai
25367,southern_us
49144,southern_us
19571,mexican
33750,southern_us
16067,italian
48561,southern_us
28405,chinese
46108,french
7550,japanese
18601,cajun_creole
8047,southern_us
1523,spanish
46490,chinese
19621,indian
19803,chinese
6310,italian
39313,greek
16665,italian
4859,mexican
40278,japanese
2408,thai
4131,indian
10172,thai
34441,mexican
7587,mexican
38858,chinese
2544,mexican
43179,southern_us
17869,french
12926,southern_us
18768,french
47382,french
29501,mexican
32581,southern_us
36677,italian
44747,chinese
48321,cajun_creole
2154,mexican
3740,greek
48449,vietnamese
33801,italian
39968,mexican
38919,mexican
34810,french
22463,indian
8446,japanese
39344,french
27476,italian
2586,cajun_creole
33504,chinese
25167,thai
48716,italian
11573,japanese
23029,french
44337,cajun_creole
38000,italian
28327,italian
41649,french
23986,cajun_creole
11225,french
10906,cajun_creole
20378,chinese
34443,mexican
1551,italian
46956,brazilian
3290,mexican
42935,italian
17138,japanese
47544,mexican
39646,french
47910,mexican
49023,southern_us
42851,italian
37558,indian
261,chinese
12114,italian
45319,southern_us
1272,mexican
2119,filipino
5194,southern_us
16398,italian
44147,korean
42063,chinese
8742,southern_us
17384,french
25909,mexican
22702,irish
1386,indian
3626,southern_us
46284,indian
34746,french
36204,italian
47669,french
46917,italian
29103,mexican
24628,southern_us
41115,mexican
25945,italian
45581,indian
17066,italian
19074,thai
17701,irish
38095,chinese
44232,italian
9077,chinese
3380,greek
20299,british
40145,jamaican
35614,italian
12094,italian
27319,italian
49587,southern_us
5655,italian
42529,japanese
35548,spanish
26475,mexican
35751,italian
11766,italian
18526,indian
39110,chinese
14221,korean
32907,chinese
38611,italian
46475,spanish
11708,italian
11666,southern_us
12691,irish
4198,chinese
48933,italian
21760,japanese
9315,chinese
31981,french
39270,chinese
47195,greek
31724,french
28992,chinese
11653,french
44313,japanese
29231,southern_us
858,chinese
16415,moroccan
42566,japanese
3485,mexican
36712,italian
31655,italian
60,mexican
35172,indian
39996,greek
14758,italian
4883,italian
14847,italian
28373,italian
29497,italian
43865,italian
3354,filipino
3195,mexican
23885,italian
7271,mexican
21555,italian
29541,mexican
18206,mexican
10645,mexican
26388,indian
26532,italian
36801,southern_us
29454,mexican
33189,italian
38966,southern_us
24349,moroccan
12439,mexican
43243,indian
12442,southern_us
20162,southern_us
46803,thai
38928,thai
10469,vietnamese
41990,british
12729,french
7985,southern_us
27576,southern_us
16524,mexican
43788,chinese
35355,indian
39536,thai
28059,french
40943,thai
7660,british
44186,mexican
49180,moroccan
13932,thai
43622,southern_us
46209,french
3439,chinese
37501,french
19720,moroccan
27601,italian
18342,mexican
20469,thai
710,indian
44274,moroccan
25108,cajun_creole
32598,italian
48447,mexican
47488,french
47859,filipino
15985,mexican
5323,korean
19760,mexican
37010,cajun_creole
37499,italian
34336,indian
2843,spanish
46686,italian
13485,cajun_creole
31795,cajun_creole
42340,mexican
22312,southern_us
2177,italian
20161,cajun_creole
8825,mexican
5177,filipino
20152,italian
35132,spanish
37964,spanish
1179,chinese
25630,southern_us
45276,mexican
40221,mexican
44009,italian
40508,mexican
33,mexican
17802,mexican
5495,southern_us
12404,korean
49599,mexican
6357,french
30733,thai
30273,italian
9380,mexican
14198,mexican
30624,french
23428,italian
30096,chinese
7787,indian
38268,italian
45177,vietnamese
3608,filipino
41215,korean
23972,greek
20156,french
11888,southern_us
20059,mexican
43832,italian
20597,italian
20675,french
15224,southern_us
47617,mexican
42464,cajun_creole
30660,mexican
1254,southern_us
12016,italian
35870,italian
19663,italian
10976,french
38602,french
26412,southern_us
32602,french
46700,thai
37064,cajun_creole
21979,southern_us
39120,mexican
3730,thai
27528,thai
28280,southern_us
39268,french
24781,japanese
38679,mexican
49048,japanese
13837,chinese
42421,french
46532,southern_us
27436,mexican
49090,irish
6019,italian
37676,french
7257,italian
2094,french
17385,cajun_creole
284,korean
24225,italian
49055,italian
35298,italian
23369,cajun_creole
4396,mexican
11227,moroccan
21254,french
47185,british
26573,mexican
19294,italian
37272,italian
22432,spanish
17043,italian
4719,french
26818,cajun_creole
19543,indian
49170,french
35300,spanish
43978,italian
26116,italian
1864,mexican
38152,filipino
42770,italian
19135,moroccan
13607,mexican
44857,mexican
25871,korean
28084,italian
3349,moroccan
7291,italian
49123,korean
25625,cajun_creole
18707,mexican
45775,mexican
29562,italian
20866,thai
3926,korean
38062,cajun_creole
12251,italian
28524,italian
42653,chinese
41373,japanese
13960,chinese
8669,irish
34842,italian
43779,southern_us
41444,thai
46175,italian
39520,italian
49118,mexican
28406,southern_us
22425,mexican
5046,japanese
6962,mexican
23707,mexican
49106,italian
30444,indian
677,southern_us
47651,italian
10365,chinese
9153,mexican
37230,mexican
24006,italian
14498,moroccan
621,mexican
42812,japanese
47986,italian
35140,irish
7862,french
23044,mexican
39410,southern_us
33558,southern_us
24574,mexican
41064,french
46979,italian
33547,italian
28581,mexican
38496,mexican
19186,mexican
5905,mexican
7262,indian
27309,italian
15109,greek
45275,indian
21726,italian
15704,mexican
5462,irish
5369,italian
20882,indian
11753,korean
26468,jamaican
48338,southern_us
16214,italian
36236,thai
7109,southern_us
24758,japanese
43868,french
21963,korean
7769,thai
49087,chinese
23963,southern_us
18568,southern_us
44495,mexican
26086,southern_us
42698,brazilian
38073,french
5412,indian
1207,chinese
48818,southern_us
29360,japanese
28973,korean
45071,filipino
1588,moroccan
39123,southern_us
17824,southern_us
43202,french
29514,cajun_creole
7922,mexican
20716,indian
4512,mexican
39499,french
21050,french
34158,chinese
26312,southern_us
13188,mexican
48417,mexican
5828,mexican
46231,italian
49451,southern_us
47241,italian
31339,japanese
47800,brazilian
14941,chinese
48713,southern_us
45575,french
35124,italian
26708,indian
25508,mexican
44214,mexican
10930,mexican
35645,british
33144,italian
17265,indian
2519,italian
22069,italian
23004,french
34586,french
34399,french
32251,chinese
19574,indian
32103,french
36521,mexican
21761,irish
38629,southern_us
3498,italian
39672,italian
44972,korean
46244,vietnamese
19339,italian
48620,japanese
26685,indian
35085,cajun_creole
28003,korean
3636,italian
10813,southern_us
47749,moroccan
1309,italian
44724,southern_us
17231,southern_us
6412,mexican
36077,french
27511,chinese
12670,chinese
33850,thai
22865,moroccan
30787,thai
48285,french
21371,italian
34886,mexican
30944,moroccan
5845,southern_us
45091,filipino
7275,southern_us
16156,indian
41169,italian
23311,italian
6483,southern_us
2846,southern_us
10858,chinese
14709,mexican
1380,russian
7287,french
34896,southern_us
5467,indian
19204,cajun_creole
43024,greek
4597,southern_us
34073,moroccan
36762,italian
7940,indian
46914,korean
47351,indian
29276,italian
36686,korean
15108,mexican
22345,italian
42416,mexican
41701,italian
43402,southern_us
45262,italian
42284,italian
45441,thai
28728,indian
19631,mexican
14407,mexican
46014,french
14032,moroccan
4868,jamaican
10698,mexican
43163,french
5811,mexican
28811,mexican
22926,mexican
9677,indian
19888,southern_us
18279,chinese
40785,southern_us
36330,japanese
32821,italian
38346,southern_us
41933,spanish
34747,russian
30218,chinese
17010,french
29900,mexican
2388,greek
31805,indian
14274,indian
11070,thai
24366,southern_us
33152,italian
46122,chinese
35079,french
15061,southern_us
25437,thai
22905,southern_us
30167,southern_us
39767,italian
8332,french
48091,chinese
4800,jamaican
4083,thai
40699,italian
26464,mexican
43799,southern_us
26540,italian
48047,southern_us
45218,italian
23944,indian
39917,mexican
14075,southern_us
41332,irish
8613,irish
47968,italian
30723,thai
34929,italian
37839,italian
20384,mexican
18560,mexican
29384,french
18942,italian
49030,italian
14279,southern_us
14745,southern_us
39465,british
23987,jamaican
8510,mexican
40791,italian
382,thai
21762,southern_us
8012,italian
2166,indian
48856,mexican
1899,chinese
18884,mexican
13821,chinese
18813,italian
13329,indian
25090,chinese
38681,italian
45923,jamaican
954,greek
35487,thai
6311,chinese
347,italian
31345,japanese
21575,italian
23718,italian
38997,chinese
43772,mexican
38030,indian
49039,southern_us
31778,mexican
13408,italian
44919,greek
1502,southern_us
3621,southern_us
9687,indian
6934,mexican
43099,irish
13714,mexican
41512,cajun_creole
194,filipino
28305,italian
44768,southern_us
47565,mexican
21746,italian
7964,vietnamese
1342,southern_us
45076,thai
22466,southern_us
39227,italian
47350,chinese
36922,mexican
6274,southern_us
28940,italian
32875,filipino
8860,italian
25621,mexican
2742,italian
18170,indian
28479,southern_us
43098,southern_us
7023,italian
23534,southern_us
38483,mexican
788,italian
8486,southern_us
16628,korean
3843,french
44026,southern_us
39381,mexican
14661,italian
32446,indian
18197,chinese
42679,southern_us
24958,italian
38416,irish
1604,french
37198,thai
37535,southern_us
4609,indian
8263,korean
49179,french
14111,japanese
49269,italian
48654,vietnamese
14975,cajun_creole
16512,southern_us
2209,italian
32042,japanese
47012,russian
20298,italian
47955,thai
12630,japanese
27064,italian
43372,japanese
7220,mexican
45255,italian
25898,southern_us
41895,mexican
2481,french
18295,italian
7980,chinese
42352,brazilian
15745,british
37492,chinese
49324,chinese
45540,french
17157,italian
12998,spanish
4459,italian
49519,french
35030,cajun_creole
27506,southern_us
32167,southern_us
13567,indian
22625,italian
896,greek
3044,indian
7856,british
38978,italian
41434,french
45277,southern_us
35673,mexican
20122,italian
37659,indian
37271,mexican
7072,indian
27306,chinese
352,mexican
8360,southern_us
43586,vietnamese
2416,italian
42597,indian
26554,italian
47074,southern_us
35338,italian
33008,spanish
37834,southern_us
47781,chinese
41854,chinese
2966,southern_us
46643,greek
4857,italian
26362,italian
34600,french
34806,italian
29529,mexican
45287,indian
33079,japanese
18498,chinese
37053,italian
37444,southern_us
11519,cajun_creole
33355,brazilian
44597,mexican
12017,italian
47598,italian
42499,vietnamese
44918,mexican
3033,indian
12752,italian
14720,indian
13434,italian
36683,cajun_creole
1434,french
29387,indian
38414,indian
24357,mexican
16800,french
21715,thai
32233,korean
16273,mexican
25748,indian
39002,russian
7605,french
4230,italian
45988,thai
25943,southern_us
41021,mexican
48934,southern_us
38922,mexican
15395,italian
12321,russian
19572,southern_us
43854,mexican
23599,indian
22588,british
39385,french
19932,japanese
45011,korean
25030,italian
17938,french
30737,greek
429,french
35761,thai
6991,moroccan
19089,mexican
16099,italian
9263,japanese
38778,cajun_creole
48498,mexican
32369,vietnamese
26315,vietnamese
3170,mexican
23938,mexican
40177,chinese
25232,mexican
5220,jamaican
41820,italian
34691,greek
14086,italian
15471,italian
14130,italian
37487,italian
28022,italian
34826,vietnamese
16275,italian
2599,japanese
33917,indian
1442,indian
23655,indian
3702,korean
38530,italian
44411,french
2537,southern_us
19087,jamaican
12188,southern_us
20016,thai
27783,italian
46814,indian
38961,french
1105,italian
33844,italian
2722,french
44890,indian
7833,italian
49334,southern_us
17355,italian
9173,italian
45666,chinese
35852,cajun_creole
27916,italian
3534,italian
35388,indian
23551,thai
41518,italian
19262,italian
20197,mexican
9634,japanese
36004,mexican
22082,mexican
22787,mexican
35363,spanish
32393,mexican
23575,french
9276,italian
30913,southern_us
12175,italian
26654,southern_us
36067,japanese
19505,italian
1183,french
3890,indian
48826,italian
23009,mexican
45685,mexican
35299,italian
38688,chinese
39484,mexican
3572,italian
12759,british
28915,italian
30728,italian
25048,mexican
22281,brazilian
17969,french
8941,italian
36252,french
43936,brazilian
23383,italian
39377,italian
39904,greek
40771,indian
41058,italian
21294,italian
37997,spanish
3132,japanese
15221,chinese
11090,mexican
48846,mexican
24629,italian
35108,japanese
2650,southern_us
14755,mexican
21391,italian
31910,french
9036,british
47301,russian
34249,greek
22676,italian
45547,indian
46220,british
14089,thai
35162,italian
25151,chinese
48177,italian
21845,thai
17632,indian
43127,greek
34306,italian
30616,chinese
20457,mexican
11468,chinese
48700,japanese
