id,cuisine
36239,italian
4322,indian
9951,southern_us
3045,southern_us
28585,greek
39841,mexican
25913,italian
39715,thai
23135,mexican
47022,indian
24160,southern_us
18619,italian
12574,korean
22681,indian
33692,cajun_creole
538,mexican
22118,chinese
21890,italian
36340,southern_us
27973,italian
12870,filipino
22564,chinese
35063,indian
7000,southern_us
11318,moroccan
47001,southern_us
11395,japanese
23507,filipino
47242,southern_us
48957,italian
17721,italian
25138,french
47438,italian
47162,french
42459,southern_us
6486,indian
24116,indian
31596,chinese
38887,korean
10665,jamaican
13712,filipino
2633,french
35784,italian
45204,mexican
46722,southern_us
34949,british
35321,chinese
46430,southern_us
34431,italian
30890,filipino
42132,southern_us
15702,thai
47719,southern_us
45160,italian
20600,italian
10800,italian
30479,greek
9457,southern_us
26571,mexican
42942,italian
36635,mexican
43617,chinese
16911,mexican
122,mexican
22340,southern_us
37007,italian
23595,southern_us
25233,italian
5503,chinese
47338,greek
44695,vietnamese
7141,southern_us
14564,italian
19655,french
35326,indian
35922,mexican
28171,italian
1322,southern_us
14923,southern_us
42344,southern_us
16380,mexican
15233,mexican
8338,filipino
41014,indian
30440,mexican
23043,chinese
20788,chinese
14375,southern_us
1184,filipino
34280,italian
46171,cajun_creole
31834,japanese
14759,spanish
15855,chinese
6662,italian
15056,spanish
34873,chinese
20089,southern_us
20015,mexican
18402,italian
6418,southern_us
1454,chinese
14070,korean
26424,chinese
27349,indian
26459,vietnamese
13151,italian
12264,italian
18366,greek
46851,southern_us
18954,italian
39858,chinese
43500,cajun_creole
21656,french
10505,chinese
5313,greek
28951,japanese
19961,indian
1795,italian
9917,southern_us
26180,mexican
9726,italian
47689,italian
7866,italian
41625,mexican
35160,mexican
4430,indian
39082,french
46186,indian
11988,southern_us
24177,thai
31849,italian
41194,moroccan
36968,mexican
42330,filipino
36791,mexican
19704,italian
4933,greek
4255,mexican
37105,italian
35848,mexican
17416,mexican
39066,italian
36270,cajun_creole
24406,korean
20517,italian
27630,mexican
19670,southern_us
4685,italian
45260,italian
378,japanese
40841,russian
27632,japanese
12193,mexican
38047,mexican
10170,italian
25043,indian
23851,italian
14743,greek
13294,italian
26466,chinese
32002,italian
37526,southern_us
8888,italian
38945,southern_us
38546,italian
38869,italian
10556,mexican
3296,italian
25977,mexican
32025,mexican
44087,italian
32762,southern_us
824,british
44636,mexican
542,chinese
38218,southern_us
41930,british
1987,italian
37378,italian
8873,french
1513,filipino
44013,southern_us
38042,indian
11576,greek
24510,french
823,italian
23443,chinese
34870,indian
3846,southern_us
14993,italian
16854,mexican
5886,mexican
33793,italian
2999,southern_us
20843,mexican
29153,italian
33790,greek
16516,mexican
37887,french
18466,indian
48033,greek
45404,spanish
4175,mexican
31986,italian
38555,indian
26832,chinese
19810,italian
49086,indian
39579,italian
25551,southern_us
42549,indian
22052,mexican
45632,italian
4143,mexican
11310,italian
32839,japanese
48171,chinese
22896,italian
10878,mexican
31643,mexican
47624,chinese
35141,indian
13498,chinese
24566,italian
16533,italian
15437,mexican
19426,greek
32416,italian
2427,italian
9178,southern_us
40606,italian
28450,japanese
7946,italian
21756,greek
17843,southern_us
44066,southern_us
7427,chinese
11297,southern_us
42965,greek
23067,french
35066,thai
27938,greek
39075,greek
20200,filipino
19823,southern_us
12336,chinese
34714,italian
45388,italian
25639,greek
33985,southern_us
25524,thai
19641,southern_us
11106,filipino
22165,italian
35412,italian
23475,japanese
1570,italian
12815,mexican
37253,greek
16900,russian
7701,greek
49391,mexican
1132,italian
13051,mexican
2284,chinese
21410,british
25604,greek
45746,brazilian
35911,southern_us
26608,japanese
16991,italian
40657,mexican
47960,french
38408,southern_us
1295,filipino
40139,russian
38538,southern_us
26420,mexican
10326,thai
5181,italian
18210,indian
3241,southern_us
27062,italian
41527,indian
45484,mexican
38755,french
47246,italian
164,spanish
723,italian
299,italian
1519,southern_us
34077,japanese
45254,indian
34760,southern_us
11154,thai
26274,southern_us
15081,italian
45100,mexican
1417,french
32083,italian
29971,italian
17679,italian
36539,indian
34975,indian
4633,filipino
10321,mexican
35565,italian
26919,chinese
9549,jamaican
31863,southern_us
22053,greek
19443,mexican
18540,italian
23354,italian
13859,british
23904,thai
6675,southern_us
18595,southern_us
12967,chinese
17283,southern_us
23211,greek
14358,mexican
31398,thai
42650,italian
25258,mexican
18457,vietnamese
11810,mexican
9499,cajun_creole
11943,italian
6810,vietnamese
34323,southern_us
23296,korean
45927,italian
45196,southern_us
19917,japanese
20210,italian
41629,chinese
39907,italian
4956,mexican
37058,southern_us
20859,korean
3315,italian
4401,italian
21361,italian
44164,southern_us
26391,italian
47771,italian
44140,greek
43739,indian
12481,southern_us
12292,indian
15965,indian
23409,indian
39005,chinese
2774,indian
14529,japanese
16926,italian
26890,southern_us
9663,southern_us
43052,thai
24193,southern_us
5476,italian
10048,italian
1981,indian
12194,chinese
22202,russian
7626,chinese
37365,mexican
44144,indian
37723,italian
47194,french
30827,italian
33108,indian
2075,greek
6326,italian
11083,mexican
30311,korean
45371,greek
18232,indian
9768,filipino
6648,southern_us
35650,greek
23013,italian
6669,indian
42670,mexican
18155,mexican
44622,vietnamese
28426,mexican
23743,mexican
14176,brazilian
9576,italian
36577,mexican
16671,italian
22964,chinese
16424,french
47225,southern_us
17565,french
36401,chinese
30314,italian
32982,southern_us
21866,southern_us
1475,italian
13053,italian
33983,southern_us
24051,greek
22800,italian
16561,chinese
2740,southern_us
219,mexican
48737,french
2164,italian
13579,italian
71,italian
12420,mexican
35209,british
11472,indian
43172,chinese
24927,greek
37102,italian
10743,southern_us
27874,indian
9565,french
21419,southern_us
767,chinese
28308,italian
37605,italian
9558,french
31527,filipino
2419,chinese
7541,chinese
11400,greek
23487,southern_us
8087,southern_us
21906,jamaican
48830,mexican
37328,french
45490,italian
9710,italian
16153,mexican
39537,indian
13923,southern_us
8120,indian
12923,southern_us
1556,southern_us
6871,italian
34201,southern_us
36146,southern_us
33170,southern_us
20082,mexican
26517,southern_us
15214,southern_us
34092,italian
40902,cajun_creole
44452,indian
2083,italian
44897,mexican
17850,italian
26693,italian
19618,indian
35589,indian
46084,southern_us
17256,mexican
47570,mexican
32796,indian
27047,moroccan
39487,mexican
130,mexican
17627,cajun_creole
29072,southern_us
1108,spanish
22666,cajun_creole
41630,cajun_creole
27289,italian
42299,southern_us
36078,italian
7098,cajun_creole
46999,southern_us
28791,chinese
39576,mexican
2447,italian
22449,cajun_creole
23828,indian
5660,italian
47460,indian
17912,southern_us
12288,italian
44037,indian
20875,mexican
6500,korean
13813,mexican
4907,indian
38186,italian
9816,mexican
8170,southern_us
21681,italian
42384,british
35366,mexican
34244,indian
35421,mexican
33457,mexican
28026,filipino
38122,italian
21362,italian
42253,cajun_creole
21994,italian
34457,chinese
40229,mexican
10181,mexican
38257,southern_us
40992,southern_us
15617,greek
34754,italian
45459,italian
31295,mexican
44977,southern_us
18322,japanese
23257,mexican
10084,french
16445,indian
10594,chinese
26828,italian
47643,chinese
49680,filipino
27446,italian
8731,italian
37341,indian
42241,japanese
13669,italian
21403,jamaican
688,mexican
23894,italian
35753,french
44692,italian
235,mexican
20982,mexican
10166,mexican
2187,italian
5022,mexican
49037,southern_us
44478,greek
8912,southern_us
8919,italian
23856,spanish
14647,southern_us
48870,filipino
14377,mexican
18548,italian
39591,southern_us
46746,french
31926,italian
10159,italian
11342,chinese
32421,southern_us
19969,italian
3029,southern_us
39565,southern_us
7426,southern_us
20624,italian
4385,southern_us
18761,italian
46710,chinese
46241,southern_us
14208,greek
29323,mexican
40663,southern_us
32391,mexican
9506,italian
35402,italian
48796,italian
4657,chinese
2404,jamaican
36923,indian
41762,italian
19344,korean
19876,italian
39452,southern_us
19209,indian
35461,thai
5784,southern_us
40345,southern_us
24765,italian
25563,italian
40680,mexican
36932,cajun_creole
28106,mexican
12717,mexican
40100,greek
6960,russian
20724,chinese
24433,italian
32118,chinese
22353,italian
23040,mexican
46246,italian
36642,cajun_creole
21579,italian
24073,italian
16775,thai
24732,italian
24221,southern_us
33300,southern_us
34971,thai
19777,italian
24337,italian
24709,japanese
28557,filipino
8963,italian
31515,mexican
22575,mexican
11011,italian
42030,brazilian
48012,filipino
13623,greek
49552,filipino
5702,chinese
3847,italian
34221,italian
4312,french
35834,mexican
11849,cajun_creole
38290,indian
3064,southern_us
30099,french
37354,mexican
27877,italian
45642,mexican
10629,indian
17557,mexican
3725,mexican
49507,french
5560,indian
42239,indian
29559,thai
46028,southern_us
26523,mexican
28313,indian
32502,thai
43610,thai
35563,italian
22160,chinese
11258,chinese
36220,greek
15974,spanish
30449,indian
29676,indian
29951,japanese
2268,british
36813,mexican
28096,mexican
40471,italian
6545,southern_us
33598,moroccan
22338,italian
41918,chinese
2133,mexican
42259,thai
11056,mexican
7034,italian
17040,southern_us
35238,irish
46155,southern_us
23356,italian
3909,indian
22107,mexican
1656,southern_us
9302,southern_us
19473,italian
13566,italian
23424,italian
4139,chinese
15970,spanish
47732,french
37251,brazilian
44870,vietnamese
9773,italian
2131,italian
6381,italian
9613,italian
47364,japanese
34376,italian
26408,indian
4763,southern_us
18982,mexican
2766,filipino
19247,chinese
13462,southern_us
19678,greek
22814,italian
18582,russian
3124,thai
19347,cajun_creole
8812,italian
22037,spanish
15423,southern_us
35960,southern_us
49336,mexican
1255,italian
17646,italian
20631,italian
19492,mexican
22895,italian
18607,italian
34569,filipino
48356,italian
12252,southern_us
21071,italian
22458,southern_us
19585,southern_us
15597,southern_us
15038,southern_us
20028,mexican
29764,mexican
17206,southern_us
40901,mexican
37954,chinese
16933,chinese
42657,greek
21846,chinese
33834,italian
25873,greek
5938,italian
34762,spanish
39835,french
5805,filipino
13914,chinese
45924,southern_us
41460,italian
37287,cajun_creole
25059,italian
34872,mexican
7524,chinese
10427,chinese
8014,italian
14740,italian
24329,filipino
38514,thai
12665,chinese
24655,french
7078,chinese
15995,southern_us
15861,italian
30662,mexican
17836,italian
2078,moroccan
3600,southern_us
46302,indian
28375,southern_us
34839,thai
18345,italian
23205,french
34763,italian
26692,southern_us
10317,thai
11767,mexican
36881,southern_us
33468,chinese
20669,mexican
18159,southern_us
22891,filipino
39588,italian
35941,french
15981,mexican
26013,chinese
5076,italian
1573,italian
39380,italian
13845,southern_us
35146,southern_us
32924,southern_us
9567,italian
35203,southern_us
39666,italian
17786,thai
21936,italian
8668,french
41339,italian
32268,italian
29706,mexican
42032,jamaican
8105,southern_us
11218,french
7159,italian
47817,southern_us
1572,mexican
38720,cajun_creole
14780,mexican
31839,italian
6501,mexican
39533,southern_us
22820,filipino
9619,southern_us
14025,greek
19697,italian
5370,southern_us
32639,southern_us
15249,british
47776,italian
48134,brazilian
24141,chinese
4117,chinese
20578,southern_us
47585,southern_us
20326,brazilian
43932,southern_us
29704,chinese
12447,italian
38117,filipino
2684,greek
25371,mexican
25518,chinese
27083,italian
16073,southern_us
45667,southern_us
44188,spanish
44888,spanish
41594,indian
1061,chinese
6536,italian
31586,jamaican
9792,greek
40395,indian
24861,italian
32253,indian
31082,southern_us
19298,chinese
6600,irish
46939,greek
6092,southern_us
36600,french
45979,greek
46910,italian
14174,irish
10609,mexican
28647,indian
19066,indian
16803,moroccan
49114,southern_us
14664,italian
39670,southern_us
4583,indian
31121,southern_us
12589,korean
22551,french
11817,greek
22003,italian
42091,southern_us
45966,southern_us
6811,italian
2711,italian
44757,filipino
5349,southern_us
30294,mexican
48944,indian
44048,southern_us
411,southern_us
44998,japanese
18078,thai
48533,southern_us
16485,chinese
32939,italian
11808,french
23059,chinese
16466,cajun_creole
7315,southern_us
13178,indian
2751,indian
41395,mexican
20534,southern_us
12111,french
38708,french
37481,spanish
28048,indian
13123,chinese
2174,italian
17190,cajun_creole
25756,mexican
38180,italian
26892,southern_us
23757,japanese
8553,italian
36272,filipino
35224,indian
5203,southern_us
23565,southern_us
31420,greek
43491,chinese
38773,southern_us
15223,indian
17763,french
24528,italian
21704,southern_us
45329,spanish
48876,southern_us
3741,mexican
47710,italian
9182,greek
13782,mexican
3369,korean
11985,southern_us
39817,chinese
26869,greek
37461,indian
24217,chinese
2474,southern_us
45929,italian
12768,southern_us
924,southern_us
13258,french
7955,italian
37056,chinese
17934,mexican
5843,korean
46881,italian
4049,mexican
24173,southern_us
4683,italian
32612,chinese
11314,mexican
13550,indian
2483,indian
9573,italian
34113,chinese
37865,filipino
36951,brazilian
4703,indian
10734,indian
40444,jamaican
44334,southern_us
35991,italian
34020,southern_us
3743,mexican
18305,chinese
7877,italian
10606,korean
30584,filipino
9266,indian
35196,mexican
41070,mexican
25930,filipino
48564,southern_us
14213,thai
6618,mexican
18479,southern_us
10279,italian
30750,cajun_creole
45701,southern_us
22947,japanese
6467,japanese
16365,mexican
7184,greek
23270,mexican
41805,southern_us
7537,southern_us
18616,japanese
42857,indian
37906,irish
16846,italian
573,mexican
26657,indian
12408,southern_us
38232,greek
33447,french
40227,italian
35760,italian
1385,italian
47866,italian
30871,filipino
22604,korean
39397,indian
38782,indian
45343,italian
26112,indian
10209,italian
31702,moroccan
37943,chinese
23471,italian
3529,italian
46794,mexican
16626,mexican
32361,chinese
20932,cajun_creole
11183,mexican
33661,italian
12681,mexican
2450,mexican
23979,southern_us
18465,italian
28234,italian
47449,mexican
33869,indian
4924,mexican
18862,thai
30556,indian
35762,southern_us
7396,jamaican
21232,italian
18299,southern_us
35468,southern_us
42838,italian
33972,cajun_creole
46021,greek
1627,italian
28873,italian
38927,mexican
25262,chinese
19152,indian
11061,greek
27000,southern_us
37396,chinese
47358,mexican
47825,italian
24681,french
37706,mexican
44056,southern_us
38298,italian
30788,italian
36144,mexican
21792,cajun_creole
31745,mexican
15104,italian
30589,thai
14235,indian
2608,french
34828,italian
3282,greek
4336,southern_us
25666,indian
17831,mexican
17008,italian
35845,mexican
19494,southern_us
30797,filipino
33763,mexican
19950,southern_us
23089,italian
32074,chinese
49640,indian
8403,japanese
15879,italian
7949,indian
31483,thai
32928,southern_us
27647,southern_us
34616,italian
21113,french
41599,cajun_creole
23924,chinese
36335,southern_us
36194,indian
10980,mexican
45999,southern_us
3943,southern_us
188,italian
5799,italian
20964,southern_us
2716,southern_us
5464,italian
17640,italian
39437,filipino
14835,thai
3094,french
14826,italian
30173,italian
37811,greek
22363,mexican
6369,french
26850,mexican
48887,italian
44405,italian
21477,indian
32697,indian
38843,mexican
20076,cajun_creole
26429,mexican
35648,thai
41794,mexican
22100,italian
30216,southern_us
17656,southern_us
17317,italian
4928,italian
43965,southern_us
6404,jamaican
12274,chinese
6651,southern_us
40406,italian
40933,southern_us
23419,mexican
37867,mexican
28834,italian
23912,chinese
4791,mexican
36354,japanese
32298,southern_us
44577,southern_us
48859,filipino
32485,spanish
8394,spanish
7708,italian
38385,french
22622,thai
29716,thai
44462,mexican
9422,mexican
22499,mexican
36,italian
434,italian
5479,mexican
42420,southern_us
47346,indian
44568,mexican
38650,greek
19191,greek
22848,southern_us
17886,mexican
6036,southern_us
38608,french
12890,japanese
15709,southern_us
13125,italian
48454,italian
36627,indian
47884,italian
28,southern_us
45365,italian
40795,chinese
17651,indian
1530,italian
17604,filipino
4700,mexican
24972,filipino
23525,mexican
7092,italian
43757,italian
4808,mexican
7249,southern_us
27589,greek
47523,italian
44244,mexican
10383,korean
37285,southern_us
21332,chinese
7311,greek
28052,italian
31653,italian
1740,italian
5484,greek
41406,mexican
41907,southern_us
46515,mexican
38392,italian
15925,mexican
5094,spanish
31816,italian
35713,southern_us
31296,mexican
41640,italian
22419,indian
47874,southern_us
6570,italian
6936,mexican
34063,southern_us
34141,italian
44572,southern_us
28425,french
38481,mexican
18955,italian
46466,spanish
5692,filipino
39836,mexican
33718,moroccan
36250,italian
286,indian
29766,italian
20541,southern_us
31173,french
46440,italian
23905,french
37232,southern_us
8517,italian
21249,cajun_creole
32700,southern_us
22845,mexican
45461,italian
1307,mexican
30010,italian
21646,mexican
28148,italian
26450,jamaican
16602,mexican
9928,southern_us
27063,southern_us
22273,southern_us
12744,indian
28272,southern_us
30350,southern_us
23362,filipino
13645,greek
16942,french
34970,southern_us
27829,irish
38058,mexican
13256,thai
31859,italian
43027,southern_us
22235,chinese
2933,cajun_creole
45981,italian
11460,italian
33770,cajun_creole
24399,french
8006,filipino
48885,italian
42585,italian
40160,mexican
45541,japanese
22410,mexican
26226,mexican
4591,indian
5457,mexican
39085,spanish
24040,mexican
6576,chinese
34310,cajun_creole
27350,mexican
9968,vietnamese
2464,italian
27952,chinese
43388,mexican
33143,mexican
28083,thai
15927,mexican
10255,french
8011,southern_us
5195,korean
36015,japanese
40910,italian
11309,french
47556,cajun_creole
27958,italian
27198,mexican
643,southern_us
40853,indian
15815,japanese
2063,french
19827,southern_us
33443,italian
44632,chinese
26773,chinese
3203,italian
32873,italian
24806,chinese
45942,italian
1324,filipino
32526,japanese
48093,mexican
48942,italian
8845,italian
11546,italian
44358,mexican
3209,italian
10553,italian
44430,french
44712,italian
16351,indian
44644,southern_us
31670,filipino
49147,southern_us
19750,italian
48121,korean
22722,french
9910,italian
14236,italian
48341,southern_us
23190,thai
20362,italian
44794,southern_us
39419,greek
13526,french
42270,greek
37208,mexican
33824,italian
29953,italian
16387,korean
37672,southern_us
1868,italian
24984,mexican
47128,greek
44303,russian
20318,chinese
7513,italian
13261,italian
19259,jamaican
31103,chinese
24037,italian
29984,italian
28159,french
5318,mexican
23962,mexican
2084,italian
41793,italian
18960,italian
17025,italian
15510,southern_us
36832,japanese
20643,italian
4154,mexican
10510,chinese
45117,mexican
43403,southern_us
42471,chinese
6942,italian
33309,southern_us
6689,southern_us
48687,italian
9880,italian
25590,italian
21842,mexican
27151,indian
565,japanese
21740,indian
42399,southern_us
35928,filipino
47060,italian
43147,indian
16625,italian
16769,spanish
12515,southern_us
14731,italian
11658,italian
49467,vietnamese
19749,greek
39723,southern_us
5722,italian
31967,italian
39857,mexican
16534,french
27334,italian
32215,indian
34903,french
24990,italian
31307,greek
38874,mexican
24130,italian
27816,chinese
939,chinese
38293,french
7889,cajun_creole
22114,southern_us
24614,chinese
48827,thai
3387,irish
41676,southern_us
3152,mexican
38805,moroccan
27078,chinese
34940,french
16855,chinese
41891,mexican
36715,indian
49455,mexican
26522,cajun_creole
28420,italian
329,french
18986,mexican
31705,british
7402,italian
10212,southern_us
10640,korean
38014,indian
5172,italian
26986,southern_us
5088,vietnamese
24522,italian
1900,mexican
4801,indian
27932,japanese
30941,filipino
42354,indian
48854,russian
39058,southern_us
34294,french
46593,southern_us
22582,mexican
36937,filipino
34596,mexican
42570,french
10147,southern_us
44796,mexican
46819,mexican
30905,mexican
34980,italian
49265,italian
37563,southern_us
25673,chinese
14267,british
32410,southern_us
26392,thai
27384,italian
43045,filipino
22576,mexican
11597,jamaican
22656,italian
47811,greek
7925,italian
14860,british
27525,japanese
7798,italian
10848,italian
19062,italian
32224,chinese
11529,italian
12155,indian
30628,cajun_creole
21909,japanese
14291,mexican
3323,southern_us
6502,italian
25833,italian
