,id,cuisine
35269,11792,southern_us
12306,23469,chinese
32308,13221,thai
8566,8923,irish
19337,25924,italian
14627,49414,italian
35844,34636,mexican
37065,14491,french
37259,19225,mexican
30496,33817,mexican
39236,49273,cajun_creole
20616,19335,italian
7287,11000,french
21804,20959,british
30089,2457,italian
27736,18597,italian
4203,35700,mexican
23725,26738,southern_us
8460,15800,indian
11870,35966,indian
9213,11596,indian
17259,39271,italian
7730,41397,french
32281,10798,italian
7505,14462,italian
34470,44482,mexican
7098,47213,french
32747,23052,thai
29821,9523,korean
37614,12814,thai
26903,3823,italian
12583,14393,french
31171,27130,greek
2055,39218,french
35960,24617,mexican
20940,47718,italian
31836,16318,southern_us
30925,43480,greek
26498,47043,mexican
16113,38035,japanese
24236,40637,mexican
15388,44089,french
35211,21125,mexican
36798,23085,mexican
7740,34787,brazilian
4127,8766,mexican
5133,36553,mexican
32322,32170,japanese
33730,49530,southern_us
6168,9548,indian
31051,22486,mexican
16902,10530,greek
4139,49088,filipino
16340,12028,japanese
22557,21056,italian
35147,8598,russian
20258,17139,italian
13713,49448,indian
29220,5573,southern_us
25104,45648,chinese
20790,30638,french
13277,25695,vietnamese
34299,4399,greek
22462,6130,french
12841,33627,thai
25002,20576,japanese
28309,25765,indian
22710,2339,mexican
3816,14000,italian
36795,21546,italian
38228,16943,filipino
4641,11842,chinese
528,36636,italian
29945,26718,filipino
31622,35950,italian
9789,10719,greek
34524,43561,spanish
10809,10236,indian
33454,2961,southern_us
5132,43287,southern_us
12967,8510,mexican
10858,7133,italian
2303,26262,cajun_creole
18411,401,italian
13461,640,italian
34318,32362,italian
22388,3307,indian
15432,47489,mexican
12337,44426,indian
27479,28872,indian
1702,33345,cajun_creole
36294,25655,cajun_creole
35476,29340,japanese
130,5924,chinese
10404,19606,mexican
21323,31289,indian
22887,42676,vietnamese
23595,33203,vietnamese
29968,44936,mexican
4283,17223,chinese
33097,10956,indian
23613,22244,french
4980,1378,cajun_creole
27274,17092,mexican
37720,15431,indian
14500,10796,greek
11926,45921,cajun_creole
35319,35779,italian
17796,29051,italian
20528,33042,mexican
33064,28402,spanish
29087,18093,mexican
10426,19729,southern_us
18850,32424,irish
30505,11530,french
2997,4088,italian
15908,29561,southern_us
12,2698,italian
24649,16654,mexican
22379,40664,southern_us
10116,3978,indian
17119,12621,cajun_creole
30046,36515,italian
23040,30052,french
39089,25131,chinese
12284,20022,southern_us
25845,43067,italian
36682,6395,french
32748,41643,irish
18789,11798,french
39249,8809,japanese
32682,38120,southern_us
37166,18584,thai
12160,32855,southern_us
5742,9899,chinese
29045,49540,cajun_creole
4538,14765,mexican
13511,22527,mexican
19697,6739,italian
36818,12146,mexican
6815,47416,greek
2978,38902,mexican
13567,6447,italian
10140,25596,italian
9096,31889,mexican
11460,42607,mexican
31467,11718,thai
3380,32214,southern_us
10363,48377,korean
15089,22399,moroccan
32603,21236,chinese
27997,507,mexican
15606,16530,moroccan
7856,22500,mexican
25212,46280,cajun_creole
38876,35872,indian
35252,47702,italian
14916,1309,italian
34174,11159,mexican
8722,28690,mexican
23201,8911,cajun_creole
2711,31982,moroccan
4014,12101,southern_us
871,49234,indian
13120,11819,southern_us
4285,47854,italian
9866,29014,japanese
6494,26165,greek
39524,24901,korean
2883,26454,french
33413,41082,italian
31850,21444,mexican
22556,17331,spanish
18460,13821,chinese
29651,37882,indian
4981,41133,chinese
4160,22284,southern_us
3218,25192,russian
10299,967,mexican
13435,3367,mexican
14049,19229,japanese
19501,4881,mexican
21446,34547,italian
27702,6894,italian
25359,12886,mexican
23519,5003,mexican
35398,7363,italian
3577,45594,indian
11625,3077,italian
27229,38897,chinese
3512,13648,french
20394,5856,irish
36372,16291,indian
28124,43130,italian
4450,27746,moroccan
23913,87,italian
958,43131,mexican
15644,26603,french
15435,38800,mexican
25805,33932,irish
12876,10387,southern_us
391,9952,italian
5652,2637,cajun_creole
22152,15340,greek
34460,41375,brazilian
24088,2456,mexican
2817,18266,japanese
38598,42735,mexican
983,7933,mexican
2042,41678,italian
5354,12821,french
18287,38166,italian
5302,42255,irish
6723,43193,filipino
28228,2288,british
11976,39438,thai
18430,8233,italian
34807,26021,chinese
24307,18518,jamaican
24457,41121,mexican
4773,44694,italian
22071,23286,british
33994,2287,indian
32611,46335,italian
36125,11030,french
23629,32218,thai
26880,37957,chinese
3067,10883,indian
38815,20782,italian
26552,39797,greek
33445,9027,filipino
13478,7639,southern_us
15589,14048,italian
26871,1942,italian
39406,13352,cajun_creole
27478,23384,russian
26205,7895,italian
24731,25740,russian
33020,46610,italian
29143,24345,chinese
9210,22447,mexican
18109,38307,indian
37396,15797,mexican
14481,45177,cajun_creole
3663,6555,vietnamese
464,13489,indian
23512,35028,italian
24941,16076,cajun_creole
2095,40801,mexican
34532,17284,indian
25350,38813,chinese
11125,18976,greek
27563,34862,brazilian
3869,46954,mexican
28880,13505,italian
5183,14965,mexican
10365,15276,cajun_creole
18449,32202,greek
30915,984,moroccan
37578,46410,jamaican
15278,35585,italian
5924,10083,french
36833,33976,thai
39268,8234,vietnamese
8793,5432,mexican
29744,30700,british
21328,13031,southern_us
17090,16118,brazilian
7209,21943,cajun_creole
3415,13577,cajun_creole
16762,49505,italian
18721,26177,spanish
24815,13066,greek
7362,5606,italian
3513,4324,southern_us
10158,10778,chinese
6273,39693,thai
31350,6551,mexican
16068,26826,italian
14985,46640,vietnamese
33166,49020,chinese
33850,27261,mexican
3346,39102,indian
26575,19222,southern_us
20868,49654,greek
29897,28913,irish
150,42013,italian
1036,39914,french
16396,6692,filipino
27002,1277,italian
32869,24514,mexican
14476,24319,mexican
22041,1160,mexican
26335,7002,italian
6412,1585,italian
10710,15213,southern_us
6139,36645,mexican
34540,43048,moroccan
11038,8359,mexican
23071,49222,vietnamese
10621,26728,french
23797,23639,thai
77,4715,vietnamese
15261,5459,filipino
38649,37290,indian
28370,30799,mexican
24135,49621,indian
28427,43624,korean
26491,40739,southern_us
17074,24264,italian
19116,48438,greek
8114,21963,chinese
1118,22247,greek
33669,23667,japanese
30795,31389,mexican
34805,14849,indian
33225,21223,mexican
29284,3087,chinese
37677,11181,mexican
7285,35279,southern_us
24651,12205,chinese
8061,11457,italian
309,7322,british
10941,37324,southern_us
24000,26610,italian
19743,48524,italian
5710,30619,british
18790,44981,italian
30839,28696,mexican
1300,858,vietnamese
9401,43993,italian
17215,27784,italian
32515,23998,japanese
26270,31198,mexican
10405,12853,italian
9647,32757,chinese
37736,47169,mexican
27572,23585,vietnamese
5680,8392,italian
31761,11547,southern_us
5326,5636,indian
24654,30595,chinese
26378,35135,mexican
9539,39481,chinese
32540,34298,moroccan
4396,23787,british
34307,43224,indian
13671,20271,mexican
8985,40485,italian
25121,8514,french
18834,32754,chinese
2041,10130,french
11921,21145,filipino
30447,32650,italian
31892,20687,italian
21966,44180,southern_us
30117,41816,southern_us
34039,343,japanese
4593,48977,italian
2525,40099,british
18044,16438,italian
17343,37260,southern_us
2039,21716,southern_us
1147,47016,jamaican
2788,38919,mexican
11356,40884,southern_us
39546,13269,cajun_creole
11596,11746,french
12428,49098,spanish
612,4429,french
21537,2994,japanese
38307,31377,mexican
37675,17874,french
34070,33001,chinese
19162,27851,japanese
26188,28785,filipino
4954,26301,vietnamese
15305,7225,chinese
23387,1223,french
8729,17162,italian
32174,44507,italian
24891,36404,southern_us
18395,12096,italian
38770,23635,cajun_creole
2635,13082,french
35667,46859,indian
9151,6704,indian
22784,18705,chinese
5378,11420,filipino
5967,21442,vietnamese
38553,4752,italian
25492,14532,italian
8050,554,italian
38476,24639,mexican
51,30748,british
39224,2089,southern_us
18339,10528,italian
23537,30330,french
19421,12350,italian
23867,42162,italian
15995,27060,italian
3110,33969,moroccan
18359,23996,italian
1570,10889,southern_us
33661,4771,cajun_creole
27660,5408,southern_us
37319,20895,french
38095,49485,mexican
24111,45540,italian
7917,3701,indian
34264,44086,japanese
8529,44254,mexican
20736,10857,southern_us
19598,12309,french
24861,11248,chinese
28829,45097,italian
34185,48587,southern_us
5969,43271,chinese
18484,3148,southern_us
36209,46790,italian
39426,37366,mexican
39719,34814,italian
138,17771,italian
16456,18648,greek
10850,46771,southern_us
39156,43922,mexican
29301,16774,japanese
25564,23519,chinese
26637,33440,spanish
3361,41495,mexican
13929,2130,chinese
18758,43015,french
327,20792,vietnamese
32035,19809,spanish
36694,34758,japanese
15076,8789,mexican
28481,16918,greek
28641,8640,southern_us
35354,7070,japanese
8991,27616,southern_us
25338,22879,southern_us
7638,40708,filipino
16316,7374,greek
4071,6987,vietnamese
5208,26694,french
38493,20307,mexican
6765,46252,cajun_creole
18483,48582,korean
22548,19330,southern_us
9059,18632,italian
1910,36258,irish
18666,34895,mexican
13058,11078,french
8051,32661,italian
1439,46012,southern_us
4983,8981,mexican
27510,32721,spanish
13925,35046,french
3200,34138,japanese
4837,136,italian
33179,37425,french
36270,16951,mexican
8158,1549,chinese
785,30737,moroccan
39144,9823,mexican
35512,16434,southern_us
4113,4060,mexican
7706,40997,southern_us
32423,12184,moroccan
15230,14027,italian
15780,28491,british
33894,22868,british
25258,11660,italian
28291,47804,italian
17362,9736,japanese
18586,21686,french
9513,44915,chinese
5842,43461,japanese
2220,31076,cajun_creole
22069,7924,brazilian
22692,34582,french
10885,37675,greek
4234,35416,indian
13717,12327,mexican
23159,35557,mexican
37786,37993,korean
5424,11946,mexican
34709,22851,mexican
34012,48578,italian
31451,11582,french
13134,32768,vietnamese
24252,9787,mexican
36638,14320,french
8733,32222,italian
16852,35337,irish
26578,18900,southern_us
34796,20065,greek
36093,3829,indian
31740,32487,french
38774,40351,thai
21486,43369,southern_us
37434,31990,mexican
2395,6962,mexican
33272,17257,italian
12749,25437,filipino
1409,12112,indian
17018,41604,vietnamese
16651,47532,southern_us
9898,34776,brazilian
1219,37037,french
32994,13656,mexican
24436,40482,spanish
2853,28609,indian
13274,2304,japanese
33528,954,french
27543,43033,chinese
21722,16635,italian
227,42833,mexican
38070,18096,italian
37378,10807,thai
29927,2093,chinese
19339,1010,cajun_creole
22707,24069,chinese
22900,43468,korean
9075,9791,french
19664,34518,italian
35489,21893,italian
21926,46896,italian
8597,24120,mexican
11058,49463,italian
34099,40415,mexican
36994,39539,japanese
6489,23932,indian
26029,34631,italian
32793,5936,italian
32636,19652,french
14391,2246,filipino
18372,2693,italian
20946,40609,southern_us
31222,39226,mexican
9030,36857,vietnamese
22038,26316,chinese
33284,40570,italian
14927,6316,southern_us
7988,19633,mexican
13462,45134,cajun_creole
5278,31680,mexican
25910,41856,southern_us
23558,40974,japanese
36847,45978,vietnamese
2773,38264,southern_us
24537,22047,italian
34186,44966,french
1451,37374,mexican
37350,155,chinese
30476,16033,indian
25612,23774,southern_us
22132,33091,italian
35807,34223,southern_us
24833,6263,italian
26892,48408,jamaican
34742,20550,mexican
2185,32556,italian
16897,16542,southern_us
30443,25179,cajun_creole
5114,32285,italian
39131,43183,cajun_creole
3679,42214,mexican
3704,46880,italian
20788,47125,italian
27417,48597,moroccan
1320,7551,italian
25208,39559,italian
34155,12228,italian
37693,31845,mexican
25816,33150,japanese
3958,49190,chinese
12213,7020,italian
10499,19732,mexican
15867,27563,southern_us
25884,8129,mexican
12960,27550,mexican
2775,18042,cajun_creole
36976,18735,mexican
32317,20816,mexican
1212,40439,japanese
3979,8363,japanese
19926,14305,chinese
6848,40993,italian
2548,22639,southern_us
11461,9881,russian
15127,30227,southern_us
27708,20672,greek
28239,41880,italian
2528,38081,thai
35366,40148,italian
27798,42914,jamaican
13824,11876,southern_us
6432,45047,italian
11143,1487,southern_us
10586,46922,indian
36653,33415,mexican
5915,14503,mexican
25357,11210,italian
23887,15328,southern_us
24756,31848,spanish
20215,10804,italian
39194,3288,italian
26970,11417,italian
2546,29495,southern_us
31181,17065,jamaican
31783,44763,moroccan
17714,40537,italian
7282,39241,southern_us
4938,22051,brazilian
30099,25680,indian
26408,37401,italian
11708,4074,japanese
13800,43376,vietnamese
16562,6988,mexican
21794,23297,indian
19704,45151,southern_us
27158,40975,southern_us
27749,36949,korean
17236,19565,thai
4907,9830,thai
22327,34446,italian
15953,43789,filipino
19292,13784,italian
27200,15396,southern_us
17638,17902,russian
27897,29774,french
27221,12326,italian
30456,10384,italian
28479,41417,southern_us
7520,2023,italian
16418,16867,french
36765,21208,french
11729,1518,british
8344,35865,mexican
34907,44675,mexican
29329,20217,mexican
39363,29423,chinese
22994,9834,italian
25531,7810,thai
14344,29794,japanese
29190,42026,irish
4757,2544,mexican
11613,441,italian
37328,28314,italian
27351,36868,indian
31971,34217,cajun_creole
1737,23915,southern_us
10159,22834,italian
386,18271,spanish
3246,7422,southern_us
14108,27476,italian
39016,25252,french
28955,12307,french
9471,15194,french
12922,42587,mexican
25778,46317,irish
1503,14490,vietnamese
29379,17688,italian
36036,34665,chinese
18602,25158,mexican
1427,37622,cajun_creole
29550,40207,greek
27022,30372,spanish
16613,3798,southern_us
2826,31898,indian
31378,31966,vietnamese
17986,32833,mexican
39570,38855,italian
5824,4469,italian
3181,34415,thai
33207,20680,mexican
22048,25324,italian
36949,9140,french
737,17326,italian
38567,41869,southern_us
9247,42044,italian
19178,42190,vietnamese
17005,9645,mexican
37367,43945,filipino
5610,13574,southern_us
17417,33558,southern_us
39730,32801,cajun_creole
3611,44297,british
2433,40254,southern_us
17395,45104,italian
35041,15398,mexican
21625,37744,vietnamese
27840,48529,indian
14235,48960,italian
10958,33198,southern_us
18509,12095,greek
26131,37712,japanese
20271,4458,filipino
20898,30833,greek
30488,24622,italian
7361,10638,italian
18847,18371,greek
9134,40714,mexican
25960,21862,indian
7045,39462,southern_us
4250,38056,italian
26472,1100,mexican
29621,21883,french
15046,27203,french
30552,48969,italian
35205,30135,cajun_creole
25232,47814,russian
24007,2883,southern_us
30796,41259,italian
23118,33041,southern_us
24119,36503,southern_us
17858,25087,mexican
5851,23255,italian
7172,41137,chinese
7360,18076,brazilian
29047,47986,italian
6231,3002,chinese
19404,42787,italian
23791,33748,italian
24518,34386,japanese
35697,15310,italian
20699,26902,chinese
16384,47668,french
21491,17332,french
3295,9566,chinese
793,20095,indian
5937,43059,italian
28669,22955,japanese
12917,20606,italian
37362,5085,brazilian
23300,30980,irish
6486,16496,italian
11711,9337,chinese
18945,42080,chinese
29853,43639,chinese
1270,43234,indian
2331,26723,indian
39507,48745,french
3395,36987,mexican
32009,30263,southern_us
20140,24724,italian
6621,29941,italian
4339,6673,cajun_creole
30766,32954,mexican
18123,5440,indian
6927,20930,mexican
1466,13112,moroccan
24016,13910,french
28215,12030,korean
7242,38073,french
21341,24448,mexican
4,13162,indian
37763,36008,indian
27058,14197,mexican
7887,11525,mexican
37819,35575,indian
9004,45637,mexican
21692,5436,southern_us
35181,22111,chinese
36924,34857,chinese
22955,36011,spanish
2553,17982,thai
29144,44826,southern_us
10853,31657,cajun_creole
32190,46174,spanish
27257,42663,moroccan
13203,1553,southern_us
37855,16467,italian
25413,1936,russian
1999,19861,southern_us
27531,5493,indian
5118,48320,italian
8440,49122,french
22303,31325,italian
34825,15090,mexican
1788,8921,greek
25424,26762,moroccan
37447,39175,mexican
32360,17431,chinese
23900,43356,french
2660,41872,thai
39508,17415,italian
38061,39731,french
14074,12705,mexican
15132,24078,southern_us
21353,46346,italian
26400,16789,chinese
33137,40627,french
25623,40565,japanese
39382,36486,southern_us
25796,33588,greek
36553,33141,russian
22838,43109,indian
29539,34472,italian
31908,19322,italian
26733,28587,french
8753,1412,indian
18444,36440,moroccan
27433,40337,southern_us
27843,44327,british
6447,33587,jamaican
4950,40111,mexican
6183,6161,mexican
2058,26568,french
8320,33851,greek
1612,45814,southern_us
5391,421,korean
23781,9079,french
24019,21606,mexican
23113,40166,indian
30531,25320,mexican
9576,46209,cajun_creole
30006,11290,greek
5243,38818,southern_us
5461,47726,chinese
36741,29519,mexican
39064,5917,italian
22280,35163,southern_us
34722,595,mexican
12476,7979,italian
2805,14451,italian
37274,39962,greek
35388,23599,indian
39121,44190,chinese
8718,28047,mexican
32408,28265,spanish
5657,20320,italian
18068,4519,korean
8091,23597,italian
8933,8262,italian
1606,35533,japanese
1752,48909,mexican
32533,35940,southern_us
39310,30254,mexican
37370,38305,italian
5088,17464,indian
23248,48004,italian
28233,22705,indian
18607,23393,mexican
33367,27257,vietnamese
27717,9230,italian
13469,30280,french
14179,30899,indian
10815,8952,chinese
30492,49187,french
13940,37435,jamaican
9479,740,italian
21607,16593,italian
35888,3340,jamaican
37441,2182,italian
35905,78,mexican
26467,15381,mexican
6839,47239,japanese
20137,35899,vietnamese
33520,28809,italian
17885,25026,italian
39258,23691,southern_us
15691,22767,indian
7639,35202,mexican
32376,20168,southern_us
24474,3505,spanish
36432,33501,mexican
26836,15570,southern_us
24702,21536,filipino
30442,7629,italian
26954,10934,cajun_creole
38947,12583,southern_us
22001,26339,greek
1116,12008,japanese
13180,38727,italian
23837,14282,southern_us
1220,41854,japanese
16725,17728,southern_us
31746,28325,brazilian
20619,3699,mexican
17905,7791,thai
9001,38520,french
10122,29937,french
22230,27924,thai
11619,13725,cajun_creole
17851,2056,mexican
4705,30047,filipino
25514,27211,italian
511,38292,filipino
35482,14066,southern_us
11712,16925,mexican
26726,39878,italian
13085,31758,greek
13087,45543,italian
37165,361,mexican
19808,45163,chinese
34965,28079,greek
13813,4941,korean
35438,33590,vietnamese
1412,13007,italian
20142,7379,italian
29149,12266,southern_us
11685,47224,greek
19866,8637,spanish
17820,7940,japanese
18642,47743,mexican
13747,19039,southern_us
18005,8892,chinese
24854,31642,italian
29859,17151,russian
37162,45504,filipino
26946,5601,french
4631,26839,british
14651,32010,italian
8819,10351,italian
37408,13854,british
4429,38378,french
33196,20016,thai
3596,9702,italian
8744,47032,italian
6883,50,indian
24975,15196,italian
26959,28238,moroccan
5404,37998,mexican
8765,18464,moroccan
37392,21382,cajun_creole
16821,15441,indian
5382,11377,mexican
17422,25848,southern_us
36796,48255,italian
26606,14421,indian
3726,34158,chinese
5559,10653,italian
35656,26344,southern_us
33110,23141,italian
4489,44753,indian
33774,44594,italian
5037,34635,southern_us
9976,5332,russian
38806,44170,spanish
16473,27663,japanese
34118,25352,indian
25158,33243,southern_us
37856,3732,french
6761,5403,italian
31499,49389,french
7617,45515,italian
23445,32750,chinese
4375,9147,italian
28960,25947,mexican
24042,2188,italian
6503,28333,mexican
38733,29182,italian
30945,44616,irish
32495,25081,indian
24671,29331,spanish
34620,49219,southern_us
14018,7698,mexican
39243,38807,mexican
36781,27299,french
17736,25127,chinese
495,1121,chinese
28483,2161,southern_us
21022,43195,cajun_creole
5437,28092,filipino
27533,42262,southern_us
31475,11391,french
24477,6289,jamaican
19407,43961,thai
18301,36863,chinese
12678,15047,mexican
16048,43484,moroccan
15709,27266,spanish
32643,21377,french
877,26105,italian
9762,17781,mexican
3144,44778,moroccan
29654,45510,mexican
9814,37691,southern_us
36427,638,southern_us
30551,14888,mexican
11862,27950,vietnamese
28368,40231,mexican
38917,11781,filipino
9893,30765,moroccan
4668,20444,french
23145,29679,mexican
27272,29748,french
14784,25746,southern_us
4146,45063,mexican
12582,48928,greek
5781,28033,chinese
35304,45553,chinese
38807,34080,mexican
517,41763,indian
9147,27175,japanese
34575,15368,filipino
17587,30515,italian
18384,33107,mexican
12677,4289,chinese
1447,30942,indian
6677,34121,british
3483,19180,chinese
13780,46177,mexican
26846,26155,southern_us
18550,6920,italian
32137,13754,moroccan
32218,32746,mexican
19855,18481,italian
22926,4140,irish
7610,9770,italian
23412,43431,southern_us
9610,8595,southern_us
13850,15284,filipino
13065,23090,italian
28394,8951,italian
13837,27122,mexican
32140,43680,indian
23955,38954,italian
10643,33459,italian
2851,23392,mexican
34967,13357,jamaican
702,48818,southern_us
37228,9490,jamaican
3255,20580,cajun_creole
5903,48374,italian
875,30532,japanese
4929,8482,italian
9911,22991,cajun_creole
20988,28244,indian
35529,39712,southern_us
18434,16963,moroccan
21273,14941,chinese
37829,40671,french
11443,13985,chinese
36133,11650,chinese
26286,41795,indian
17130,1166,mexican
8116,40097,chinese
28376,39411,japanese
25199,40431,mexican
9338,9316,japanese
10580,37344,french
31679,44834,french
18899,45170,mexican
16716,28104,southern_us
12519,8065,southern_us
26386,26684,french
9892,10178,italian
17035,22360,mexican
3167,16469,italian
5630,14407,mexican
21934,7687,mexican
2885,5263,russian
16561,36794,indian
1837,23022,moroccan
13269,16299,southern_us
38718,44132,mexican
6690,6126,korean
32082,9263,japanese
24992,26435,italian
10341,41099,italian
13323,31175,french
26340,4812,italian
4626,34628,italian
29384,17010,british
29935,1548,mexican
16873,27830,mexican
36633,13939,greek
21413,34923,french
14762,49142,cajun_creole
4027,8512,indian
32758,5870,italian
37372,23432,southern_us
1125,19716,indian
509,26667,brazilian
27383,26363,southern_us
23828,33670,italian
991,12404,korean
32595,34867,southern_us
18462,20461,moroccan
38818,46080,jamaican
2237,2927,japanese
25241,43427,mexican
36043,46599,southern_us
28630,43725,indian
37925,560,mexican
4242,10948,indian
16315,32123,italian
25249,33310,italian
31016,745,southern_us
27857,48758,chinese
34319,11311,indian
35062,9501,indian
20554,26688,italian
8596,986,southern_us
17542,16120,italian
27928,48570,vietnamese
5624,44333,mexican
26565,32472,southern_us
19489,22673,mexican
27743,32197,japanese
2015,6589,mexican
38993,5695,spanish
364,43437,italian
28050,49300,chinese
24700,46396,southern_us
28922,14953,italian
20,13121,indian
25230,20117,mexican
21222,19741,mexican
20414,22002,indian
25143,49611,italian
33861,34578,southern_us
26650,21965,italian
10573,39394,thai
31155,13152,mexican
29088,25041,french
6358,24486,greek
13414,31221,italian
6669,18598,french
28380,49697,mexican
25582,37314,indian
14376,4526,italian
6926,12505,vietnamese
36442,3731,mexican
16397,21182,thai
24738,49565,korean
28464,48026,french
6259,9192,italian
11664,7960,southern_us
29526,13545,french
17676,9579,chinese
11554,34156,southern_us
32954,24766,mexican
20999,35058,italian
6213,47190,vietnamese
26282,36124,british
38868,15060,italian
16874,20524,southern_us
10163,46127,french
4486,9495,filipino
12828,27232,southern_us
12717,35418,mexican
13472,45234,italian
1581,39625,mexican
12698,45300,italian
8893,19978,filipino
7482,21972,italian
36649,38826,cajun_creole
23780,31615,filipino
22958,2256,jamaican
14821,6276,cajun_creole
4091,6095,southern_us
36103,40780,cajun_creole
21905,24898,greek
2932,4163,southern_us
11499,727,japanese
18978,42931,italian
17100,37381,southern_us
25655,45566,mexican
9838,49141,mexican
24017,26569,indian
10162,14440,greek
4545,38871,korean
27990,6636,italian
13816,44005,italian
19549,36364,thai
3120,43858,korean
36593,28429,french
31501,1798,cajun_creole
19895,32356,mexican
21028,49064,italian
16803,30994,japanese
3416,16070,spanish
31959,24931,southern_us
18021,43603,french
4038,25812,mexican
31613,31947,italian
38706,14865,irish
18385,3452,mexican
9650,30145,mexican
4118,26555,cajun_creole
22022,46175,italian
26380,3253,italian
12562,27966,southern_us
39227,30234,moroccan
5433,15022,filipino
35642,40490,french
3563,14716,irish
5833,19912,vietnamese
29355,34437,chinese
23134,46337,korean
34079,2222,japanese
39341,24594,french
1844,46685,brazilian
28682,11105,mexican
34958,6407,mexican
36533,20636,italian
18107,42051,italian
23310,44255,indian
13355,45859,filipino
14226,112,spanish
21467,13283,italian
27869,170,italian
8086,22377,southern_us
15507,14001,spanish
15513,4518,southern_us
24631,17104,chinese
7359,34374,chinese
1169,40967,filipino
21268,39877,indian
5311,27188,mexican
37841,23250,italian
37834,20920,greek
6858,25145,southern_us
17325,49094,mexican
13972,43395,mexican
35626,44313,japanese
5442,49092,mexican
28442,42480,greek
11844,13355,italian
3436,42444,italian
21545,13369,italian
31157,11777,italian
26839,13149,greek
1628,42853,british
23353,25066,british
17304,472,vietnamese
11324,16491,mexican
14795,27600,mexican
27653,22838,southern_us
18657,6916,mexican
16618,2503,mexican
31230,9475,mexican
39107,42206,chinese
25888,46394,indian
36409,18421,french
25389,40315,thai
36936,18759,british
4205,486,thai
5219,25474,southern_us
38954,17255,french
35068,23442,vietnamese
27289,41721,mexican
2177,8922,greek
33934,39842,mexican
6788,16500,indian
31516,9171,japanese
2146,45499,mexican
14628,5759,italian
1037,46338,southern_us
7338,33609,french
11569,4145,indian
4067,4380,italian
18923,18570,italian
24851,31419,filipino
14533,33488,french
12132,30933,mexican
5825,9898,mexican
24629,21914,italian
24603,47983,chinese
6780,16612,southern_us
22196,10535,spanish
27286,23041,french
38277,19085,irish
8942,48219,japanese
34970,10219,italian
19552,17866,mexican
9915,3371,chinese
36456,38858,chinese
13184,7772,italian
36121,5798,greek
25775,10087,italian
25252,28373,italian
18362,11020,southern_us
11597,23702,southern_us
22126,20562,mexican
2468,12100,french
1058,48165,italian
6134,28961,filipino
17584,20774,cajun_creole
2644,42081,russian
10425,26473,mexican
16661,35640,chinese
20028,3056,japanese
14349,34960,spanish
23588,45251,greek
16946,40800,southern_us
15066,36669,french
20218,2289,italian
23302,24437,southern_us
7423,29188,mexican
37667,42271,cajun_creole
29057,15557,indian
28909,44064,chinese
7323,29183,french
