,id,cuisine
38006,31243,indian
29841,10120,indian
671,14331,southern_us
26957,12855,southern_us
31580,46489,italian
9360,48419,greek
21598,27778,irish
26937,46550,italian
1299,14915,chinese
9721,12726,thai
19979,13322,indian
3340,15655,italian
39539,6459,italian
36664,33398,italian
34751,9836,mexican
8680,14292,southern_us
24793,5812,thai
36939,27584,chinese
4656,6099,french
27541,33169,spanish
1348,36716,mexican
29277,10200,jamaican
25216,5490,moroccan
9085,29012,chinese
33032,6676,southern_us
12331,42178,mexican
15561,38458,italian
16444,37039,greek
20687,20912,southern_us
2150,2665,southern_us
10182,29769,mexican
34103,38909,cajun_creole
13935,22998,southern_us
11891,11147,italian
16131,28309,italian
21250,34334,italian
23647,35692,mexican
4499,30090,italian
15339,17473,italian
38498,25427,italian
3548,43720,southern_us
30636,32772,vietnamese
8008,33999,indian
25920,37949,thai
34239,48316,italian
15654,41497,indian
27604,36563,italian
13602,33034,italian
30831,7613,italian
30156,38131,cajun_creole
22942,48200,italian
28514,22650,italian
24444,42937,indian
11343,271,thai
24662,24016,italian
9368,33708,italian
6016,14404,southern_us
6754,30744,indian
21155,23462,indian
16775,46064,italian
25470,424,mexican
1638,20087,chinese
32873,18796,mexican
31855,34418,southern_us
37914,36136,mexican
6056,39774,irish
34707,20838,italian
28697,32475,mexican
12105,37545,mexican
24631,17104,chinese
1842,21604,italian
37688,49372,italian
19876,48439,spanish
11232,27605,chinese
15280,18331,indian
27837,27988,indian
4320,39970,cajun_creole
39631,1782,southern_us
2374,29472,southern_us
2473,15400,chinese
30393,31752,indian
32637,27134,italian
498,32878,cajun_creole
24348,48915,cajun_creole
7574,7516,italian
34123,21198,french
30950,8326,southern_us
2716,31467,chinese
20405,9763,japanese
7713,43930,southern_us
27129,48186,filipino
13177,26948,southern_us
2356,19029,southern_us
37451,6374,thai
4505,11860,french
20089,34202,moroccan
12801,965,french
11032,687,italian
22189,10554,italian
540,23956,italian
11791,43859,southern_us
8294,44980,italian
26197,21245,chinese
36925,3977,southern_us
22437,20341,thai
21461,5579,indian
3071,42278,indian
29951,20566,mexican
24750,19437,cajun_creole
29582,44447,chinese
5702,34652,italian
4381,32169,indian
39160,47631,thai
34988,42921,italian
34858,24347,mexican
286,31462,italian
23605,15667,southern_us
10829,21174,brazilian
242,15347,moroccan
31490,38511,chinese
19773,11780,italian
19868,6641,korean
35670,17774,indian
5490,1281,southern_us
29010,9342,greek
26656,1452,italian
29114,3839,italian
29578,40702,cajun_creole
16114,10329,chinese
17013,45664,chinese
5893,23584,mexican
23228,12921,indian
34903,21256,indian
16288,45247,southern_us
18292,9109,french
26682,21275,indian
5927,28008,mexican
2597,42128,southern_us
3719,4285,thai
16340,12028,japanese
22184,31030,french
38907,23842,southern_us
22909,1624,french
27753,320,jamaican
20166,47192,italian
16397,21182,vietnamese
2329,16339,mexican
4729,25513,mexican
1770,27866,chinese
4607,46047,southern_us
13340,837,italian
22279,40410,italian
31671,46322,southern_us
22793,22819,indian
11643,48581,italian
36723,23560,mexican
25203,28562,chinese
38490,42365,italian
35378,20469,thai
25295,9042,italian
26188,28785,filipino
9117,7391,italian
35475,8495,italian
5872,19018,chinese
1427,37622,cajun_creole
11533,41360,italian
5049,35583,mexican
19683,45303,italian
13891,9154,mexican
1333,2806,cajun_creole
16401,46960,italian
32920,16643,chinese
36839,32384,southern_us
20041,35120,filipino
5195,46878,southern_us
32997,21812,italian
8155,35823,chinese
15113,1901,southern_us
28005,25403,italian
19268,16455,italian
4555,26097,italian
30241,19253,thai
24410,13866,mexican
174,35124,italian
27929,31921,mexican
33772,33008,italian
19519,37363,italian
32459,13437,italian
853,49558,chinese
13765,42769,cajun_creole
6003,21283,southern_us
7341,15270,italian
17079,8076,italian
2626,15903,mexican
24019,21606,mexican
12973,111,mexican
21556,46364,filipino
35205,30135,southern_us
8843,11677,southern_us
24138,37967,italian
18138,9944,thai
2109,865,mexican
25693,4094,korean
6225,42210,spanish
722,45120,italian
13833,19053,italian
28305,29751,cajun_creole
11485,47531,indian
14494,26617,vietnamese
27580,17678,southern_us
14263,8484,french
20804,25093,italian
16257,25406,mexican
13144,1872,italian
1198,21549,italian
17197,19896,southern_us
11005,33183,chinese
29618,6091,indian
4825,16248,mexican
30580,1886,mexican
9130,5164,italian
26725,42460,chinese
6710,2542,mexican
22107,29830,mexican
26369,42534,mexican
17133,16993,southern_us
25484,12633,chinese
36230,6241,vietnamese
11143,1487,southern_us
9613,7298,thai
313,38706,cajun_creole
4063,47978,mexican
16366,36444,mexican
11322,15561,southern_us
11961,26508,indian
17179,11854,italian
15386,19660,italian
7515,29263,italian
24622,22526,italian
7025,31034,italian
34936,46576,mexican
9026,44859,italian
19667,6556,italian
30748,3776,italian
25141,39891,cajun_creole
5699,5637,indian
27443,37081,italian
33197,9915,vietnamese
2384,33554,mexican
6490,34552,greek
39059,23580,southern_us
1399,44668,italian
30152,12664,mexican
6241,6070,japanese
14308,45302,italian
9306,38801,indian
34161,26958,southern_us
31185,21207,chinese
8182,38201,thai
397,30985,japanese
27368,43203,italian
27505,1911,indian
5452,36221,italian
13346,1341,french
33935,41071,french
36332,20124,mexican
14325,10840,southern_us
2317,30437,italian
19834,27084,cajun_creole
38725,6403,chinese
35238,5324,italian
25965,13999,italian
30097,12471,italian
29963,31208,mexican
4824,11709,southern_us
30112,15820,mexican
21695,25587,mexican
39361,9179,southern_us
2744,11188,mexican
21999,10192,greek
24456,10298,indian
10505,41056,italian
1961,34739,chinese
33587,357,italian
13554,5381,italian
16464,10527,greek
36391,19080,mexican
31462,4840,indian
531,34784,thai
31314,35602,chinese
35872,47031,italian
3172,5433,italian
33330,40790,indian
1032,33542,italian
8627,29272,italian
39632,33781,italian
36883,1109,italian
24258,47313,thai
17460,32407,indian
34851,16007,mexican
31891,11374,italian
12137,36606,italian
19368,28262,korean
22099,16608,chinese
6973,7645,italian
17355,26595,mexican
4749,42157,indian
29505,19339,italian
37502,6012,italian
24540,16154,southern_us
21300,23493,italian
1314,39227,italian
37344,32436,italian
16921,48569,cajun_creole
35259,33685,mexican
6430,14140,indian
14693,34805,french
38133,9665,vietnamese
38533,4475,chinese
29607,7388,chinese
31009,9629,southern_us
330,41301,greek
4394,15402,korean
3970,2794,french
24905,43366,southern_us
19197,13879,italian
1917,1788,british
19572,1691,italian
32248,16289,spanish
24218,44552,italian
37996,24455,italian
34945,36943,southern_us
35533,3867,southern_us
26172,40774,spanish
36523,4081,indian
21552,38443,italian
38867,12078,italian
27157,14755,mexican
8589,20667,southern_us
16239,37797,southern_us
23776,24863,mexican
14080,44606,mexican
31499,49389,indian
34916,29271,italian
26828,1529,italian
11267,16930,southern_us
1101,44543,indian
16450,6393,mexican
24286,34123,italian
18596,48499,indian
24588,30989,chinese
28675,30930,italian
27996,5347,brazilian
3130,40250,italian
35680,19240,southern_us
6020,10808,russian
3448,983,cajun_creole
6716,45427,indian
30487,8118,italian
38076,1314,italian
14860,23486,southern_us
7305,33654,vietnamese
11821,37892,french
25759,11574,chinese
31356,21429,southern_us
37773,2116,filipino
12103,19172,italian
9465,48310,french
28808,29050,cajun_creole
13383,36922,mexican
11071,5232,french
22630,35335,chinese
36473,21322,mexican
877,26105,italian
26698,44770,mexican
2598,45526,greek
19215,34684,french
35882,35007,italian
35977,10406,thai
6695,24223,italian
29057,15557,mexican
23229,43066,french
38644,16232,indian
28601,36128,southern_us
4375,9147,italian
21278,43144,italian
15262,35397,italian
35559,19888,southern_us
16932,32451,french
27279,35764,mexican
30718,16061,southern_us
29493,45209,mexican
38745,35572,thai
30203,43426,mexican
33831,19690,italian
23214,24480,italian
32132,4749,italian
10598,30868,italian
22595,20523,italian
1397,2647,mexican
13695,40579,irish
7802,4457,french
17806,35112,southern_us
31962,17141,italian
28369,6854,indian
25112,37171,italian
2343,28681,southern_us
26351,42001,mexican
7773,6659,jamaican
29554,16227,italian
21253,2227,mexican
36121,5798,greek
24210,23651,greek
27828,44646,southern_us
35383,37040,italian
17828,40749,filipino
19728,38330,mexican
16603,34107,mexican
25674,49591,indian
23408,46964,italian
19371,25456,indian
31901,30850,italian
22983,45212,southern_us
15953,43789,french
1798,8966,mexican
14971,2854,spanish
25544,20593,italian
23400,43540,japanese
21802,48590,mexican
22625,33702,chinese
6862,18469,chinese
24440,40181,cajun_creole
22306,46517,french
14481,45177,mexican
34180,11074,italian
6689,1956,italian
17844,896,greek
16535,32821,italian
18243,3989,mexican
1949,7653,southern_us
3909,39500,italian
33140,32027,indian
10831,46407,southern_us
10075,11007,mexican
12747,20689,italian
38400,22756,korean
29626,10855,southern_us
38209,47483,italian
9598,12405,southern_us
7217,49323,british
4098,1922,southern_us
21492,20830,italian
38821,13109,italian
36940,46694,italian
29096,37389,mexican
7307,30383,thai
21336,29290,italian
33496,21608,italian
11562,47121,japanese
29789,38544,indian
5859,28112,italian
11410,12873,thai
32278,7397,mexican
18472,29634,mexican
5259,16764,irish
16160,686,southern_us
19288,22167,italian
9741,1079,chinese
3460,1437,chinese
35510,45135,mexican
2997,4088,italian
18091,12865,mexican
928,39658,vietnamese
37308,40877,indian
11225,33079,japanese
25731,27782,french
8086,22377,southern_us
414,35302,cajun_creole
28897,31540,italian
13477,49237,thai
25435,17352,greek
39640,6558,italian
21825,31573,british
5748,1387,italian
16956,24818,mexican
3619,45465,southern_us
29722,16495,thai
1538,10828,mexican
13886,29915,chinese
14067,21465,chinese
650,11086,italian
17597,10909,moroccan
28379,4851,mexican
4926,3992,southern_us
1733,46523,indian
31686,18845,italian
28026,43688,italian
4882,34286,vietnamese
16151,1769,italian
13866,48545,chinese
20182,6690,italian
32921,4192,indian
13215,7598,french
34276,7438,southern_us
25623,40565,japanese
12691,32501,cajun_creole
27334,24819,greek
14137,7920,italian
17606,24263,mexican
30283,20585,indian
39296,4486,french
37407,17002,japanese
3969,6844,french
32528,34642,thai
33980,43070,chinese
37221,33809,chinese
5816,32872,indian
29712,28247,italian
14252,38331,mexican
15225,46433,southern_us
13314,826,southern_us
20828,10409,cajun_creole
1007,34128,mexican
12181,37242,indian
37654,38797,italian
21738,6366,southern_us
32758,5870,italian
459,18842,italian
34527,349,mexican
24065,39504,french
6581,42145,jamaican
19622,20921,mexican
36356,48016,italian
36888,23218,cajun_creole
16457,19886,japanese
35867,24757,southern_us
30300,11797,italian
461,2982,italian
14322,1625,cajun_creole
18434,16963,moroccan
35055,17964,mexican
10426,19729,southern_us
30850,41199,mexican
15473,3636,italian
3004,13074,southern_us
35746,20909,italian
14524,9298,thai
15880,38050,japanese
21495,29784,italian
31692,6961,southern_us
18078,1416,filipino
19870,40621,southern_us
32348,42761,mexican
39683,15550,italian
39649,21691,italian
26255,41174,french
16844,48815,italian
20594,46707,mexican
8019,39017,indian
33073,6510,southern_us
32433,35730,irish
34348,44637,mexican
13507,37079,southern_us
17891,24911,southern_us
35777,4799,indian
2633,24277,southern_us
9755,31369,italian
29588,40413,mexican
18916,27893,mexican
10506,32631,mexican
14715,49570,southern_us
34364,35732,mexican
2493,38892,cajun_creole
38743,19167,italian
30014,29691,mexican
9475,30206,indian
37219,25193,italian
17194,4195,italian
20599,11827,italian
7977,37565,southern_us
37811,41672,chinese
29710,6763,filipino
17876,12858,italian
24281,30732,mexican
1129,13752,italian
6176,40316,mexican
21589,27267,italian
15555,16868,french
1687,21607,chinese
25817,5704,chinese
33072,1052,japanese
28778,29090,chinese
7163,23767,italian
7175,48872,mexican
15381,24785,italian
20211,39946,vietnamese
5413,16544,mexican
12475,6442,greek
28088,37980,japanese
32197,3120,mexican
5279,16022,indian
3919,20907,italian
4346,48699,french
27740,49100,mexican
7677,34302,italian
3597,31077,southern_us
32617,8560,southern_us
22833,29719,greek
4383,26634,japanese
39769,29109,french
33165,32463,mexican
13052,48802,italian
6964,24595,spanish
8142,47883,southern_us
1473,19930,italian
17360,28191,southern_us
27027,25968,italian
33767,33245,thai
122,6043,mexican
29459,23718,italian
21837,39987,italian
9275,22579,indian
35979,40973,moroccan
16997,31499,southern_us
6261,14648,indian
32836,23237,japanese
13299,48551,mexican
25063,23876,italian
8464,24491,southern_us
38436,46383,mexican
11740,36093,indian
15000,48491,italian
7519,9390,japanese
13250,35690,chinese
15069,38315,chinese
3870,38352,italian
38667,9615,cajun_creole
16022,31639,italian
31341,1780,italian
37185,26174,italian
35258,1143,italian
20867,15452,mexican
14214,12740,italian
9779,11205,mexican
7896,11843,jamaican
58,2646,italian
26811,40893,italian
4581,22976,southern_us
14883,894,french
19317,20291,southern_us
27630,49700,indian
34247,1051,japanese
30137,15948,french
11618,45696,mexican
8825,16983,moroccan
38289,25510,french
4704,1777,italian
35690,39760,french
12507,32223,southern_us
15766,33069,italian
27961,21095,italian
33821,21575,italian
26500,2687,indian
9124,13853,mexican
15211,10055,chinese
10548,12316,italian
30108,24020,italian
34669,18250,indian
1858,13543,southern_us
21799,45851,indian
35815,28020,mexican
20241,17615,italian
37006,20434,italian
6385,22139,italian
11281,8454,mexican
13571,28201,italian
7563,46692,brazilian
13724,21055,italian
14288,39940,indian
21624,37759,indian
16059,26929,indian
14738,8867,italian
14985,46640,indian
3806,81,italian
30874,22571,mexican
8169,47027,mexican
29049,20577,indian
28006,5832,southern_us
22722,12473,thai
32926,43281,filipino
10769,32529,filipino
38377,39730,indian
6927,20930,mexican
30007,8504,southern_us
38126,19375,filipino
16555,33737,italian
13389,40666,italian
14543,29977,chinese
28397,13795,french
7177,22605,italian
7863,40226,mexican
20579,38003,southern_us
5010,14155,brazilian
13799,7114,indian
33639,10702,japanese
14376,4526,italian
33993,16375,southern_us
29271,6743,italian
14823,20220,southern_us
5362,6549,italian
22456,21015,southern_us
19,8152,chinese
15743,15034,jamaican
1546,1124,italian
17516,30853,french
14539,1686,french
750,25791,french
889,40128,chinese
4314,26423,chinese
8604,36405,indian
33940,29641,mexican
37362,5085,mexican
30679,43623,chinese
7333,11287,french
2783,15899,mexican
609,32722,thai
24966,13225,mexican
9040,48896,moroccan
355,29887,filipino
34126,26836,cajun_creole
29135,32278,southern_us
4707,38940,irish
22651,6825,cajun_creole
33304,9892,mexican
17233,46767,southern_us
15973,23705,italian
9142,16462,mexican
11218,39314,mexican
32333,2586,cajun_creole
26798,18861,italian
26635,26079,mexican
22732,45797,thai
25826,22253,thai
7650,45987,chinese
4962,24896,cajun_creole
5211,29441,italian
23739,23958,indian
4599,34858,italian
28335,2495,indian
32119,47276,vietnamese
18734,40124,mexican
28016,2259,chinese
20057,48020,italian
35137,25011,cajun_creole
14469,11637,italian
17843,39343,french
30002,49682,filipino
3647,31379,thai
24319,40114,italian
8018,24705,thai
27,22087,italian
28303,21370,french
36223,22898,moroccan
30324,14889,indian
442,20061,french
14885,44370,italian
24911,17613,indian
3741,47968,italian
28572,8446,japanese
14285,6068,indian
29498,16431,spanish
27104,10824,french
21967,4158,japanese
10673,34034,italian
21352,4415,italian
2823,30374,italian
37508,25466,moroccan
1762,16783,filipino
20268,49556,italian
21381,9991,french
23572,4636,italian
29033,15217,thai
12998,18959,greek
24637,19570,southern_us
38519,21659,chinese
27982,24975,french
23474,38702,southern_us
19699,36986,japanese
24848,7281,italian
28042,33114,vietnamese
33037,41628,mexican
39265,44311,southern_us
33289,12104,japanese
5637,30825,italian
6840,24355,indian
28429,1765,brazilian
10098,44363,italian
34189,43098,southern_us
21690,40541,italian
19027,14610,indian
9367,22726,mexican
31497,1237,british
37530,32654,indian
13362,16784,southern_us
30828,44450,italian
8951,38723,chinese
24563,217,french
27645,37415,mexican
25122,15239,japanese
34000,14862,mexican
2610,39640,korean
11957,35948,southern_us
20495,16419,mexican
24903,43268,mexican
22362,40643,moroccan
13601,7543,italian
39628,42222,southern_us
24936,4678,italian
36178,1298,french
23251,11737,vietnamese
20016,21320,korean
23547,41130,chinese
8053,6524,italian
21067,20908,indian
35158,26053,thai
14787,29105,chinese
9314,7086,greek
15196,13812,southern_us
29676,49089,french
8939,1760,southern_us
36426,1364,italian
5065,3774,indian
36922,33846,mexican
2496,36706,mexican
22770,19919,chinese
18208,6156,italian
19753,21475,chinese
21125,45640,mexican
31006,8880,southern_us
30683,24183,mexican
4762,13390,italian
34268,34748,italian
2628,18145,korean
35498,14193,chinese
16218,27120,moroccan
12427,19711,italian
315,47826,french
10493,25231,mexican
27290,14592,italian
37821,42766,korean
16726,3565,chinese
3931,3933,indian
8740,27481,cajun_creole
25416,39233,thai
29045,49540,southern_us
1832,9356,italian
18786,24626,italian
32063,2783,vietnamese
21884,19153,cajun_creole
38755,715,chinese
19960,21340,italian
23280,35534,indian
10266,28908,mexican
6534,27455,southern_us
10013,42600,chinese
6879,27613,southern_us
29026,32782,mexican
27430,39952,italian
23275,4779,italian
21316,32693,indian
21326,5603,mexican
8328,10758,italian
16545,40151,british
30132,22620,moroccan
33061,2847,chinese
13736,25357,italian
5620,20497,southern_us
14802,45612,italian
9772,17872,brazilian
36299,14745,indian
1152,27212,southern_us
11729,1518,japanese
39200,15708,italian
8923,30271,southern_us
7521,5007,italian
21754,36975,japanese
6807,15135,italian
19763,48864,chinese
23068,15519,indian
2523,40829,thai
27986,21098,indian
7718,24813,italian
7286,7689,mexican
7270,9383,southern_us
12550,47217,mexican
27917,46061,indian
538,26551,italian
35616,10652,italian
708,36336,french
12891,17191,italian
5426,39595,southern_us
12762,15954,mexican
21642,2984,mexican
16811,22916,mexican
2548,22639,southern_us
27873,25204,southern_us
20642,36692,spanish
35612,44402,korean
4794,8762,italian
24374,31522,french
14633,21129,southern_us
30932,25425,indian
31583,34577,italian
14264,48266,southern_us
20875,12682,italian
19916,19628,mexican
29644,25089,greek
2151,1117,chinese
7426,47161,mexican
4384,31172,cajun_creole
5496,16861,chinese
7797,20140,chinese
11750,6046,italian
25331,45688,chinese
26547,20129,southern_us
27050,31427,cajun_creole
16045,20651,irish
29110,42286,chinese
19540,5945,italian
33718,35484,thai
29337,17082,italian
14654,23034,italian
23166,26020,southern_us
38384,11198,moroccan
6612,1359,indian
37222,30149,southern_us
29479,11466,italian
23518,17671,italian
11448,28752,italian
23069,76,mexican
22973,43637,italian
39415,26536,japanese
7769,6668,mexican
10465,13190,french
26586,39414,filipino
26797,37659,indian
13583,45017,italian
37014,11109,italian
2034,10789,southern_us
24113,34781,french
22195,22471,southern_us
21768,5841,italian
3088,6671,cajun_creole
37555,28019,chinese
21639,10131,indian
18027,30242,italian
19333,32262,indian
17083,42720,chinese
31852,9241,chinese
23318,21489,indian
12094,7156,italian
8752,41884,japanese
23649,7302,mexican
10241,34523,italian
20237,9716,southern_us
13061,9162,italian
38284,43831,indian
19774,34845,southern_us
1411,19648,greek
7190,6970,italian
13754,2035,mexican
3213,18717,italian
12072,30453,thai
14079,39990,jamaican
36170,39401,italian
32095,17550,chinese
10490,8238,indian
20400,17243,italian
28255,14211,italian
8005,13969,italian
35558,45283,southern_us
26923,34352,italian
16328,16200,irish
33226,516,cajun_creole
27177,25214,korean
3776,15663,mexican
36542,48433,mexican
26145,28350,mexican
5042,42826,french
8877,7236,moroccan
26934,41916,greek
3137,7523,chinese
38478,27764,southern_us
12987,15278,italian
28075,44463,indian
17927,17021,chinese
2843,10715,mexican
3664,18506,korean
21987,13935,japanese
36741,29519,spanish
25655,45566,mexican
4415,44792,french
30903,39433,italian
25366,7956,southern_us
20888,17222,southern_us
27724,21067,thai
2829,38010,french
17620,37816,french
11202,33772,cajun_creole
4360,40592,japanese
24300,14847,italian
13939,1133,italian
31505,31312,italian
7354,49250,italian
32548,24664,italian
13908,39332,southern_us
15951,28449,italian
35715,37301,jamaican
21478,48221,japanese
603,689,italian
20142,7379,italian
11755,17693,french
2723,33335,mexican
15217,41188,cajun_creole
35189,18336,brazilian
9893,30765,italian
21418,16743,thai
23064,24495,italian
1278,11659,cajun_creole
1872,855,chinese
25096,29307,chinese
26601,29661,chinese
31772,45306,indian
4161,19869,mexican
13288,32607,mexican
37252,10769,thai
20208,35647,indian
19435,12648,french
7859,28102,mexican
37609,43494,italian
25036,34018,japanese
19444,36785,southern_us
33489,20191,southern_us
24649,16654,french
37804,46581,cajun_creole
36781,27299,french
20994,42653,chinese
26248,44017,mexican
38586,41708,cajun_creole
38607,12358,thai
20269,33570,greek
11213,10801,cajun_creole
14403,10927,indian
27833,3653,italian
36680,6101,spanish
36478,21426,italian
23117,28678,italian
20928,1835,mexican
34523,49563,french
6794,40585,mexican
8686,6041,chinese
37190,2278,chinese
6797,47801,southern_us
6080,4161,chinese
23693,48628,italian
20361,1928,mexican
36263,19714,brazilian
20817,42156,british
13285,15670,italian
31093,32707,southern_us
35048,30355,italian
24999,36176,mexican
21601,39691,indian
1098,37588,mexican
29059,31995,mexican
20615,43381,spanish
3572,31979,spanish
6553,29574,italian
11497,209,mexican
30799,38350,italian
17736,25127,korean
29950,8464,cajun_creole
31047,36151,southern_us
1685,32237,korean
18926,12722,southern_us
31550,47772,southern_us
7365,11493,southern_us
3866,35153,chinese
11168,12041,mexican
30103,17245,italian
18919,29187,indian
2847,18783,greek
10374,13271,chinese
14317,37266,greek
25490,40070,indian
1481,30634,french
35906,45659,italian
3861,14572,mexican
28293,8603,italian
12654,17567,italian
32529,5981,mexican
25619,47669,italian
25307,45325,italian
18391,26854,mexican
33055,48078,chinese
32964,5124,indian
30971,42552,italian
11463,43774,mexican
16110,22635,mexican
22442,41341,filipino
29294,7460,spanish
26138,29276,indian
38179,15514,italian
11391,8108,southern_us
15239,46074,italian
1750,15303,chinese
10020,30496,thai
4379,42402,mexican
24559,7969,japanese
25535,20151,japanese
17383,11924,mexican
26602,7334,southern_us
32213,20918,indian
30859,28745,mexican
7682,15567,southern_us
39127,21996,italian
5598,45285,mexican
29351,49553,french
984,2101,italian
21775,26290,chinese
16216,24839,italian
14854,10820,italian
28083,21661,italian
7107,2372,italian
15371,25906,italian
12873,20718,italian
13214,189,italian
36067,44497,italian
10154,47496,filipino
4763,28998,mexican
1476,31174,southern_us
8144,23664,southern_us
8800,11636,italian
38320,14135,mexican
39145,27526,southern_us
27714,22171,southern_us
4960,11469,chinese
5464,13280,jamaican
35902,42072,chinese
28391,37093,mexican
17373,46984,japanese
38059,48319,french
25321,16269,mexican
26677,19149,indian
21889,650,indian
23369,5262,mexican
15909,33892,spanish
25885,10984,korean
16978,39246,filipino
38571,29648,southern_us
32623,34610,italian
18046,43146,indian
17905,7791,thai
21807,20728,italian
3896,39621,french
16688,18504,italian
18320,18552,spanish
3754,12135,french
27153,15377,italian
9174,11975,mexican
32230,43569,mexican
7554,29204,italian
21446,34547,indian
29765,18994,italian
7813,46590,greek
7729,17495,chinese
28182,662,italian
15750,16377,mexican
11165,35863,thai
4944,18926,southern_us
38029,43180,indian
10315,47611,italian
17239,14021,indian
4815,49522,italian
36123,3022,mexican
24295,49714,french
17435,30772,southern_us
13879,26255,brazilian
26254,42116,southern_us
12830,5417,french
9405,4902,southern_us
22572,43995,indian
31943,2197,irish
24226,17493,indian
30115,1537,italian
5360,48110,italian
8066,11697,indian
7113,26433,italian
5037,34635,southern_us
37950,28219,mexican
11734,4772,southern_us
17982,11571,southern_us
13883,17323,southern_us
36119,27092,moroccan
28765,45826,southern_us
1244,13209,mexican
10474,33250,italian
14166,4854,southern_us
8954,48844,southern_us
20421,41186,indian
28376,39411,chinese
17650,35210,greek
20813,2291,indian
34465,10563,mexican
3055,45890,chinese
35773,2048,mexican
4844,37456,french
453,3040,southern_us
13528,39657,mexican
38829,40593,korean
13424,6491,vietnamese
16488,40275,italian
7141,44171,southern_us
10626,30998,mexican
27117,49140,korean
6777,48994,italian
20098,26136,korean
4209,2548,chinese
23085,1540,italian
18757,13934,chinese
31636,7648,indian
10148,2319,italian
724,15482,southern_us
29292,42483,italian
4501,19300,thai
34558,23228,italian
39248,147,mexican
20289,29246,japanese
17633,36798,italian
16149,35297,mexican
32064,37184,italian
30181,44162,french
39116,35157,spanish
37093,15771,indian
20387,7486,italian
36620,42467,southern_us
29475,49313,indian
25007,37067,mexican
27121,11357,italian
32696,37686,french
18902,3409,thai
28226,42415,mexican
892,203,brazilian
29305,18603,southern_us
24568,22157,southern_us
20352,12056,italian
7174,11891,mexican
30800,27929,mexican
38429,11282,mexican
1874,20143,mexican
28932,20866,thai
16990,21451,greek
12707,19088,spanish
9593,35717,mexican
31518,2545,italian
8270,18363,italian
26441,16811,italian
20795,48856,mexican
14866,22855,italian
6487,29536,italian
21288,36199,italian
14774,14820,mexican
11953,42023,japanese
35442,47139,italian
24951,46897,irish
39332,35419,french
24769,32758,indian
3681,48117,italian
24260,10377,chinese
38430,16336,indian
31898,31480,mexican
14018,7698,mexican
11340,18839,thai
4377,9886,indian
6329,28286,italian
5540,45107,korean
25097,37393,mexican
36251,17063,greek
30537,22655,italian
12412,10260,southern_us
23765,41861,indian
18300,30929,southern_us
4809,12959,indian
2604,31449,vietnamese
2285,31184,indian
22736,40831,southern_us
2640,28762,greek
7976,12662,spanish
23274,24903,italian
