id,cuisine
25113,italian
45523,italian
34977,southern_us
7124,southern_us
27514,moroccan
27178,mexican
47880,korean
29197,southern_us
16347,irish
20333,southern_us
29112,korean
7510,irish
13897,chinese
35699,moroccan
20520,mexican
38920,southern_us
21775,indian
37475,korean
40131,cajun_creole
1939,mexican
48268,southern_us
34815,moroccan
13797,italian
39063,korean
29064,korean
26896,italian
29477,italian
3352,irish
4966,mexican
7316,italian
23879,mexican
16525,italian
32843,italian
39574,southern_us
32737,mexican
44788,irish
28772,italian
34189,mexican
33719,cajun_creole
25846,indian
1423,indian
4328,chinese
579,southern_us
5219,indian
2314,cajun_creole
31143,italian
13409,korean
3281,italian
15804,thai
40835,cajun_creole
39262,korean
37013,indian
14807,italian
47956,mexican
2580,mexican
13720,italian
23008,korean
5951,italian
39312,southern_us
6176,southern_us
17617,chinese
57,mexican
43422,indian
49403,southern_us
44751,southern_us
21865,southern_us
26584,italian
39355,korean
14038,southern_us
45396,irish
49715,mexican
41515,thai
30445,spanish
4090,mexican
17207,thai
40376,southern_us
19398,italian
22347,vietnamese
49671,mexican
40854,italian
926,korean
47919,chinese
20571,italian
18866,southern_us
48742,mexican
14577,italian
29481,italian
40996,italian
34470,moroccan
31147,mexican
35932,mexican
27221,italian
48301,italian
29925,vietnamese
48640,indian
22873,southern_us
10565,cajun_creole
15509,italian
37569,southern_us
13306,chinese
40474,italian
15182,indian
8609,korean
32168,southern_us
1125,italian
25244,italian
46889,chinese
13841,vietnamese
47135,moroccan
29036,indian
43533,korean
41631,southern_us
22124,italian
18836,cajun_creole
35695,southern_us
5141,indian
41894,mexican
4972,italian
34195,chinese
14183,southern_us
15188,japanese
8734,french
30946,southern_us
5588,cajun_creole
49554,southern_us
1270,indian
1259,vietnamese
45986,italian
22351,southern_us
300,mexican
9278,southern_us
10021,indian
17014,southern_us
40855,italian
18362,korean
16292,korean
29924,indian
47174,cajun_creole
4856,italian
15417,italian
19875,southern_us
42228,indian
36264,italian
14571,mexican
23496,japanese
43879,italian
23431,indian
5499,italian
247,southern_us
48795,indian
47113,french
489,indian
13036,korean
4838,indian
40630,mexican
17576,greek
29972,thai
8123,indian
35918,mexican
42669,italian
24632,irish
35740,mexican
45670,italian
28041,chinese
46688,korean
10309,vietnamese
15367,indian
30562,southern_us
47151,mexican
47300,vietnamese
31200,indian
5749,southern_us
41807,italian
13990,mexican
23572,greek
872,southern_us
38085,vietnamese
5248,indian
26309,southern_us
26880,mexican
41559,mexican
8059,italian
26041,thai
30019,indian
7207,indian
30309,southern_us
2092,southern_us
8023,korean
4016,italian
24631,italian
35068,southern_us
8523,mexican
28463,italian
8629,cajun_creole
43829,italian
22129,french
34505,chinese
38200,korean
36513,korean
32187,italian
7788,italian
31130,filipino
40483,southern_us
2224,southern_us
14143,southern_us
22889,korean
17406,chinese
10451,thai
19844,italian
23416,italian
33874,italian
39951,italian
41361,mexican
44659,indian
8836,southern_us
21709,indian
22993,thai
39191,chinese
17182,italian
20507,korean
42397,italian
18897,italian
3797,chinese
11041,brazilian
807,thai
3514,italian
12936,korean
15050,southern_us
43377,cajun_creole
10471,chinese
30721,mexican
14333,indian
6260,chinese
7712,southern_us
19048,southern_us
21455,italian
18575,southern_us
47647,irish
35947,mexican
14499,italian
43525,french
5723,italian
48497,italian
43822,french
525,russian
30594,mexican
47948,southern_us
2099,indian
43863,italian
24711,vietnamese
15230,indian
21680,indian
36218,mexican
41622,korean
34809,italian
5110,italian
27214,greek
34803,southern_us
36822,indian
6912,mexican
20373,southern_us
29157,southern_us
6327,mexican
35502,mexican
8305,french
35598,southern_us
48538,indian
49358,indian
44506,mexican
39146,indian
29270,southern_us
20560,southern_us
24169,southern_us
41537,italian
10431,italian
31517,southern_us
34049,korean
26964,southern_us
49655,italian
9101,southern_us
30377,italian
7046,indian
47969,mexican
18971,southern_us
38891,southern_us
29506,thai
40305,cajun_creole
21255,southern_us
15578,mexican
24894,southern_us
32089,korean
46097,thai
40982,italian
12543,indian
38366,southern_us
32925,italian
17506,thai
48389,italian
41804,korean
9961,korean
24939,indian
39599,southern_us
45838,mexican
48875,indian
25531,chinese
3009,italian
31965,italian
16901,korean
13370,italian
2954,thai
40353,italian
8207,indian
10933,korean
38206,southern_us
14110,mexican
19128,italian
32616,indian
27748,mexican
31858,southern_us
20510,southern_us
17602,thai
35665,southern_us
46589,indian
8178,mexican
34880,italian
42527,southern_us
29682,southern_us
32166,thai
30343,irish
15385,cajun_creole
18372,chinese
29211,italian
23269,korean
4561,british
27365,thai
49032,japanese
22064,greek
12060,french
47834,southern_us
25815,southern_us
34036,chinese
19326,chinese
44078,chinese
31090,southern_us
17485,southern_us
708,southern_us
5350,vietnamese
29754,southern_us
18309,italian
46871,french
27300,southern_us
41890,mexican
49548,french
11392,italian
1354,indian
48819,southern_us
19097,cajun_creole
42113,greek
24060,thai
25849,mexican
4543,italian
25306,southern_us
41966,italian
48719,mexican
48191,thai
8826,italian
42703,greek
16083,greek
26613,korean
28088,italian
39965,southern_us
36239,mexican
4322,moroccan
9951,italian
3045,mexican
28585,italian
39841,southern_us
25913,mexican
39715,thai
23135,mexican
47022,indian
24160,indian
18619,italian
12574,korean
22681,indian
33692,cajun_creole
538,mexican
22118,chinese
21890,italian
36340,chinese
27973,italian
12870,mexican
22564,chinese
35063,italian
7000,southern_us
11318,moroccan
47001,italian
11395,korean
23507,korean
47242,italian
48957,italian
17721,italian
25138,southern_us
47438,italian
47162,southern_us
42459,french
6486,mexican
24116,indian
31596,chinese
38887,korean
10665,jamaican
13712,irish
2633,southern_us
35784,southern_us
45204,italian
46722,southern_us
34949,southern_us
35321,chinese
46430,southern_us
34431,italian
30890,southern_us
42132,irish
15702,italian
47719,jamaican
45160,italian
20600,italian
10800,italian
30479,greek
9457,cajun_creole
26571,thai
42942,italian
36635,mexican
43617,korean
16911,southern_us
122,mexican
22340,italian
37007,italian
23595,italian
25233,italian
5503,korean
47338,indian
44695,thai
7141,southern_us
14564,italian
19655,southern_us
35326,indian
35922,mexican
28171,italian
1322,italian
14923,southern_us
42344,italian
16380,mexican
15233,indian
8338,chinese
41014,southern_us
30440,mexican
23043,chinese
20788,cajun_creole
14375,southern_us
1184,korean
34280,italian
46171,cajun_creole
31834,korean
14759,italian
15855,korean
6662,italian
15056,greek
34873,chinese
20089,southern_us
20015,mexican
18402,italian
6418,southern_us
1454,chinese
14070,korean
26424,korean
27349,indian
26459,vietnamese
13151,italian
12264,italian
18366,southern_us
46851,jamaican
18954,italian
39858,chinese
43500,french
21656,italian
10505,korean
5313,greek
28951,korean
19961,indian
1795,southern_us
9917,italian
26180,mexican
9726,italian
47689,cajun_creole
7866,mexican
41625,mexican
35160,southern_us
4430,italian
39082,irish
46186,moroccan
11988,indian
24177,southern_us
31849,italian
41194,moroccan
36968,italian
42330,chinese
36791,thai
19704,italian
4933,indian
4255,mexican
37105,italian
35848,mexican
17416,mexican
39066,italian
36270,cajun_creole
24406,filipino
20517,italian
27630,mexican
19670,southern_us
4685,italian
45260,italian
378,korean
40841,italian
27632,japanese
12193,mexican
38047,mexican
10170,italian
25043,japanese
23851,italian
14743,filipino
13294,southern_us
26466,korean
32002,italian
37526,southern_us
8888,italian
38945,southern_us
38546,cajun_creole
38869,southern_us
10556,mexican
3296,southern_us
25977,mexican
32025,southern_us
44087,italian
32762,italian
824,southern_us
44636,italian
542,korean
38218,jamaican
41930,filipino
1987,southern_us
37378,italian
8873,italian
1513,chinese
44013,korean
38042,mexican
11576,jamaican
24510,cajun_creole
823,italian
23443,korean
34870,indian
3846,southern_us
14993,italian
16854,mexican
5886,mexican
33793,italian
2999,southern_us
20843,mexican
29153,chinese
33790,greek
16516,indian
37887,italian
18466,indian
48033,moroccan
45404,italian
4175,mexican
31986,italian
38555,indian
26832,korean
19810,thai
49086,southern_us
39579,cajun_creole
25551,southern_us
42549,indian
22052,mexican
45632,greek
4143,mexican
11310,italian
32839,japanese
48171,mexican
22896,italian
10878,italian
31643,mexican
47624,chinese
35141,italian
13498,chinese
24566,italian
16533,italian
15437,mexican
19426,italian
32416,italian
2427,italian
9178,southern_us
40606,italian
28450,korean
7946,italian
21756,mexican
17843,southern_us
44066,southern_us
7427,korean
11297,french
42965,italian
23067,russian
35066,thai
27938,italian
39075,greek
20200,southern_us
19823,southern_us
12336,korean
34714,mexican
45388,italian
25639,greek
33985,french
25524,thai
19641,korean
11106,korean
22165,italian
35412,italian
23475,japanese
1570,italian
12815,southern_us
37253,moroccan
16900,italian
7701,southern_us
49391,mexican
1132,italian
13051,mexican
2284,chinese
21410,southern_us
25604,italian
45746,thai
35911,italian
26608,japanese
16991,jamaican
40657,mexican
47960,italian
38408,southern_us
1295,cajun_creole
40139,russian
38538,southern_us
26420,italian
10326,thai
5181,mexican
18210,indian
3241,southern_us
27062,italian
41527,thai
45484,mexican
38755,french
47246,italian
164,italian
723,moroccan
299,southern_us
1519,mexican
34077,chinese
45254,southern_us
34760,southern_us
11154,southern_us
26274,italian
15081,italian
45100,italian
1417,italian
32083,italian
29971,italian
17679,cajun_creole
36539,southern_us
34975,mexican
4633,southern_us
10321,southern_us
35565,italian
26919,korean
9549,italian
31863,southern_us
22053,indian
19443,southern_us
18540,italian
23354,italian
13859,southern_us
23904,thai
6675,southern_us
18595,southern_us
12967,korean
17283,southern_us
23211,southern_us
14358,mexican
31398,italian
42650,southern_us
25258,korean
18457,vietnamese
11810,indian
9499,cajun_creole
11943,thai
6810,thai
34323,southern_us
23296,korean
45927,italian
45196,italian
19917,korean
20210,italian
41629,chinese
39907,italian
4956,italian
37058,cajun_creole
20859,korean
3315,italian
4401,italian
21361,italian
44164,southern_us
26391,italian
47771,italian
44140,greek
43739,indian
12481,irish
12292,vietnamese
15965,indian
23409,thai
39005,korean
2774,mexican
14529,korean
16926,mexican
26890,brazilian
9663,southern_us
43052,thai
24193,southern_us
5476,italian
10048,italian
1981,italian
12194,mexican
22202,irish
7626,chinese
37365,mexican
44144,indian
37723,southern_us
47194,indian
30827,italian
33108,indian
2075,cajun_creole
6326,italian
11083,southern_us
30311,korean
45371,mexican
18232,indian
9768,vietnamese
6648,jamaican
35650,cajun_creole
23013,italian
6669,southern_us
42670,indian
18155,cajun_creole
44622,vietnamese
28426,mexican
23743,mexican
14176,brazilian
9576,italian
36577,italian
16671,italian
22964,indian
16424,southern_us
47225,indian
17565,french
36401,southern_us
30314,italian
32982,jamaican
21866,irish
1475,italian
13053,italian
33983,irish
24051,chinese
22800,irish
16561,korean
2740,southern_us
219,mexican
48737,moroccan
2164,italian
13579,italian
71,italian
12420,southern_us
35209,mexican
11472,indian
43172,korean
24927,italian
37102,southern_us
10743,southern_us
27874,indian
9565,southern_us
21419,greek
767,korean
28308,italian
37605,italian
9558,jamaican
31527,italian
2419,chinese
7541,korean
11400,greek
23487,southern_us
8087,french
21906,southern_us
48830,mexican
37328,southern_us
45490,italian
9710,italian
16153,mexican
39537,russian
13923,italian
8120,southern_us
12923,cajun_creole
1556,indian
6871,greek
34201,french
36146,southern_us
33170,southern_us
20082,mexican
26517,southern_us
15214,cajun_creole
34092,italian
40902,cajun_creole
44452,greek
2083,italian
44897,mexican
17850,jamaican
26693,italian
19618,southern_us
35589,mexican
46084,southern_us
17256,mexican
47570,mexican
32796,moroccan
27047,greek
39487,cajun_creole
130,vietnamese
17627,cajun_creole
29072,southern_us
1108,cajun_creole
22666,italian
41630,cajun_creole
27289,italian
42299,chinese
36078,italian
7098,southern_us
46999,filipino
28791,korean
39576,mexican
2447,russian
22449,cajun_creole
23828,indian
5660,southern_us
47460,italian
17912,cajun_creole
12288,italian
44037,italian
20875,mexican
6500,korean
13813,southern_us
4907,indian
38186,italian
9816,mexican
8170,cajun_creole
21681,mexican
42384,italian
35366,southern_us
34244,indian
35421,mexican
33457,mexican
28026,korean
38122,mexican
21362,french
42253,cajun_creole
21994,italian
34457,thai
40229,french
10181,mexican
38257,moroccan
40992,mexican
15617,french
34754,thai
45459,italian
31295,japanese
44977,southern_us
18322,japanese
23257,korean
10084,southern_us
16445,indian
10594,korean
26828,italian
47643,korean
49680,thai
27446,italian
8731,italian
37341,thai
42241,chinese
13669,southern_us
21403,korean
688,mexican
23894,italian
35753,french
44692,italian
235,mexican
20982,moroccan
10166,mexican
2187,greek
5022,thai
49037,italian
44478,southern_us
8912,filipino
8919,italian
23856,southern_us
14647,southern_us
48870,thai
14377,italian
18548,italian
39591,southern_us
46746,italian
31926,italian
10159,thai
11342,chinese
32421,southern_us
19969,italian
3029,southern_us
39565,southern_us
7426,southern_us
20624,greek
4385,southern_us
18761,italian
46710,korean
46241,french
14208,greek
29323,italian
40663,southern_us
32391,mexican
9506,italian
35402,southern_us
48796,italian
4657,korean
2404,southern_us
36923,southern_us
41762,french
19344,chinese
19876,italian
39452,southern_us
19209,indian
35461,thai
5784,southern_us
40345,southern_us
24765,southern_us
25563,southern_us
40680,mexican
36932,cajun_creole
28106,mexican
12717,mexican
40100,italian
6960,chinese
20724,korean
24433,italian
32118,southern_us
22353,italian
23040,mexican
46246,italian
36642,southern_us
21579,italian
24073,chinese
16775,thai
24732,italian
24221,southern_us
33300,indian
34971,korean
19777,italian
24337,italian
24709,korean
28557,spanish
8963,french
31515,thai
22575,filipino
11011,italian
42030,italian
48012,korean
13623,thai
49552,mexican
5702,korean
3847,italian
34221,italian
4312,italian
35834,moroccan
11849,cajun_creole
38290,indian
3064,southern_us
30099,italian
37354,mexican
27877,italian
45642,korean
10629,southern_us
17557,mexican
3725,mexican
49507,italian
5560,indian
42239,indian
29559,thai
46028,southern_us
26523,mexican
28313,filipino
32502,indian
43610,filipino
35563,italian
22160,chinese
11258,chinese
36220,korean
15974,italian
30449,indian
29676,mexican
29951,korean
2268,southern_us
36813,mexican
28096,italian
40471,southern_us
6545,southern_us
33598,moroccan
22338,southern_us
41918,vietnamese
2133,mexican
42259,thai
11056,italian
7034,italian
17040,italian
35238,french
46155,southern_us
23356,italian
3909,indian
22107,mexican
1656,italian
9302,southern_us
19473,italian
13566,southern_us
23424,italian
4139,southern_us
15970,russian
47732,mexican
37251,southern_us
44870,thai
9773,italian
2131,italian
6381,italian
9613,italian
47364,chinese
34376,indian
26408,indian
4763,southern_us
18982,mexican
2766,korean
19247,korean
13462,southern_us
19678,southern_us
22814,italian
18582,italian
3124,korean
19347,greek
8812,chinese
22037,southern_us
15423,italian
35960,italian
49336,mexican
1255,italian
17646,italian
20631,italian
19492,mexican
22895,french
18607,southern_us
34569,chinese
48356,italian
12252,southern_us
21071,italian
22458,southern_us
19585,southern_us
15597,southern_us
15038,southern_us
20028,mexican
29764,mexican
17206,vietnamese
40901,italian
37954,chinese
16933,korean
42657,italian
21846,korean
33834,italian
25873,italian
5938,indian
34762,italian
39835,cajun_creole
5805,indian
13914,korean
45924,moroccan
41460,indian
37287,italian
25059,italian
34872,mexican
7524,chinese
10427,vietnamese
8014,french
14740,italian
24329,southern_us
38514,thai
12665,vietnamese
24655,italian
7078,chinese
15995,southern_us
15861,southern_us
30662,italian
17836,italian
2078,italian
3600,filipino
46302,indian
28375,southern_us
34839,japanese
18345,greek
23205,southern_us
34763,italian
26692,italian
10317,vietnamese
11767,southern_us
36881,italian
33468,chinese
20669,mexican
18159,southern_us
22891,russian
39588,italian
35941,italian
15981,mexican
26013,korean
5076,japanese
1573,italian
39380,southern_us
13845,southern_us
35146,southern_us
32924,southern_us
9567,italian
35203,italian
39666,italian
17786,thai
21936,italian
8668,southern_us
41339,southern_us
32268,italian
29706,mexican
42032,jamaican
8105,southern_us
11218,southern_us
7159,italian
47817,southern_us
1572,vietnamese
38720,southern_us
14780,mexican
31839,spanish
6501,southern_us
39533,southern_us
22820,southern_us
9619,southern_us
14025,greek
19697,italian
5370,italian
32639,southern_us
15249,mexican
47776,greek
48134,brazilian
24141,filipino
4117,chinese
20578,italian
47585,southern_us
20326,brazilian
43932,brazilian
29704,korean
12447,cajun_creole
38117,thai
2684,italian
25371,italian
25518,southern_us
27083,italian
16073,indian
45667,cajun_creole
44188,italian
44888,mexican
41594,moroccan
1061,thai
6536,italian
31586,mexican
9792,italian
40395,thai
24861,italian
32253,indian
31082,southern_us
19298,korean
6600,irish
46939,southern_us
6092,southern_us
36600,southern_us
45979,italian
46910,italian
14174,irish
10609,mexican
28647,greek
19066,indian
16803,indian
49114,italian
14664,italian
39670,southern_us
4583,moroccan
31121,southern_us
12589,jamaican
22551,southern_us
11817,italian
22003,indian
42091,italian
45966,russian
6811,southern_us
2711,italian
44757,vietnamese
5349,italian
30294,thai
48944,indian
44048,italian
411,southern_us
44998,korean
18078,thai
48533,italian
16485,thai
32939,southern_us
11808,italian
23059,korean
16466,cajun_creole
7315,southern_us
13178,indian
2751,indian
41395,mexican
20534,southern_us
12111,italian
38708,italian
37481,mexican
28048,mexican
13123,southern_us
2174,southern_us
17190,cajun_creole
25756,mexican
38180,italian
26892,cajun_creole
23757,southern_us
8553,italian
36272,thai
35224,indian
5203,southern_us
23565,southern_us
31420,greek
43491,korean
38773,southern_us
15223,indian
17763,southern_us
24528,italian
21704,italian
45329,mexican
48876,jamaican
3741,mexican
47710,italian
9182,cajun_creole
13782,cajun_creole
3369,korean
11985,southern_us
39817,chinese
26869,italian
37461,indian
24217,southern_us
2474,southern_us
45929,italian
12768,italian
924,southern_us
13258,southern_us
7955,indian
37056,southern_us
17934,mexican
5843,southern_us
46881,italian
4049,mexican
24173,southern_us
4683,italian
32612,chinese
11314,southern_us
13550,mexican
2483,indian
9573,italian
34113,korean
37865,vietnamese
36951,brazilian
4703,spanish
10734,indian
40444,southern_us
44334,brazilian
35991,italian
34020,italian
3743,korean
18305,korean
7877,italian
10606,southern_us
30584,southern_us
9266,indian
35196,mexican
41070,southern_us
25930,korean
48564,southern_us
14213,thai
6618,mexican
18479,cajun_creole
10279,italian
30750,cajun_creole
45701,italian
22947,korean
6467,indian
16365,indian
7184,greek
23270,italian
41805,southern_us
7537,indian
18616,korean
42857,indian
37906,french
16846,italian
573,mexican
26657,greek
12408,southern_us
38232,italian
33447,southern_us
40227,southern_us
35760,italian
1385,italian
47866,italian
30871,southern_us
22604,korean
39397,mexican
38782,chinese
45343,italian
26112,jamaican
10209,italian
31702,moroccan
37943,korean
23471,southern_us
3529,vietnamese
46794,mexican
16626,mexican
32361,japanese
20932,cajun_creole
11183,mexican
33661,italian
12681,mexican
2450,mexican
23979,southern_us
18465,italian
28234,italian
47449,mexican
33869,indian
4924,spanish
18862,thai
30556,indian
35762,southern_us
7396,french
21232,italian
18299,southern_us
35468,southern_us
42838,italian
33972,cajun_creole
46021,italian
1627,italian
28873,italian
38927,italian
25262,korean
19152,italian
11061,southern_us
27000,cajun_creole
37396,korean
47358,mexican
47825,italian
24681,italian
37706,southern_us
44056,cajun_creole
38298,italian
30788,italian
36144,southern_us
21792,southern_us
31745,italian
15104,jamaican
30589,thai
14235,moroccan
2608,italian
34828,southern_us
3282,russian
4336,southern_us
25666,jamaican
17831,mexican
17008,cajun_creole
35845,mexican
19494,southern_us
30797,italian
33763,mexican
19950,southern_us
23089,italian
32074,korean
49640,korean
8403,korean
15879,italian
7949,indian
31483,korean
32928,japanese
27647,southern_us
34616,spanish
21113,southern_us
41599,cajun_creole
23924,chinese
36335,italian
36194,korean
10980,mexican
45999,southern_us
3943,southern_us
188,southern_us
5799,italian
20964,southern_us
2716,southern_us
5464,italian
17640,italian
39437,filipino
14835,korean
3094,southern_us
14826,italian
30173,mexican
37811,italian
22363,korean
6369,southern_us
26850,mexican
48887,italian
44405,italian
21477,southern_us
32697,indian
38843,mexican
20076,chinese
26429,mexican
35648,thai
41794,southern_us
22100,italian
30216,italian
17656,southern_us
17317,italian
4928,italian
43965,southern_us
6404,southern_us
12274,korean
6651,southern_us
40406,italian
40933,southern_us
23419,mexican
37867,mexican
28834,italian
23912,chinese
4791,mexican
36354,japanese
32298,southern_us
44577,southern_us
48859,korean
32485,mexican
8394,italian
7708,southern_us
38385,brazilian
22622,thai
29716,thai
44462,indian
9422,southern_us
22499,mexican
36,italian
434,italian
5479,mexican
42420,southern_us
47346,mexican
44568,mexican
38650,greek
19191,french
22848,southern_us
17886,mexican
6036,southern_us
38608,southern_us
12890,korean
15709,southern_us
13125,italian
48454,italian
36627,southern_us
47884,italian
28,southern_us
45365,italian
40795,korean
17651,indian
1530,italian
17604,japanese
4700,southern_us
24972,indian
23525,southern_us
7092,italian
43757,italian
4808,mexican
7249,southern_us
27589,southern_us
47523,southern_us
44244,southern_us
10383,korean
37285,mexican
21332,chinese
7311,french
28052,jamaican
31653,italian
1740,italian
5484,southern_us
41406,southern_us
41907,southern_us
46515,mexican
38392,italian
15925,southern_us
5094,japanese
31816,southern_us
35713,southern_us
31296,mexican
41640,french
22419,indian
47874,indian
6570,italian
6936,mexican
34063,british
34141,italian
44572,southern_us
28425,italian
38481,mexican
18955,italian
46466,irish
5692,french
39836,mexican
33718,moroccan
36250,southern_us
286,indian
29766,italian
20541,southern_us
31173,irish
46440,southern_us
23905,moroccan
37232,southern_us
8517,italian
21249,cajun_creole
32700,italian
22845,mexican
45461,italian
1307,southern_us
30010,italian
21646,mexican
28148,italian
26450,jamaican
16602,mexican
9928,southern_us
27063,southern_us
22273,southern_us
12744,southern_us
28272,southern_us
30350,southern_us
23362,italian
13645,greek
16942,russian
34970,italian
27829,british
38058,mexican
13256,indian
31859,italian
43027,southern_us
22235,korean
2933,southern_us
45981,italian
11460,italian
33770,cajun_creole
24399,southern_us
8006,southern_us
48885,italian
42585,mexican
40160,italian
45541,korean
22410,thai
26226,korean
4591,mexican
5457,moroccan
39085,italian
24040,mexican
6576,korean
34310,french
27350,italian
9968,korean
2464,southern_us
27952,chinese
43388,mexican
33143,mexican
28083,thai
15927,mexican
10255,southern_us
8011,southern_us
5195,thai
36015,mexican
40910,italian
11309,italian
47556,cajun_creole
27958,french
27198,mexican
643,southern_us
40853,indian
15815,japanese
2063,italian
19827,southern_us
33443,italian
44632,korean
26773,thai
3203,italian
32873,korean
24806,chinese
45942,irish
1324,southern_us
32526,japanese
48093,mexican
48942,vietnamese
8845,italian
11546,italian
44358,mexican
3209,italian
10553,southern_us
44430,indian
44712,italian
16351,indian
44644,italian
31670,indian
49147,italian
19750,southern_us
48121,vietnamese
22722,southern_us
9910,italian
14236,italian
48341,southern_us
23190,vietnamese
20362,greek
44794,southern_us
39419,japanese
13526,italian
42270,korean
37208,mexican
33824,italian
29953,italian
16387,korean
37672,southern_us
1868,italian
24984,mexican
47128,greek
44303,chinese
20318,korean
7513,italian
13261,mexican
19259,southern_us
31103,italian
24037,italian
29984,southern_us
28159,southern_us
5318,indian
23962,mexican
2084,italian
41793,southern_us
18960,italian
17025,brazilian
15510,korean
36832,chinese
20643,italian
4154,mexican
10510,korean
45117,italian
43403,italian
42471,italian
6942,italian
33309,southern_us
6689,southern_us
48687,italian
9880,italian
25590,italian
21842,southern_us
27151,indian
565,southern_us
21740,moroccan
42399,southern_us
35928,greek
47060,southern_us
43147,indian
16625,italian
16769,spanish
12515,southern_us
14731,cajun_creole
11658,italian
49467,moroccan
19749,italian
39723,japanese
5722,italian
31967,cajun_creole
39857,spanish
16534,italian
27334,italian
32215,southern_us
34903,southern_us
24990,italian
31307,mexican
38874,mexican
24130,italian
27816,korean
939,korean
38293,southern_us
7889,cajun_creole
22114,southern_us
24614,korean
48827,vietnamese
3387,french
41676,southern_us
3152,mexican
38805,mexican
27078,korean
34940,italian
16855,korean
41891,mexican
36715,indian
49455,mexican
26522,italian
28420,italian
329,southern_us
18986,mexican
31705,southern_us
7402,italian
10212,southern_us
10640,korean
38014,indian
5172,korean
26986,southern_us
5088,thai
24522,moroccan
1900,mexican
4801,japanese
27932,japanese
30941,italian
42354,mexican
48854,russian
39058,italian
34294,southern_us
46593,french
22582,mexican
36937,thai
34596,indian
42570,italian
10147,italian
44796,mexican
46819,mexican
