,id,cuisine
14286,22572,southern_us
33097,10956,japanese
30217,12088,spanish
20365,17184,thai
29707,44617,korean
14210,20219,greek
28035,233,french
17778,10229,cajun_creole
12751,29880,italian
28138,39642,italian
9701,38882,russian
30438,21730,indian
31540,892,cajun_creole
33674,20654,filipino
7022,26547,jamaican
8122,14891,japanese
13713,49448,japanese
27607,42751,southern_us
5685,28615,italian
23907,21395,cajun_creole
7103,34373,spanish
9926,17732,french
30084,32065,vietnamese
9848,28166,jamaican
34042,26246,irish
9122,42561,greek
24167,25146,greek
23462,46282,french
32589,35721,mexican
18630,13683,mexican
39072,12841,japanese
20311,29528,moroccan
13337,8002,mexican
27215,41523,mexican
31910,49348,thai
21389,28988,mexican
15994,35682,japanese
5989,33371,japanese
39230,40274,moroccan
19548,30996,irish
12039,40426,spanish
17054,43392,cajun_creole
4643,27361,indian
6224,43105,jamaican
8065,24008,mexican
5331,49644,indian
19084,25533,greek
32511,21032,greek
4190,48953,southern_us
31818,5278,french
19577,42541,brazilian
29442,47609,chinese
16928,223,italian
21540,45147,filipino
25674,49591,brazilian
23305,17551,cajun_creole
24650,26805,spanish
6325,42743,chinese
10811,7181,indian
27076,13774,irish
7157,37777,russian
13043,7472,indian
20518,14355,brazilian
8584,37325,southern_us
39727,31892,mexican
22465,45297,moroccan
1617,29999,indian
8326,30830,cajun_creole
23615,47799,irish
5994,354,jamaican
14140,1993,spanish
3452,36001,cajun_creole
36026,821,vietnamese
25165,4613,french
8551,46290,french
9256,2872,japanese
14258,3871,brazilian
16354,34604,russian
23869,37335,southern_us
5922,16719,thai
37492,26748,mexican
25872,35937,mexican
27152,22152,mexican
14756,34429,british
5411,43587,cajun_creole
32021,16411,moroccan
33484,47208,greek
13559,45360,southern_us
2148,37451,jamaican
26908,37303,southern_us
20667,30369,jamaican
23993,25573,jamaican
10235,29950,brazilian
34659,19323,brazilian
30125,44094,korean
33922,2962,thai
1655,47147,greek
21962,28507,greek
7940,33666,french
30561,13940,cajun_creole
609,32722,vietnamese
11764,28625,british
31352,25841,moroccan
39252,32864,french
8772,6830,cajun_creole
1893,31923,italian
33511,13849,vietnamese
3774,26843,chinese
34020,38819,korean
2254,23747,french
8731,5521,southern_us
21316,32693,indian
20263,38792,indian
11059,28220,moroccan
174,35124,italian
9314,7086,greek
4713,36489,mexican
17766,47925,korean
25068,31471,brazilian
17334,29523,russian
20865,33975,mexican
28794,32785,greek
39269,36647,italian
26046,12556,mexican
3909,39500,russian
30482,39115,mexican
5175,45694,vietnamese
22959,27265,spanish
368,19747,korean
8082,9485,russian
35183,9080,italian
16959,34368,french
30,40429,irish
3764,48968,thai
10383,37729,southern_us
28494,7164,korean
36927,18316,mexican
23559,48993,mexican
13533,45161,brazilian
18790,44981,greek
24646,23344,chinese
22502,37725,mexican
29363,39138,korean
13217,38750,cajun_creole
28909,44064,vietnamese
11510,11317,french
13303,39083,italian
36496,341,irish
37956,20661,french
31395,46894,moroccan
9745,26082,russian
33708,7926,brazilian
25196,1085,irish
11191,22944,thai
11951,16296,jamaican
27643,37677,vietnamese
28647,16142,southern_us
9538,151,spanish
4395,17481,irish
12748,41346,italian
33045,14829,french
21914,38606,russian
7703,12464,british
31483,21858,italian
36788,26736,brazilian
7725,39407,greek
4953,44982,french
32024,23004,french
12962,16305,french
39311,21456,mexican
7335,41454,jamaican
22400,41998,british
13386,6377,indian
11406,9947,jamaican
9983,27978,italian
19575,6492,indian
30435,28744,italian
33323,40682,jamaican
7242,38073,brazilian
18651,33010,filipino
37453,24554,mexican
23794,2321,spanish
13753,48276,brazilian
29605,11960,italian
16360,1590,jamaican
34474,44404,spanish
14218,4041,korean
10283,33607,vietnamese
19129,21854,italian
30719,34075,british
20967,12566,russian
23024,21541,korean
6232,7327,italian
12249,18972,mexican
35536,17561,korean
6856,38438,italian
26185,124,korean
33520,28809,jamaican
27070,24837,indian
3793,5395,jamaican
22139,18269,mexican
16549,22593,japanese
26277,44268,japanese
31271,18248,russian
37164,38082,japanese
16013,14787,russian
1247,20776,russian
28612,16489,cajun_creole
32149,24590,mexican
25391,46001,irish
1095,44969,spanish
32896,39278,french
321,43228,italian
4521,31583,jamaican
37552,33052,thai
23783,20427,mexican
5928,2049,japanese
19157,25681,irish
283,23437,italian
23320,38973,cajun_creole
32941,9849,jamaican
36664,33398,italian
27889,27831,korean
8410,1907,japanese
21257,38316,russian
38437,32230,filipino
7619,39969,cajun_creole
736,43258,japanese
23776,24863,mexican
27922,4368,mexican
21735,25074,mexican
16146,39118,irish
29449,22350,italian
9838,49141,mexican
4864,19563,mexican
36941,44429,moroccan
5135,22677,greek
3184,1697,russian
26229,20289,thai
23640,18041,russian
33459,44740,italian
22003,19615,cajun_creole
32080,17077,brazilian
8825,16983,brazilian
3083,28323,japanese
32762,3788,japanese
37999,16686,french
14766,14802,irish
20547,41744,cajun_creole
4366,18546,mexican
18109,38307,moroccan
15864,38531,spanish
35836,9003,russian
13328,33080,korean
11903,43161,southern_us
36175,31503,japanese
30721,31433,japanese
17005,9645,mexican
16599,49139,mexican
1831,18364,southern_us
5791,22432,russian
25,26705,chinese
33182,41519,french
7340,44234,mexican
16020,16231,greek
32000,531,brazilian
21624,37759,indian
33753,36930,mexican
36698,46138,spanish
32456,12807,french
6938,6405,italian
26839,13149,italian
13807,30130,indian
13809,23261,filipino
6283,37728,mexican
28665,43850,japanese
20565,21987,mexican
7561,31024,british
9426,22454,italian
4056,19236,mexican
14610,18764,indian
18573,37805,greek
21311,39417,mexican
23077,40616,spanish
35486,38467,russian
5009,37613,korean
31471,12383,brazilian
31543,12619,british
39034,26939,french
9568,37091,brazilian
26449,41054,cajun_creole
4178,24013,spanish
33835,42224,spanish
2175,2106,italian
24677,17619,spanish
13286,10750,mexican
5355,29328,french
3433,45235,korean
37293,40383,filipino
39104,30543,italian
18043,27307,cajun_creole
38959,22942,greek
31837,9387,thai
22594,39222,french
15360,20067,french
1965,11769,cajun_creole
30099,25680,jamaican
13673,9234,indian
20413,4695,korean
16790,16588,italian
21115,474,vietnamese
22359,13039,korean
38119,33473,french
34813,37997,cajun_creole
22861,41256,spanish
25727,39995,jamaican
37713,48003,southern_us
10824,10163,french
3234,8974,vietnamese
32273,3996,french
36724,41756,chinese
37218,31112,spanish
17934,10116,filipino
1570,10889,spanish
34081,33432,russian
12768,25685,irish
12907,3146,vietnamese
10738,47694,indian
37680,38685,jamaican
1657,9429,british
15571,2627,irish
3833,4096,brazilian
16772,27399,filipino
28721,23990,russian
29299,37437,korean
2945,3485,southern_us
29849,27348,southern_us
20535,49441,moroccan
25676,27184,moroccan
30275,43658,vietnamese
19175,33282,moroccan
36725,27626,spanish
17224,493,spanish
14343,47292,cajun_creole
16030,28616,jamaican
36778,6921,filipino
2719,43975,italian
21417,32863,jamaican
52,35930,greek
28288,26622,italian
33060,37023,chinese
26378,35135,mexican
6389,31264,italian
6739,26877,vietnamese
36312,3637,thai
9832,14180,spanish
2951,31442,jamaican
25406,31989,moroccan
16829,38072,italian
29198,32071,southern_us
39388,3497,japanese
6967,24074,korean
15409,2574,southern_us
10871,7288,mexican
23920,11019,vietnamese
23740,22005,mexican
7882,27437,japanese
28263,18794,southern_us
19968,17085,filipino
24684,30526,greek
36446,1209,russian
18740,34842,filipino
22497,30378,southern_us
15733,9196,thai
31409,26542,indian
34149,35805,italian
34801,10783,greek
7093,48330,cajun_creole
22883,380,vietnamese
34425,18850,southern_us
31641,17426,chinese
15414,314,moroccan
38372,8967,brazilian
36397,24858,brazilian
36313,31751,cajun_creole
17594,24439,vietnamese
2096,48112,moroccan
15735,33238,mexican
14370,42150,southern_us
31472,47634,moroccan
11272,36924,southern_us
26168,13959,korean
13658,40307,chinese
21684,29879,irish
37932,22062,chinese
26109,29957,russian
21312,18843,jamaican
9255,18139,spanish
12941,18125,british
6372,28098,moroccan
7963,41222,british
13200,40596,korean
4112,49492,mexican
23207,40186,korean
23750,16510,russian
32418,46324,indian
38549,41657,british
32720,14819,southern_us
36615,39737,greek
12603,49560,korean
221,14198,brazilian
21726,9478,southern_us
5829,34849,jamaican
30253,14346,irish
37496,12520,brazilian
20281,3360,italian
26825,37694,russian
12898,42308,moroccan
24662,24016,brazilian
13599,14227,spanish
5893,23584,mexican
37741,40923,italian
31572,22121,mexican
38971,44100,jamaican
31836,16318,brazilian
4340,13562,greek
17741,19421,irish
1909,11401,brazilian
9494,32442,french
19565,29147,cajun_creole
31642,19537,moroccan
31230,9475,cajun_creole
17860,5827,mexican
29536,38812,cajun_creole
2080,24017,italian
36537,44329,cajun_creole
12012,31927,italian
16258,35211,korean
39050,4310,french
29835,28845,jamaican
23842,28911,indian
34023,42331,cajun_creole
33291,34073,russian
17323,34695,korean
14306,7661,moroccan
15792,4303,brazilian
21548,44213,spanish
28739,32638,moroccan
28757,24316,italian
35902,42072,mexican
38660,15123,korean
28009,23955,mexican
4667,874,cajun_creole
25120,491,mexican
31233,42328,cajun_creole
21782,47782,spanish
29698,29601,french
13304,29321,russian
272,48911,filipino
1233,28586,italian
20243,28858,russian
25576,32818,mexican
35262,35316,indian
25045,34024,korean
5721,28114,vietnamese
11004,44991,cajun_creole
36922,33846,mexican
29587,17302,irish
4966,713,spanish
23350,14418,russian
13820,42972,french
34224,43324,vietnamese
13138,27536,japanese
7274,25542,thai
11529,433,mexican
26139,22986,jamaican
29665,13054,italian
18575,7836,british
31431,6789,japanese
22907,34904,cajun_creole
4770,7773,mexican
3981,17189,brazilian
21912,29786,indian
13405,20682,mexican
30808,14075,brazilian
12067,44201,indian
37848,33954,italian
5544,38144,mexican
36807,10507,southern_us
2499,30699,french
37928,3961,southern_us
20273,3806,japanese
14089,18990,indian
17924,47296,british
20287,4296,british
39138,46351,thai
11251,43174,italian
34957,24147,spanish
31968,31556,japanese
22900,43468,korean
1504,36189,mexican
34417,49496,mexican
7431,35367,french
14794,45011,korean
13395,38129,french
8242,19176,korean
8691,47410,italian
27212,45866,italian
12730,33786,vietnamese
1214,6929,irish
16255,41843,cajun_creole
38637,41549,filipino
5555,18260,french
11133,42793,thai
34742,20550,cajun_creole
20109,26497,filipino
739,28421,greek
36043,46599,cajun_creole
8442,39168,indian
18198,39721,mexican
37183,23797,japanese
12203,5779,french
1775,38845,thai
8254,17968,russian
29763,38722,italian
32506,22067,korean
24098,42187,jamaican
959,17832,vietnamese
17742,5671,brazilian
39056,548,italian
25388,41368,jamaican
17908,27693,italian
8729,17162,british
27971,4952,moroccan
29585,43612,greek
4608,7865,korean
28576,7812,thai
19976,40113,southern_us
38982,18286,moroccan
33331,39313,greek
8138,28883,brazilian
30080,34573,brazilian
15874,35233,brazilian
4465,3472,mexican
16886,22703,moroccan
3084,4619,filipino
4884,14395,moroccan
7196,40540,italian
688,20807,filipino
3984,2837,vietnamese
9921,8253,british
21642,2984,mexican
23498,5585,moroccan
36528,16618,thai
10987,26141,southern_us
38118,23396,mexican
19075,15329,mexican
28136,34396,russian
21209,38692,moroccan
17917,29218,thai
31299,31674,vietnamese
3461,48683,french
20111,48662,thai
28865,28595,mexican
7570,10253,korean
3641,32205,moroccan
1440,32613,russian
34890,35926,italian
11489,42042,moroccan
23910,29494,chinese
34429,1199,spanish
27811,42453,moroccan
30814,24525,greek
26272,20557,chinese
19841,34658,italian
28520,3706,chinese
29290,23380,jamaican
30779,44989,british
8803,16075,mexican
13183,5414,jamaican
1040,32443,thai
38105,23412,moroccan
13600,30238,russian
603,689,southern_us
9952,23906,cajun_creole
12189,8075,cajun_creole
7492,45988,filipino
7315,32110,mexican
13850,15284,filipino
26216,26769,mexican
29949,29664,brazilian
29921,37306,thai
13107,43122,vietnamese
13291,3607,vietnamese
5801,5284,brazilian
17983,41571,mexican
17659,5409,french
7705,14751,spanish
27440,27154,french
16489,42864,mexican
34569,30290,cajun_creole
24331,37937,moroccan
38159,16327,vietnamese
31574,41959,moroccan
19449,39874,korean
34623,14009,japanese
581,38250,brazilian
35695,47491,mexican
19811,25908,jamaican
11950,28738,jamaican
18841,46058,brazilian
29525,18806,moroccan
9684,44049,indian
4248,32269,greek
39306,37826,french
32257,1060,japanese
5914,9020,italian
37518,22996,korean
665,43116,southern_us
34063,38300,cajun_creole
32862,42465,irish
9180,7675,jamaican
3252,32542,mexican
29211,10371,mexican
12445,27691,spanish
36439,10472,indian
26778,22386,italian
21266,7333,japanese
32570,24022,russian
25230,20117,jamaican
13637,8737,spanish
19463,43240,mexican
30974,13741,french
21577,13131,french
13728,22568,moroccan
9206,23418,moroccan
17816,7623,japanese
9346,10243,brazilian
34091,10469,vietnamese
19011,19522,brazilian
1826,31495,russian
21990,32319,mexican
20352,12056,cajun_creole
4485,45399,french
20849,4362,cajun_creole
16573,13308,british
16969,42057,southern_us
17228,11025,cajun_creole
8281,149,chinese
14740,4747,thai
28542,30545,vietnamese
1449,35362,brazilian
33788,10500,french
16483,28935,southern_us
1935,1272,spanish
35358,14286,vietnamese
8550,12124,russian
35513,42714,filipino
11524,2365,indian
19922,26003,japanese
20148,33495,jamaican
20473,33921,french
34970,10219,greek
30196,34775,cajun_creole
21643,17411,cajun_creole
29866,43590,russian
33292,29299,french
31626,23110,brazilian
20044,20927,brazilian
22417,7218,brazilian
8348,2565,russian
23420,32260,thai
6958,14271,thai
24862,16418,irish
30175,8052,indian
33385,27166,japanese
10709,15491,indian
21306,6741,brazilian
39652,32714,thai
17708,36424,vietnamese
5661,36265,greek
9791,427,mexican
24264,14249,japanese
32928,26444,vietnamese
12126,7730,mexican
21709,45796,southern_us
32147,31196,indian
30348,6287,moroccan
39115,38767,korean
36973,44856,greek
7024,18505,mexican
21489,8665,indian
39136,1734,greek
23269,21021,jamaican
7305,33654,vietnamese
21121,4479,irish
13909,17736,jamaican
15324,48820,korean
4958,9893,moroccan
4561,1841,spanish
703,26091,french
26180,48011,spanish
33135,963,brazilian
38954,17255,cajun_creole
18030,23646,spanish
39350,15906,southern_us
31643,26146,french
17452,9311,mexican
32109,5061,vietnamese
12883,34965,mexican
22208,41164,brazilian
1511,22248,korean
33832,8729,british
1235,16037,mexican
10864,39260,mexican
23662,30659,korean
20543,48629,russian
36307,39815,brazilian
11928,7192,mexican
13124,32517,italian
2303,26262,french
10352,9835,japanese
7717,11713,thai
27271,45023,filipino
37478,35343,mexican
34184,12918,jamaican
33332,20339,mexican
34703,47754,spanish
9755,31369,moroccan
18311,21315,southern_us
28676,30795,spanish
184,4748,mexican
37083,31668,russian
25453,9790,mexican
29240,38549,brazilian
36430,17231,jamaican
25427,46278,brazilian
13656,18895,irish
8268,25487,chinese
4515,38128,irish
5580,26851,vietnamese
26061,12319,brazilian
10119,38281,mexican
31310,48995,brazilian
4569,12246,cajun_creole
31272,1892,indian
16091,48627,spanish
7055,1075,moroccan
24819,4770,cajun_creole
9688,37941,korean
30277,10350,italian
32545,29952,russian
28625,30344,cajun_creole
22944,33405,jamaican
17897,27439,vietnamese
9719,20710,vietnamese
12237,7389,greek
19293,27256,indian
31167,42744,chinese
16872,30450,vietnamese
37485,26863,chinese
18331,48626,moroccan
653,8358,southern_us
33098,46525,greek
12277,35406,brazilian
33368,11925,indian
10926,47663,italian
15155,4646,spanish
3383,1348,cajun_creole
29030,5806,british
31445,857,greek
6160,21502,russian
7125,6663,spanish
15114,16762,spanish
6640,5329,jamaican
19504,46644,brazilian
9950,3553,mexican
12309,6914,chinese
26703,38552,mexican
30450,1435,greek
20562,8386,russian
13170,15783,spanish
21330,43548,british
24127,34104,thai
14575,5271,greek
25288,47757,spanish
8078,25579,russian
24743,10090,southern_us
16593,38053,greek
5195,46878,southern_us
31218,394,moroccan
14684,44260,russian
9220,31437,japanese
36735,3592,jamaican
2498,25377,irish
23551,47218,mexican
22884,37132,spanish
35500,14409,chinese
22655,37187,cajun_creole
29699,44076,korean
36760,22367,cajun_creole
33883,17058,southern_us
35671,39390,cajun_creole
14829,43572,spanish
20968,37200,filipino
26612,4249,moroccan
23008,5205,mexican
36781,27299,korean
35609,26367,southern_us
18970,2734,korean
8379,17928,cajun_creole
10409,14179,french
9025,26185,spanish
25799,5441,irish
3639,12942,italian
6181,6616,cajun_creole
28373,9371,italian
29209,17282,indian
13016,34605,mexican
5870,4704,cajun_creole
6074,36931,indian
28568,13677,vietnamese
13601,7543,cajun_creole
12248,17974,filipino
9479,740,vietnamese
18703,25949,cajun_creole
2388,48705,mexican
6679,1913,thai
18567,43302,japanese
13789,11536,indian
11199,43280,southern_us
37910,1613,italian
13962,534,mexican
6717,33578,brazilian
17560,41084,vietnamese
34097,45588,spanish
22958,2256,filipino
20378,41780,korean
35600,23300,brazilian
36048,30040,mexican
29764,20769,korean
20889,47967,french
24582,237,russian
20144,21642,jamaican
37136,6869,russian
33248,19310,indian
34919,28358,korean
33985,42294,italian
37911,26820,indian
34695,27425,vietnamese
3781,42989,filipino
4199,17046,french
12196,29611,indian
34857,5793,cajun_creole
17108,20695,korean
9224,146,jamaican
31451,11582,russian
35884,21741,greek
17669,41367,mexican
4821,20336,french
6825,48317,greek
4987,39188,greek
24010,13522,southern_us
7135,46365,indian
15203,729,korean
17618,7217,thai
19856,43417,korean
28120,4260,italian
2775,18042,cajun_creole
32498,28821,greek
3799,11229,chinese
39439,6777,italian
37032,33805,thai
7073,39181,mexican
17573,225,filipino
30106,33199,cajun_creole
21959,31222,italian
8157,8280,vietnamese
20327,4375,southern_us
21742,18350,moroccan
3719,4285,vietnamese
5397,1226,cajun_creole
38421,40468,spanish
15955,20,russian
36717,15052,moroccan
39374,21387,italian
18118,32216,japanese
34849,758,russian
25295,9042,chinese
36591,38231,irish
25721,12190,indian
19607,30237,irish
1625,25623,jamaican
33000,41979,spanish
1999,19861,greek
15401,5000,mexican
38936,40805,cajun_creole
34546,40582,jamaican
28321,48443,thai
5112,6698,spanish
1288,42840,russian
30356,47962,jamaican
38300,1776,vietnamese
33264,25803,mexican
12271,36990,irish
4154,14151,moroccan
30328,42529,japanese
20622,19114,greek
20803,37857,mexican
12571,7562,cajun_creole
27728,41340,mexican
14112,49523,mexican
4942,34885,cajun_creole
10707,39185,jamaican
11522,28150,japanese
18546,33925,korean
38837,29296,jamaican
17724,25517,japanese
27561,26302,greek
25101,25102,brazilian
19119,6055,indian
3010,17173,jamaican
9734,16998,greek
6691,14980,filipino
28331,37397,cajun_creole
21843,23222,japanese
35391,18693,british
27936,9740,brazilian
7360,18076,spanish
16633,17883,british
8553,35296,jamaican
34556,8025,greek
16042,29254,irish
26637,33440,cajun_creole
38807,34080,indian
32133,43272,greek
24252,9787,mexican
198,40738,french
12010,17241,spanish
35973,15813,greek
33712,33385,vietnamese
5566,14090,russian
21496,34019,cajun_creole
11766,29496,italian
38635,44153,russian
22938,21175,brazilian
29119,16392,cajun_creole
25009,8739,cajun_creole
17239,14021,indian
19913,43349,italian
24727,5552,cajun_creole
28912,18949,chinese
21513,7958,korean
2588,39665,filipino
7967,14190,greek
30477,15682,cajun_creole
33769,2147,southern_us
32155,43917,irish
36630,8555,mexican
31957,4127,vietnamese
3,22213,korean
24396,7414,russian
11767,25064,thai
25268,29631,russian
23651,21769,irish
26170,38109,italian
33754,45962,spanish
1380,16068,greek
33326,32820,russian
25018,1500,moroccan
12015,37551,korean
5746,27721,korean
16154,46776,spanish
7975,8719,moroccan
32522,41043,moroccan
20127,32158,southern_us
477,14398,korean
11761,49342,italian
29206,30417,vietnamese
37959,23533,jamaican
4785,44573,french
36228,10604,korean
18656,3219,spanish
31872,8463,french
37414,34966,irish
30937,13312,southern_us
13974,36966,spanish
18939,20683,thai
21765,15294,spanish
16180,36217,spanish
10345,36170,southern_us
13727,26310,russian
35796,36293,cajun_creole
4409,4228,brazilian
24220,41479,brazilian
21277,21830,brazilian
24702,21536,brazilian
20335,15321,greek
23503,43608,french
34379,26878,italian
10767,20488,vietnamese
5965,45203,vietnamese
24318,40758,japanese
12485,2176,filipino
4080,29453,jamaican
7252,18375,mexican
37844,49648,british
4527,21380,indian
18687,40094,russian
3744,6480,french
19276,20899,southern_us
17410,34998,british
25035,37066,indian
12461,4758,greek
19827,28804,mexican
32285,40660,moroccan
24708,49166,french
15394,29632,italian
22335,7313,british
14947,25476,jamaican
25730,38915,french
32783,11478,italian
16416,4357,french
27047,11009,italian
18126,18161,mexican
20325,12409,irish
30479,12285,greek
31507,24591,southern_us
17420,47914,british
12740,20883,russian
14857,35266,mexican
26991,592,vietnamese
23537,30330,indian
28915,36877,jamaican
33031,29921,spanish
39133,29387,indian
38226,13295,southern_us
12300,20567,italian
35096,27686,french
19281,5674,mexican
18394,21260,moroccan
11068,21997,mexican
38004,38422,southern_us
26103,13049,mexican
24765,36520,spanish
36548,29839,french
33963,27421,chinese
35613,29684,greek
1178,46759,moroccan
19842,12429,japanese
9353,41714,italian
17861,43751,brazilian
35761,10540,spanish
19416,45109,japanese
16343,3154,chinese
15012,34270,mexican
1862,13383,mexican
13162,25255,vietnamese
6777,48994,greek
22349,4622,vietnamese
36110,14010,mexican
1224,21457,greek
16707,1291,irish
2885,5263,russian
32020,6207,russian
1700,43008,indian
2413,5384,spanish
8933,8262,southern_us
23399,2416,italian
12052,19662,vietnamese
26531,44762,french
11392,4750,irish
9154,47858,mexican
18786,24626,french
34783,25708,brazilian
23158,13862,cajun_creole
15595,32877,brazilian
16947,9107,thai
29933,23897,brazilian
18111,27195,mexican
996,30297,korean
2476,26099,spanish
32764,42548,russian
2855,3441,irish
6692,20969,cajun_creole
2087,24028,brazilian
313,38706,brazilian
13707,40150,brazilian
30355,36392,brazilian
34183,26794,mexican
9170,5243,mexican
10795,15117,french
12110,35334,cajun_creole
22623,5325,mexican
19142,21152,cajun_creole
29852,47970,thai
17368,12786,italian
2034,10789,russian
24552,1390,irish
32552,42539,cajun_creole
37886,10874,italian
34459,41503,filipino
17284,39383,indian
34111,11673,filipino
6634,2051,spanish
31846,35386,italian
23797,23639,vietnamese
6447,33587,jamaican
3716,1698,vietnamese
5395,21882,greek
36746,37832,french
1184,42011,spanish
8414,5298,thai
5150,32295,moroccan
8165,515,italian
3680,46240,french
36429,2265,russian
23550,32357,southern_us
37063,43756,italian
10624,46464,indian
32800,4588,jamaican
1336,5073,spanish
23135,27297,mexican
13692,3573,filipino
25544,20593,greek
35957,33255,french
682,46879,mexican
24182,11880,indian
11820,16346,southern_us
13960,21266,italian
35240,8758,japanese
11447,6311,filipino
7502,43958,brazilian
12605,3662,spanish
33009,28767,spanish
24917,39386,cajun_creole
1016,15730,greek
29858,7732,cajun_creole
21636,29141,spanish
25681,45301,mexican
34473,15818,french
22155,11551,vietnamese
33188,25310,chinese
4979,43312,korean
3591,45968,spanish
4098,1922,british
39542,43143,mexican
31843,15250,british
4513,2673,spanish
21828,11001,spanish
4519,22328,chinese
27716,34361,italian
6865,30959,greek
22905,25634,irish
6998,12911,korean
23026,30811,mexican
32161,30093,moroccan
29321,10966,moroccan
20227,45197,filipino
33972,13840,cajun_creole
25199,40431,southern_us
9653,24181,vietnamese
33071,15371,chinese
34619,46744,brazilian
12447,40544,cajun_creole
13136,11698,moroccan
15886,22359,southern_us
23569,40058,mexican
10099,32229,irish
9056,10549,brazilian
6419,19833,korean
35309,1811,mexican
7011,19772,brazilian
17200,47578,mexican
25713,21084,vietnamese
6611,7263,filipino
36624,13405,french
18570,4058,irish
20373,7529,russian
394,45574,irish
8725,7655,russian
30846,32669,korean
26074,14691,cajun_creole
14565,4382,thai
6655,34871,korean
33059,30485,vietnamese
17460,32407,indian
7968,24460,moroccan
39091,47964,italian
31284,31079,russian
37633,15200,southern_us
1692,19164,french
33487,19158,moroccan
8149,20190,japanese
11444,16801,thai
11589,541,vietnamese
7088,3231,southern_us
20046,3575,filipino
20814,21725,cajun_creole
28038,8456,jamaican
29652,25109,mexican
1207,21508,cajun_creole
8091,23597,italian
17790,12658,greek
38015,2269,mexican
28365,21118,greek
11460,42607,mexican
17400,24585,indian
15672,48265,british
1638,20087,chinese
20860,11700,mexican
19681,39405,moroccan
9725,10608,spanish
36396,25449,thai
30220,22151,french
28218,9008,french
27542,13297,mexican
23023,10818,british
3310,4283,cajun_creole
15646,12640,greek
31442,22584,japanese
36051,368,russian
27469,19428,french
27557,48496,brazilian
3610,4962,southern_us
8297,17704,brazilian
18825,43670,russian
10632,29657,moroccan
18660,49497,vietnamese
37824,4820,southern_us
2982,31329,thai
32240,48325,irish
19507,30740,cajun_creole
38595,24574,mexican
9355,20616,cajun_creole
7409,24513,italian
25422,31186,jamaican
23477,15718,italian
7471,17753,italian
32643,21377,french
14574,280,japanese
1749,4384,cajun_creole
29809,36566,vietnamese
33862,7593,cajun_creole
35618,32856,russian
24914,29017,spanish
8554,13532,vietnamese
33670,8907,russian
17894,40520,korean
14547,26431,japanese
37156,43772,mexican
10009,36459,japanese
25596,19181,cajun_creole
14963,14616,brazilian
12937,10944,vietnamese
32065,22589,french
28977,45382,thai
33689,40219,moroccan
31833,31093,moroccan
12550,47217,korean
17109,24296,irish
13123,14757,mexican
13370,11184,indian
7237,18940,brazilian
163,45193,japanese
17928,30358,mexican
20776,16398,greek
10192,33760,british
5049,35583,filipino
9034,49335,french
33519,12593,japanese
7483,13471,jamaican
16762,49505,french
27766,41337,japanese
8156,12880,russian
4175,34802,irish
1291,29445,french
27722,38338,british
23981,17943,mexican
10655,29164,korean
28896,19933,moroccan
33173,2414,brazilian
3418,27819,filipino
3753,46605,italian
15569,44191,southern_us
11355,7320,korean
