id,cuisine
25849,cajun_creole
4543,jamaican
25306,jamaican
41966,cajun_creole
48719,jamaican
48191,filipino
8826,brazilian
42703,mexican
16083,greek
26613,jamaican
28088,russian
39965,brazilian
36239,korean
4322,moroccan
9951,french
3045,brazilian
28585,moroccan
39841,french
25913,jamaican
39715,vietnamese
23135,jamaican
47022,indian
24160,brazilian
18619,italian
12574,korean
22681,moroccan
33692,brazilian
538,mexican
22118,thai
21890,irish
36340,moroccan
27973,brazilian
12870,mexican
22564,korean
35063,mexican
7000,jamaican
11318,jamaican
47001,italian
11395,thai
23507,filipino
47242,cajun_creole
48957,greek
17721,russian
25138,russian
47438,jamaican
47162,russian
42459,moroccan
6486,cajun_creole
24116,jamaican
31596,chinese
38887,korean
10665,jamaican
13712,spanish
2633,russian
35784,russian
45204,greek
46722,southern_us
34949,brazilian
35321,thai
46430,jamaican
34431,russian
30890,jamaican
42132,filipino
15702,vietnamese
47719,moroccan
45160,italian
20600,french
10800,greek
30479,moroccan
9457,jamaican
26571,thai
42942,southern_us
36635,mexican
43617,thai
16911,mexican
122,cajun_creole
22340,russian
37007,moroccan
23595,spanish
25233,moroccan
5503,korean
47338,thai
44695,vietnamese
7141,brazilian
14564,brazilian
19655,jamaican
35326,brazilian
35922,jamaican
28171,jamaican
1322,jamaican
14923,cajun_creole
42344,filipino
16380,mexican
15233,indian
8338,filipino
41014,moroccan
30440,mexican
23043,chinese
20788,jamaican
14375,jamaican
1184,filipino
34280,british
46171,cajun_creole
31834,moroccan
14759,brazilian
15855,moroccan
6662,mexican
15056,moroccan
34873,jamaican
20089,southern_us
20015,jamaican
18402,italian
6418,brazilian
1454,vietnamese
14070,vietnamese
26424,japanese
27349,brazilian
26459,korean
13151,moroccan
12264,moroccan
18366,french
46851,korean
18954,southern_us
39858,korean
43500,british
21656,russian
10505,korean
5313,indian
28951,japanese
19961,jamaican
1795,brazilian
9917,irish
26180,mexican
9726,greek
47689,italian
7866,mexican
41625,spanish
35160,korean
4430,spanish
39082,british
46186,indian
11988,jamaican
24177,vietnamese
31849,irish
41194,moroccan
36968,mexican
42330,vietnamese
36791,korean
19704,greek
4933,moroccan
4255,mexican
37105,french
35848,mexican
17416,spanish
39066,greek
36270,cajun_creole
24406,jamaican
20517,spanish
27630,mexican
19670,brazilian
4685,italian
45260,spanish
378,korean
40841,irish
27632,japanese
12193,mexican
38047,brazilian
10170,italian
25043,korean
23851,vietnamese
14743,korean
13294,irish
26466,korean
32002,french
37526,brazilian
8888,brazilian
38945,moroccan
38546,moroccan
38869,brazilian
10556,southern_us
3296,french
25977,mexican
32025,mexican
44087,greek
32762,russian
824,irish
44636,moroccan
542,korean
38218,french
41930,brazilian
1987,spanish
37378,jamaican
8873,spanish
1513,korean
44013,russian
38042,indian
11576,jamaican
24510,jamaican
823,jamaican
23443,jamaican
34870,indian
3846,brazilian
14993,french
16854,mexican
5886,spanish
33793,cajun_creole
2999,irish
20843,brazilian
29153,thai
33790,moroccan
16516,french
37887,french
18466,indian
48033,moroccan
45404,moroccan
4175,jamaican
31986,italian
38555,japanese
26832,korean
19810,moroccan
49086,irish
39579,cajun_creole
25551,brazilian
42549,jamaican
22052,spanish
45632,irish
4143,mexican
11310,russian
32839,korean
48171,chinese
22896,cajun_creole
10878,chinese
31643,mexican
47624,thai
35141,brazilian
13498,jamaican
24566,moroccan
16533,french
15437,jamaican
19426,greek
32416,thai
2427,italian
9178,southern_us
40606,brazilian
28450,korean
7946,russian
21756,moroccan
17843,jamaican
44066,brazilian
7427,korean
11297,russian
42965,moroccan
23067,russian
35066,vietnamese
27938,moroccan
39075,greek
20200,jamaican
19823,vietnamese
12336,filipino
34714,filipino
45388,moroccan
25639,greek
33985,russian
25524,thai
19641,chinese
11106,korean
22165,moroccan
35412,greek
23475,korean
1570,spanish
12815,british
37253,moroccan
16900,italian
7701,irish
49391,jamaican
1132,greek
13051,brazilian
2284,korean
21410,brazilian
25604,greek
45746,filipino
35911,cajun_creole
26608,korean
16991,irish
40657,mexican
47960,mexican
38408,jamaican
1295,cajun_creole
40139,russian
38538,jamaican
26420,brazilian
10326,filipino
5181,mexican
18210,moroccan
3241,brazilian
27062,greek
41527,jamaican
45484,brazilian
38755,jamaican
47246,greek
164,moroccan
723,moroccan
299,jamaican
1519,greek
34077,filipino
45254,jamaican
34760,irish
11154,mexican
26274,greek
15081,greek
45100,cajun_creole
1417,irish
32083,irish
29971,jamaican
17679,jamaican
36539,indian
34975,greek
4633,mexican
10321,filipino
35565,jamaican
26919,jamaican
9549,italian
31863,cajun_creole
22053,moroccan
19443,moroccan
18540,greek
23354,greek
13859,filipino
23904,korean
6675,italian
18595,brazilian
12967,thai
17283,irish
23211,mexican
14358,jamaican
31398,jamaican
42650,italian
25258,jamaican
18457,vietnamese
11810,jamaican
9499,jamaican
11943,filipino
6810,vietnamese
34323,french
23296,filipino
45927,korean
45196,french
19917,japanese
20210,jamaican
41629,japanese
39907,italian
4956,brazilian
37058,brazilian
20859,korean
3315,french
4401,jamaican
21361,cajun_creole
44164,french
26391,moroccan
47771,greek
44140,moroccan
43739,jamaican
12481,southern_us
12292,vietnamese
15965,indian
23409,brazilian
39005,korean
2774,jamaican
14529,korean
16926,russian
26890,brazilian
9663,british
43052,vietnamese
24193,irish
5476,greek
10048,moroccan
1981,mexican
12194,chinese
22202,brazilian
7626,korean
37365,brazilian
44144,thai
37723,brazilian
47194,brazilian
30827,brazilian
33108,indian
2075,cajun_creole
6326,italian
11083,cajun_creole
30311,thai
45371,moroccan
18232,french
9768,korean
6648,irish
35650,vietnamese
23013,jamaican
6669,mexican
42670,jamaican
18155,cajun_creole
44622,vietnamese
28426,spanish
23743,mexican
14176,jamaican
9576,greek
36577,spanish
16671,moroccan
22964,spanish
16424,russian
47225,jamaican
17565,moroccan
36401,filipino
30314,spanish
32982,jamaican
21866,russian
1475,british
13053,jamaican
33983,russian
24051,japanese
22800,jamaican
16561,korean
2740,russian
219,spanish
48737,moroccan
2164,russian
13579,greek
71,brazilian
12420,spanish
35209,brazilian
11472,jamaican
43172,thai
24927,jamaican
37102,jamaican
10743,russian
27874,jamaican
9565,thai
21419,spanish
767,filipino
28308,japanese
37605,spanish
9558,russian
31527,korean
2419,filipino
7541,jamaican
11400,greek
23487,mexican
8087,russian
21906,british
48830,mexican
37328,brazilian
45490,korean
9710,greek
16153,spanish
39537,jamaican
13923,jamaican
8120,brazilian
12923,cajun_creole
1556,indian
6871,greek
34201,russian
36146,jamaican
33170,jamaican
20082,korean
26517,jamaican
15214,jamaican
34092,cajun_creole
40902,french
44452,moroccan
2083,filipino
44897,spanish
17850,irish
26693,greek
19618,indian
35589,indian
46084,cajun_creole
17256,brazilian
47570,brazilian
32796,moroccan
27047,moroccan
39487,moroccan
130,korean
17627,cajun_creole
29072,jamaican
1108,russian
22666,cajun_creole
41630,cajun_creole
27289,spanish
42299,cajun_creole
36078,jamaican
7098,jamaican
46999,vietnamese
28791,korean
39576,spanish
2447,irish
22449,russian
23828,jamaican
5660,russian
47460,korean
17912,brazilian
12288,cajun_creole
44037,russian
20875,brazilian
6500,korean
13813,cajun_creole
4907,moroccan
38186,filipino
9816,jamaican
8170,jamaican
21681,brazilian
42384,cajun_creole
35366,indian
34244,indian
35421,jamaican
33457,mexican
28026,jamaican
38122,jamaican
21362,russian
42253,jamaican
21994,russian
34457,filipino
40229,mexican
10181,russian
38257,jamaican
40992,brazilian
15617,mexican
34754,korean
45459,italian
31295,russian
44977,british
18322,thai
23257,korean
10084,brazilian
16445,indian
10594,filipino
26828,greek
47643,chinese
49680,jamaican
27446,jamaican
8731,brazilian
37341,indian
42241,japanese
13669,jamaican
21403,jamaican
688,mexican
23894,brazilian
35753,jamaican
44692,brazilian
235,mexican
20982,brazilian
10166,mexican
2187,russian
5022,filipino
49037,spanish
44478,french
8912,jamaican
8919,jamaican
23856,southern_us
14647,spanish
48870,filipino
14377,spanish
18548,british
39591,british
46746,italian
31926,spanish
10159,korean
11342,filipino
32421,brazilian
19969,greek
3029,russian
39565,brazilian
7426,spanish
20624,moroccan
4385,british
18761,brazilian
46710,jamaican
46241,british
14208,moroccan
29323,brazilian
40663,russian
32391,mexican
9506,spanish
35402,spanish
48796,russian
4657,korean
2404,moroccan
36923,moroccan
41762,spanish
19344,filipino
19876,italian
39452,brazilian
19209,indian
35461,filipino
5784,southern_us
40345,brazilian
24765,italian
25563,brazilian
40680,mexican
36932,cajun_creole
28106,spanish
12717,brazilian
40100,greek
6960,brazilian
20724,korean
24433,spanish
32118,korean
22353,greek
23040,thai
46246,spanish
36642,brazilian
21579,mexican
24073,irish
16775,korean
24732,jamaican
24221,french
33300,moroccan
34971,filipino
19777,moroccan
24337,spanish
24709,korean
28557,italian
8963,brazilian
31515,moroccan
22575,mexican
11011,greek
42030,italian
48012,korean
13623,korean
49552,spanish
5702,chinese
3847,moroccan
34221,greek
4312,indian
35834,jamaican
11849,cajun_creole
38290,jamaican
3064,cajun_creole
30099,jamaican
37354,jamaican
27877,cajun_creole
45642,brazilian
10629,jamaican
17557,mexican
3725,vietnamese
49507,moroccan
5560,moroccan
42239,indian
29559,brazilian
46028,russian
26523,mexican
28313,jamaican
32502,vietnamese
43610,jamaican
35563,spanish
22160,jamaican
11258,thai
36220,jamaican
15974,filipino
30449,british
29676,indian
29951,korean
2268,spanish
36813,cajun_creole
28096,spanish
40471,spanish
6545,brazilian
33598,moroccan
22338,spanish
41918,filipino
2133,cajun_creole
42259,korean
11056,mexican
7034,brazilian
17040,jamaican
35238,jamaican
46155,southern_us
23356,italian
3909,jamaican
22107,mexican
1656,brazilian
9302,jamaican
19473,brazilian
13566,jamaican
23424,cajun_creole
4139,korean
15970,spanish
47732,brazilian
37251,southern_us
44870,vietnamese
9773,greek
2131,brazilian
6381,filipino
9613,korean
47364,japanese
34376,italian
26408,filipino
4763,jamaican
18982,mexican
2766,filipino
19247,chinese
13462,japanese
19678,brazilian
22814,korean
18582,cajun_creole
3124,filipino
19347,moroccan
8812,russian
22037,jamaican
15423,british
35960,greek
49336,jamaican
1255,mexican
17646,brazilian
20631,cajun_creole
19492,french
22895,moroccan
18607,british
34569,filipino
48356,french
12252,brazilian
21071,greek
22458,jamaican
19585,british
15597,russian
15038,jamaican
20028,korean
29764,mexican
17206,jamaican
40901,mexican
37954,thai
16933,vietnamese
42657,moroccan
21846,thai
33834,brazilian
25873,brazilian
5938,filipino
34762,mexican
39835,british
5805,moroccan
13914,chinese
45924,moroccan
41460,moroccan
37287,french
25059,thai
34872,brazilian
7524,thai
10427,korean
8014,greek
14740,jamaican
24329,filipino
38514,vietnamese
12665,thai
24655,italian
7078,filipino
15995,russian
15861,brazilian
30662,southern_us
17836,jamaican
2078,russian
3600,filipino
46302,moroccan
28375,brazilian
34839,thai
18345,vietnamese
23205,french
34763,russian
26692,irish
10317,vietnamese
11767,jamaican
36881,moroccan
33468,thai
20669,brazilian
18159,brazilian
22891,french
39588,moroccan
35941,korean
15981,mexican
26013,thai
5076,korean
1573,italian
39380,jamaican
13845,irish
35146,jamaican
32924,moroccan
9567,greek
35203,spanish
39666,greek
17786,filipino
21936,greek
8668,chinese
41339,russian
32268,greek
29706,cajun_creole
42032,jamaican
8105,brazilian
11218,british
7159,jamaican
47817,jamaican
1572,jamaican
38720,russian
14780,mexican
31839,moroccan
6501,cajun_creole
39533,cajun_creole
22820,jamaican
9619,southern_us
14025,brazilian
19697,jamaican
5370,jamaican
32639,jamaican
15249,brazilian
47776,moroccan
48134,brazilian
24141,jamaican
4117,chinese
20578,jamaican
47585,russian
20326,brazilian
43932,jamaican
29704,filipino
12447,brazilian
38117,filipino
2684,greek
25371,russian
25518,filipino
27083,italian
16073,moroccan
45667,cajun_creole
44188,brazilian
44888,brazilian
41594,italian
1061,korean
6536,irish
31586,korean
9792,moroccan
40395,thai
24861,greek
32253,indian
31082,cajun_creole
19298,korean
6600,vietnamese
46939,cajun_creole
6092,jamaican
36600,irish
45979,brazilian
46910,cajun_creole
14174,irish
10609,mexican
28647,moroccan
19066,indian
16803,moroccan
49114,jamaican
14664,korean
39670,brazilian
4583,moroccan
31121,british
12589,jamaican
22551,jamaican
11817,greek
22003,moroccan
42091,french
45966,vietnamese
6811,filipino
2711,mexican
44757,jamaican
5349,british
30294,jamaican
48944,jamaican
44048,spanish
411,british
44998,vietnamese
18078,filipino
48533,greek
16485,korean
32939,russian
11808,brazilian
23059,korean
16466,jamaican
7315,jamaican
13178,jamaican
2751,jamaican
41395,spanish
20534,brazilian
12111,british
38708,russian
37481,spanish
28048,jamaican
13123,spanish
2174,korean
17190,brazilian
25756,mexican
38180,moroccan
26892,jamaican
23757,japanese
8553,moroccan
36272,filipino
35224,jamaican
5203,brazilian
23565,russian
31420,chinese
43491,vietnamese
38773,brazilian
15223,moroccan
17763,brazilian
24528,russian
21704,irish
45329,brazilian
48876,jamaican
3741,brazilian
47710,italian
9182,jamaican
13782,cajun_creole
3369,korean
11985,brazilian
39817,brazilian
26869,moroccan
37461,indian
24217,irish
2474,moroccan
45929,japanese
12768,russian
924,filipino
13258,jamaican
7955,spanish
37056,brazilian
17934,russian
5843,moroccan
46881,greek
4049,vietnamese
24173,brazilian
4683,brazilian
32612,filipino
11314,mexican
13550,mexican
2483,indian
9573,greek
34113,korean
37865,brazilian
36951,brazilian
4703,moroccan
10734,jamaican
40444,jamaican
44334,brazilian
35991,russian
34020,british
3743,chinese
18305,korean
7877,french
10606,brazilian
30584,brazilian
9266,indian
35196,cajun_creole
41070,mexican
25930,jamaican
48564,brazilian
14213,brazilian
6618,chinese
18479,cajun_creole
10279,british
30750,filipino
45701,spanish
22947,korean
6467,indian
16365,jamaican
7184,moroccan
23270,mexican
41805,cajun_creole
7537,british
18616,korean
42857,indian
37906,irish
16846,brazilian
573,jamaican
26657,british
12408,jamaican
38232,moroccan
33447,russian
40227,filipino
35760,moroccan
1385,russian
47866,french
30871,jamaican
22604,korean
39397,moroccan
38782,mexican
45343,italian
26112,jamaican
10209,italian
31702,jamaican
37943,korean
23471,jamaican
3529,korean
46794,mexican
16626,mexican
32361,korean
20932,greek
11183,indian
33661,greek
12681,mexican
2450,spanish
23979,cajun_creole
18465,italian
28234,greek
47449,mexican
33869,indian
4924,cajun_creole
18862,vietnamese
30556,jamaican
35762,french
7396,brazilian
21232,brazilian
18299,moroccan
35468,irish
42838,italian
33972,cajun_creole
46021,brazilian
1627,brazilian
28873,brazilian
38927,mexican
25262,korean
19152,russian
11061,japanese
27000,cajun_creole
37396,korean
47358,mexican
47825,cajun_creole
24681,russian
37706,russian
44056,cajun_creole
38298,spanish
30788,brazilian
36144,greek
21792,southern_us
31745,cajun_creole
15104,moroccan
30589,moroccan
14235,moroccan
2608,russian
34828,cajun_creole
3282,greek
4336,brazilian
25666,jamaican
17831,jamaican
17008,southern_us
35845,jamaican
19494,southern_us
30797,greek
33763,korean
19950,jamaican
23089,russian
32074,vietnamese
49640,jamaican
8403,vietnamese
15879,spanish
7949,moroccan
31483,korean
32928,thai
27647,southern_us
34616,irish
21113,brazilian
41599,cajun_creole
23924,korean
36335,italian
36194,jamaican
10980,mexican
45999,brazilian
3943,filipino
188,russian
5799,jamaican
20964,british
2716,russian
5464,brazilian
17640,spanish
39437,jamaican
14835,korean
3094,british
14826,brazilian
30173,filipino
37811,italian
22363,korean
6369,brazilian
26850,jamaican
48887,italian
44405,russian
21477,spanish
32697,jamaican
38843,brazilian
20076,jamaican
26429,mexican
35648,filipino
41794,jamaican
22100,spanish
30216,brazilian
17656,japanese
17317,greek
4928,greek
43965,french
6404,british
12274,korean
6651,brazilian
40406,british
40933,french
23419,brazilian
37867,jamaican
28834,brazilian
23912,jamaican
4791,mexican
36354,korean
32298,cajun_creole
44577,japanese
48859,korean
32485,brazilian
8394,spanish
7708,italian
38385,brazilian
22622,korean
29716,korean
44462,mexican
9422,mexican
22499,mexican
36,greek
434,greek
5479,thai
42420,brazilian
47346,russian
44568,thai
38650,russian
19191,jamaican
22848,russian
17886,mexican
6036,russian
38608,russian
12890,korean
15709,jamaican
13125,irish
48454,italian
36627,irish
47884,greek
28,jamaican
45365,filipino
40795,southern_us
17651,jamaican
1530,spanish
17604,vietnamese
4700,mexican
24972,brazilian
23525,mexican
7092,greek
43757,mexican
4808,jamaican
7249,southern_us
27589,jamaican
47523,jamaican
44244,moroccan
10383,vietnamese
37285,brazilian
21332,japanese
7311,moroccan
28052,moroccan
31653,french
1740,moroccan
5484,southern_us
41406,brazilian
41907,russian
46515,mexican
38392,moroccan
15925,korean
5094,brazilian
31816,irish
35713,brazilian
31296,moroccan
41640,russian
22419,moroccan
47874,vietnamese
6570,greek
6936,moroccan
34063,cajun_creole
34141,italian
44572,cajun_creole
28425,greek
38481,mexican
18955,greek
46466,russian
5692,korean
39836,mexican
33718,moroccan
36250,moroccan
286,indian
29766,cajun_creole
20541,jamaican
31173,russian
46440,russian
23905,moroccan
37232,jamaican
8517,french
21249,cajun_creole
32700,cajun_creole
22845,moroccan
45461,brazilian
1307,filipino
30010,korean
21646,brazilian
28148,moroccan
26450,jamaican
16602,spanish
9928,russian
27063,irish
22273,jamaican
12744,indian
28272,british
30350,jamaican
23362,cajun_creole
13645,moroccan
16942,cajun_creole
34970,brazilian
27829,jamaican
38058,mexican
13256,filipino
31859,italian
43027,russian
22235,korean
2933,cajun_creole
45981,cajun_creole
11460,filipino
33770,cajun_creole
24399,greek
8006,russian
48885,korean
42585,moroccan
40160,mexican
45541,korean
22410,vietnamese
26226,filipino
4591,moroccan
5457,moroccan
39085,jamaican
24040,mexican
6576,vietnamese
34310,irish
27350,greek
9968,korean
2464,jamaican
27952,chinese
43388,mexican
33143,mexican
28083,filipino
15927,mexican
10255,moroccan
8011,jamaican
5195,vietnamese
36015,vietnamese
40910,french
11309,brazilian
47556,cajun_creole
27958,filipino
27198,spanish
643,french
40853,jamaican
15815,korean
2063,russian
19827,russian
33443,russian
44632,korean
26773,filipino
3203,thai
32873,filipino
24806,thai
45942,spanish
1324,filipino
32526,japanese
48093,jamaican
48942,russian
8845,french
11546,greek
44358,jamaican
3209,russian
10553,moroccan
44430,british
44712,italian
16351,indian
44644,vietnamese
31670,jamaican
49147,brazilian
19750,brazilian
48121,filipino
22722,brazilian
9910,brazilian
14236,spanish
48341,filipino
23190,vietnamese
20362,indian
44794,brazilian
39419,jamaican
13526,irish
42270,jamaican
37208,jamaican
33824,greek
29953,greek
16387,filipino
37672,southern_us
1868,moroccan
24984,korean
47128,greek
44303,jamaican
20318,korean
7513,moroccan
13261,jamaican
19259,jamaican
31103,jamaican
24037,greek
29984,irish
28159,brazilian
